tid,lock_impl_time(ms)
RUN 0
002, 19742.219
001, 19764.412
003, 19370.658
004, 19869.682
006, 19202.018
005, 19717.908
007, 19342.527
008, 19896.920
009, 19776.234
010, 19747.883
011, 19384.146
012, 19888.699
014, 19602.980
013, 19520.531
015, 19677.041
016, 19608.701
017, 19661.629
018, 19787.320
019, 19916.211
020, 19872.369
021, 19771.996
022, 19770.320
023, 19681.021
024, 19779.053
025, 19314.930
026, 19829.438
027, 19727.750
028, 19812.285
029, 19700.471
-----------------------------------------------------------------------------------------------

RUN 1
002, 19678.748
001, 19644.570
003, 19467.125
004, 19957.109
006, 19524.459
005, 19660.994
007, 20007.480
008, 19537.484
009, 19609.799
010, 19824.912
011, 19308.023
012, 19560.230
014, 19472.170
013, 19877.205
015, 19675.076
016, 19715.338
017, 19822.771
018, 19616.883
019, 19654.885
020, 19997.275
021, 19873.219
022, 20035.604
023, 19827.639
024, 19586.053
025, 19503.793
026, 19751.002
027, 19530.207
028, 19832.736
029, 19746.807
-----------------------------------------------------------------------------------------------

RUN 2
002, 19526.146
001, 19665.768
003, 19795.898
004, 19523.930
006, 19514.156
005, 19647.627
007, 19785.529
008, 19984.094
009, 19438.400
010, 19620.053
011, 19699.166
012, 19728.906
014, 19343.750
013, 19509.396
015, 19781.846
016, 19383.148
017, 19201.537
018, 19954.945
019, 19619.586
020, 19916.045
021, 19825.766
022, 19541.830
023, 19589.086
024, 19824.791
025, 19624.234
026, 19917.094
027, 19451.453
028, 19818.363
029, 19691.395
-----------------------------------------------------------------------------------------------

RUN 3
002, 19467.426
001, 19430.639
003, 19322.340
004, 19824.146
006, 19792.361
005, 20028.693
007, 19956.172
008, 19717.797
009, 19592.236
010, 19968.488
011, 19985.248
012, 19959.074
014, 19936.295
013, 19924.484
015, 19700.180
016, 19391.574
017, 19576.959
018, 19652.021
019, 19826.355
020, 20015.324
021, 19381.512
022, 19510.783
023, 19504.143
024, 19581.830
025, 19384.568
026, 19768.967
027, 19533.020
028, 19449.424
029, 19745.604
-----------------------------------------------------------------------------------------------

RUN 4
002, 19758.910
001, 19741.291
003, 19582.787
004, 19852.271
006, 19464.246
005, 19663.553
007, 19668.287
008, 19669.229
009, 19621.320
010, 19775.775
011, 19905.771
012, 19524.051
014, 19513.432
013, 19764.783
015, 19364.994
016, 19652.023
017, 19592.176
018, 19844.922
019, 19690.799
020, 19718.461
021, 19511.139
022, 19640.811
023, 19603.842
024, 19517.654
025, 19530.920
026, 19796.668
027, 19579.709
028, 19436.137
029, 19654.381
-----------------------------------------------------------------------------------------------

