lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0015178,0000672,0000040,0001012,0010620,0014186,0033543,001024,001,000,0256
0033313,0001159,0000732,0001176,0029735,0032250,0054352,001024,001,000,0256
0011993,0000671,0000040,0001011,0008987,0010991,0025788,001024,002,000,0256
0033493,0001155,0000722,0001177,0029055,0032392,0054453,001024,002,000,0256
0007474,0000721,0000060,0001006,0005170,0006272,0013295,001024,003,000,0256
0030808,0001114,0000791,0001187,0018164,0029656,0038433,001024,003,000,0256
0013866,0000681,0000040,0001012,0010761,0012855,0031369,001024,004,000,0256
0033663,0001162,0000732,0001178,0029886,0032542,0055505,001024,004,000,0256
0025148,0000681,0000041,0001024,0014027,0024156,0040437,001024,001,001,0256
0044615,0001236,0000741,0001258,0034776,0043483,0068279,001024,001,001,0256
0025097,0000672,0000041,0001024,0013997,0024115,0040386,001024,002,001,0256
0044534,0001238,0000732,0001259,0034726,0043472,0068089,001024,002,001,0256
0021400,0000731,0000060,0001021,0006703,0020348,0030507,001024,003,001,0256
0040406,0001219,0000892,0001256,0028714,0039163,0053210,001024,003,001,0256
0025327,0000672,0000041,0001024,0014347,0024336,0040797,001024,004,001,0256
0044774,0001240,0000742,0001261,0034876,0043672,0069451,001024,004,001,0256
0014057,0000672,0000040,0001012,0011972,0013055,0032852,001024,001,002,0256
0026770,0001159,0000732,0001194,0030167,0025618,0051928,001024,001,002,0256
0012834,0000672,0000041,0001011,0010991,0011862,0029646,001024,002,002,0256
0026610,0001155,0000732,0001191,0029596,0025558,0050946,001024,002,002,0256
0007154,0000721,0000060,0001005,0005159,0006081,0012914,001024,003,002,0256
0024656,0001077,0000782,0001165,0012924,0023584,0032040,001024,003,002,0256
0014287,0000681,0000050,0001012,0012603,0013295,0033573,001024,004,002,0256
0027512,0001161,0000762,0001195,0030909,0026139,0052629,001024,004,002,0256
