lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR
0039815,0000311,0000050,0001036,0035076,0039484,0034696,0000000,001024,000,000,0512
0074150,0001157,0000341,0001221,0073539,0073770,0073529,0000000,001024,000,000,0512
0035076,0000321,0000050,0001026,0009368,0034285,0005962,0000000,001024,001,000,0512
0051528,0001125,0000331,0001255,0042821,0050435,0040757,0000000,001024,001,000,0512
0035035,0000361,0000070,0001030,0009047,0034555,0010480,0000000,001024,002,000,0512
0051326,0001144,0000391,0001229,0043311,0050805,0045435,0000000,001024,002,000,0512
0035226,0000321,0000050,0001026,0009648,0034435,0005991,0000000,001024,003,000,0512
0051737,0001126,0000331,0001257,0042931,0050735,0041088,0000000,001024,003,000,0512
0043362,0000301,0000050,0001040,0037571,0043022,0035937,0000000,001024,000,001,0512
0080252,0001181,0000370,0001265,0080682,0079851,0079400,0000000,001024,000,001,0512
0037361,0000320,0000050,0001028,0017272,0036569,0006102,0000000,001024,001,001,0512
0058731,0001151,0000331,0001283,0045957,0057668,0044554,0000000,001024,001,001,0512
0037410,0000351,0000061,0001033,0010249,0036939,0017443,0000000,001024,002,001,0512
0061505,0001159,0000430,0001257,0046969,0060905,0048531,0000000,001024,002,001,0512
0037510,0000311,0000050,0001028,0017853,0036709,0006212,0000000,001024,003,001,0512
0059712,0001152,0000341,0001281,0046007,0058611,0044734,0000000,001024,003,001,0512
0004218,0000311,0000050,0001003,0002915,0003456,0003377,0000000,001024,000,002,0512
0006893,0001010,0000311,0001028,0004599,0005240,0005210,0000000,001024,000,002,0512
0006963,0000311,0000050,0001006,0005992,0006623,0006432,0000000,001024,001,002,0512
0015129,0001023,0000330,0001029,0018675,0014698,0020900,0000000,001024,001,002,0512
0006311,0000351,0000060,0001005,0005129,0005851,0005450,0000000,001024,002,002,0512
0010220,0001018,0000381,0001037,0008656,0009178,0009107,0000000,001024,002,002,0512
0006603,0000320,0000050,0001005,0005190,0005841,0005751,0000000,001024,003,002,0512
0009488,0001017,0000320,0001033,0007254,0007895,0007825,0000000,001024,003,002,0512
