tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.079798,  0.000380
001,  0.540457,  0.000177
001,  0.409207,  0.000203
001,  0.378122,  0.000130
001,  0.360768,  0.000105
001,  0.358950,  0.000113
001,  0.357498,  0.000105
001,  0.353325,  0.000133
001,  0.358292,  0.000138
001,  0.355957,  0.000117
002,  0.144570,  0.000318
002,  0.526963,  0.000155
002,  0.414668,  0.000205
002,  0.378800,  0.000100
002,  0.365328,  0.000102
002,  0.364470,  0.000100
002,  0.358518,  0.000103
002,  0.353955,  0.000102
002,  0.362633,  0.000100
002,  0.357358,  0.000072
003,  0.000580,  0.000323
003,  0.531545,  0.000168
003,  0.402178,  0.000200
003,  0.382705,  0.000077
003,  0.354862,  0.000095
003,  0.355377,  0.000118
003,  0.351982,  0.000112
003,  0.346885,  0.000070
003,  0.348193,  0.000068
003,  0.349257,  0.000078
004,  0.302967,  0.000343
004,  0.490872,  0.000248
004,  0.405898,  0.000222
004,  0.364238,  0.000168
004,  0.352948,  0.000170
004,  0.357852,  0.000172
004,  0.347397,  0.000167
004,  0.350025,  0.000158
004,  0.347242,  0.000167
004,  0.357808,  0.000150
005,  0.222913,  0.000323
005,  0.513455,  0.000193
005,  0.417967,  0.000235
005,  0.380983,  0.000167
005,  0.363733,  0.000162
005,  0.369470,  0.000163
005,  0.360897,  0.000165
005,  0.359860,  0.000163
005,  0.358598,  0.000160
005,  0.356632,  0.000130
006,  0.556672,  0.000350
006,  0.395332,  0.000258
006,  0.396865,  0.000198
006,  0.348727,  0.000138
006,  0.344885,  0.000155
006,  0.348378,  0.000145
006,  0.343405,  0.000155
006,  0.344288,  0.000148
006,  0.342377,  0.000145
006,  0.353748,  0.000115
007,  0.380878,  0.000318
007,  0.441882,  0.000118
007,  0.376790,  0.000108
007,  0.365000,  0.000115
007,  0.348708,  0.000125
007,  0.353485,  0.000108
007,  0.344058,  0.000117
007,  0.346173,  0.000117
007,  0.341908,  0.000107
007,  0.344448,  0.000080
008,  0.474692,  0.000352
008,  0.432677,  0.000202
008,  0.401937,  0.000163
008,  0.356082,  0.000132
008,  0.365055,  0.000120
008,  0.369532,  0.000135
008,  0.359568,  0.000138
008,  0.361015,  0.000127
008,  0.352512,  0.000103
008,  0.367298,  0.000118
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.212302,  0.000295
001,  0.405072,  0.000080
001,  0.367730,  0.000078
001,  0.362633,  0.000080
001,  0.366040,  0.000077
001,  0.357370,  0.000093
001,  0.354843,  0.000085
001,  0.352408,  0.000113
001,  0.392770,  0.000085
001,  0.376277,  0.000077
002,  0.000435,  0.000255
002,  0.426633,  0.000098
002,  0.372772,  0.000087
002,  0.361777,  0.000095
002,  0.353632,  0.000085
002,  0.352452,  0.000098
002,  0.354352,  0.000090
002,  0.348237,  0.000087
002,  0.394677,  0.000093
002,  0.372270,  0.000095
003,  0.072148,  0.000350
003,  0.391125,  0.000118
003,  0.347667,  0.000128
003,  0.341212,  0.000115
003,  0.339735,  0.000113
003,  0.330383,  0.000113
003,  0.328452,  0.000123
003,  0.326303,  0.000122
003,  0.377592,  0.000120
003,  0.350330,  0.000100
004,  0.456998,  0.000312
004,  0.365110,  0.000195
004,  0.360478,  0.000215
004,  0.348367,  0.000163
004,  0.352235,  0.000160
004,  0.346383,  0.000158
004,  0.341508,  0.000167
004,  0.380133,  0.000162
004,  0.373940,  0.000233
004,  0.353198,  0.000140
005,  0.344338,  0.000280
005,  0.381378,  0.000152
005,  0.364638,  0.000132
005,  0.354553,  0.000130
005,  0.359880,  0.000127
005,  0.353705,  0.000122
005,  0.350732,  0.000130
005,  0.380217,  0.000125
005,  0.381613,  0.000165
005,  0.361080,  0.000123
006,  0.139818,  0.000278
006,  0.399217,  0.000212
006,  0.344222,  0.000142
006,  0.337950,  0.000175
006,  0.340128,  0.000145
006,  0.333397,  0.000190
006,  0.326632,  0.000192
006,  0.327345,  0.000170
006,  0.380592,  0.000158
006,  0.350827,  0.000138
007,  0.277033,  0.000298
007,  0.373208,  0.000153
007,  0.347860,  0.000147
007,  0.339712,  0.000125
007,  0.347045,  0.000098
007,  0.336993,  0.000112
007,  0.334238,  0.000098
007,  0.350512,  0.000130
007,  0.365088,  0.000167
007,  0.353818,  0.000078
008,  0.402043,  0.000255
008,  0.379740,  0.000177
008,  0.365515,  0.000167
008,  0.349697,  0.000162
008,  0.358107,  0.000147
008,  0.350162,  0.000157
008,  0.346453,  0.000150
008,  0.379250,  0.000148
008,  0.382110,  0.000210
008,  0.359228,  0.000128
-----------------------------------------------------------------------------------------------

