tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.000612,  0.000373
001,  1.175335,  0.000293
001,  0.870400,  0.000283
001,  0.894728,  0.000258
001,  0.894222,  0.000182
001,  0.859262,  0.000180
001,  0.838645,  0.000178
001,  0.856257,  0.000177
001,  0.996055,  0.000178
001,  0.895100,  0.000180
002,  1.102130,  0.000290
002,  0.898192,  0.000178
002,  0.879683,  0.000158
002,  0.894827,  0.000222
002,  0.845225,  0.000162
002,  0.835065,  0.000150
002,  0.846315,  0.000142
002,  0.970380,  0.000147
002,  0.892638,  0.000155
002,  0.803347,  0.000110
003,  1.026038,  0.000362
003,  0.928750,  0.000088
003,  0.884143,  0.000175
003,  0.910855,  0.000268
003,  0.868473,  0.000088
003,  0.850765,  0.000098
003,  0.857848,  0.000090
003,  0.973320,  0.000193
003,  0.932680,  0.000075
003,  0.821680,  0.000088
004,  0.863082,  0.000512
004,  0.937245,  0.000132
004,  0.859253,  0.000120
004,  0.891242,  0.000283
004,  0.860933,  0.000143
004,  0.842182,  0.000100
004,  0.832558,  0.000120
004,  0.927282,  0.000217
004,  0.925398,  0.000205
004,  0.809258,  0.000123
005,  0.162723,  0.000427
005,  1.142012,  0.000147
005,  0.887968,  0.000143
005,  0.928290,  0.000172
005,  0.905175,  0.000130
005,  0.875938,  0.000107
005,  0.856250,  0.000130
005,  0.876513,  0.000115
005,  1.033417,  0.000195
005,  0.881173,  0.000113
006,  0.558163,  0.000305
006,  1.033108,  0.000175
006,  0.863765,  0.000128
006,  0.920920,  0.000222
006,  0.885358,  0.000123
006,  0.855150,  0.000132
006,  0.842262,  0.000122
006,  0.909125,  0.000130
006,  0.996553,  0.000128
006,  0.847590,  0.000092
007,  0.705102,  0.000472
007,  1.001383,  0.000285
007,  0.853705,  0.000268
007,  0.899928,  0.000198
007,  0.872763,  0.000185
007,  0.835503,  0.000175
007,  0.825852,  0.000180
007,  0.909427,  0.000210
007,  0.976903,  0.000177
007,  0.826725,  0.000093
008,  0.476690,  0.000457
008,  1.058137,  0.000343
008,  0.877268,  0.000200
008,  0.928587,  0.000302
008,  0.896210,  0.000205
008,  0.861910,  0.000187
008,  0.850613,  0.000193
008,  0.899822,  0.000230
008,  1.011743,  0.000200
008,  0.859232,  0.000105
010,  0.784423,  0.000625
010,  0.980203,  0.000293
010,  0.843833,  0.000292
010,  0.888442,  0.000167
010,  0.882895,  0.000167
010,  0.826905,  0.000165
010,  0.823457,  0.000168
010,  0.908893,  0.000180
010,  0.966505,  0.000165
010,  0.828582,  0.000075
009,  0.943392,  0.000650
009,  0.932377,  0.000375
009,  0.865377,  0.000372
009,  0.901738,  0.000353
009,  0.858035,  0.000248
009,  0.839407,  0.000272
009,  0.838978,  0.000245
009,  0.949977,  0.000258
009,  0.926328,  0.000242
009,  0.805132,  0.000158
011,  0.246583,  0.000552
011,  1.117753,  0.000337
011,  0.869193,  0.000303
011,  0.909068,  0.000193
011,  0.886028,  0.000193
011,  0.858767,  0.000167
011,  0.837913,  0.000182
011,  0.859980,  0.000178
011,  1.000500,  0.000193
011,  0.855457,  0.000093
012,  0.078665,  0.000527
012,  1.151225,  0.000322
012,  0.862158,  0.000325
012,  0.893102,  0.000193
012,  0.881680,  0.000198
012,  0.851465,  0.000185
012,  0.831610,  0.000198
012,  0.848750,  0.000198
012,  1.000253,  0.000185
012,  0.874575,  0.000075
013,  1.167692,  0.000418
013,  0.880085,  0.000095
013,  0.891913,  0.000310
013,  0.897055,  0.000098
013,  0.854655,  0.000315
013,  0.840550,  0.000088
013,  0.854678,  0.000090
013,  0.993692,  0.000102
013,  0.897253,  0.000182
013,  0.804267,  0.000092
014,  0.635373,  0.000513
014,  1.000772,  0.000302
014,  0.854508,  0.000170
014,  0.909665,  0.000195
014,  0.876715,  0.000172
014,  0.841622,  0.000177
014,  0.830033,  0.000163
014,  0.910933,  0.000180
014,  0.987488,  0.000180
014,  0.824362,  0.000085
015,  0.316407,  0.000262
015,  1.083625,  0.000158
015,  0.858868,  0.000122
015,  0.901342,  0.000148
015,  0.874790,  0.000110
015,  0.844365,  0.000110
015,  0.829533,  0.000113
015,  0.872762,  0.000088
015,  0.990742,  0.000108
015,  0.834697,  0.000087
016,  0.401862,  0.000335
016,  1.063813,  0.000117
016,  0.867408,  0.000082
016,  0.913625,  0.000175
016,  0.886105,  0.000078
016,  0.857412,  0.000070
