tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00376125,030,00255010,00000000,001024,000,000,00016384
001,00000000,00340856,030,00229226,00000000,001024,000,000,00016384
002,00000000,00352679,030,00236338,00000000,001024,000,000,00016384
003,00000000,00370723,030,00249890,00000000,001024,000,000,00016384
004,00000000,00330584,030,00221341,00000000,001024,000,000,00016384
005,00000000,00372465,030,00250225,00000000,001024,000,000,00016384
006,00000000,00337091,030,00227307,00000000,001024,000,000,00016384
007,00000000,00363746,030,00245520,00000000,001024,000,000,00016384
008,00000000,00344268,030,00231756,00000000,001024,000,000,00016384
009,00000000,00365949,030,00247451,00000000,001024,000,000,00016384
010,00000000,00355714,030,00239743,00000000,001024,000,000,00016384
011,00000000,00362506,030,00244073,00000000,001024,000,000,00016384
012,00000000,00377482,030,00253545,00000000,001024,000,000,00016384
013,00000000,00306330,030,00205433,00000000,001024,000,000,00016384
014,00000000,00347567,030,00235716,00000000,001024,000,000,00016384
015,00000000,00353202,030,00236530,00000000,001024,000,000,00016384
016,00000000,00367402,030,00248516,00000000,001024,000,000,00016384
017,00000000,00319828,030,00216331,00000000,001024,000,000,00016384
018,00000000,00351802,030,00237004,00000000,001024,000,000,00016384
019,00000000,00371119,030,00251002,00000000,001024,000,000,00016384
020,00000000,00356384,030,00239931,00000000,001024,000,000,00016384
021,00000000,00369848,030,00248236,00000000,001024,000,000,00016384
022,00000000,00344855,030,00232969,00000000,001024,000,000,00016384
023,00000000,00345502,030,00231887,00000000,001024,000,000,00016384
024,00000000,00376225,030,00253110,00000000,001024,000,000,00016384
025,00000000,00351507,030,00238720,00000000,001024,000,000,00016384
026,00000000,00375989,030,00249268,00000000,001024,000,000,00016384
027,00000000,00347906,030,00233672,00000000,001024,000,000,00016384
028,00000000,00385153,030,00259513,00000000,001024,000,000,00016384
029,00000000,00363954,030,00246982,00000000,001024,000,000,00016384
030,00000000,00332434,030,00225673,00000000,001024,000,000,00016384
031,00000000,00348130,030,00234261,00000000,001024,000,000,00016384
000,00000000,00723291,030,00520660,00000000,001024,001,000,00016384
001,00000000,00730109,030,00524961,00000000,001024,001,000,00016384
002,00000000,00716307,030,00531114,00000000,001024,001,000,00016384
003,00000000,00715339,030,00529592,00000000,001024,001,000,00016384
004,00000000,00720149,030,00517517,00000000,001024,001,000,00016384
005,00000000,00808385,030,00598506,00000000,001024,001,000,00016384
006,00000000,00732187,030,00542600,00000000,001024,001,000,00016384
007,00000000,00711609,030,00510714,00000000,001024,001,000,00016384
008,00000000,00700476,030,00501985,00000000,001024,001,000,00016384
009,00000000,00717638,030,00534009,00000000,001024,001,000,00016384
010,00000000,00698192,030,00500615,00000000,001024,001,000,00016384
011,00000000,00766903,030,00566343,00000000,001024,001,000,00016384
012,00000000,00732122,030,00542856,00000000,001024,001,000,00016384
013,00000000,00774753,030,00575523,00000000,001024,001,000,00016384
014,00000000,00668576,030,00479918,00000000,001024,001,000,00016384
015,00000000,00742716,030,00533294,00000000,001024,001,000,00016384
016,00000000,00690978,030,00513248,00000000,001024,001,000,00016384
017,00000000,00715905,030,00514247,00000000,001024,001,000,00016384
018,00000000,00712382,030,00512280,00000000,001024,001,000,00016384
019,00000000,00743722,030,00550211,00000000,001024,001,000,00016384
020,00000000,00752891,030,00555812,00000000,001024,001,000,00016384
021,00000000,00706878,030,00508251,00000000,001024,001,000,00016384
022,00000000,00785292,030,00563769,00000000,001024,001,000,00016384
023,00000000,00747724,030,00537614,00000000,001024,001,000,00016384
024,00000000,00736293,030,00543985,00000000,001024,001,000,00016384
025,00000000,00668431,030,00481469,00000000,001024,001,000,00016384
026,00000000,00738197,030,00548955,00000000,001024,001,000,00016384
