tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     19345,   19345,    3.874316
001,     19345,   19345,    3.595269
002,     19345,   19345,    2.943805
003,     19345,   19345,    3.487449
004,     19345,   19345,    4.089842
005,     19345,   19345,    4.337087
006,     19345,   19345,    2.552501
007,     19345,   19345,    3.263582
008,     19345,   19345,    4.173517
009,     19345,   19345,    4.436135
010,     19345,   19345,    2.802958
011,     19344,   19344,    3.684736
012,     19345,   19345,    4.647505
013,     19344,   19344,    3.985049
014,     19344,   19344,    4.036861
015,     19344,   19344,    2.905050
-------------------------------------------------------------------------------------------------------

RUN 1
000,     19235,   19235,    4.387532
001,     19235,   19235,    3.184096
002,     19235,   19235,    3.453123
003,     19235,   19235,    2.616003
004,     19235,   19235,    2.435662
005,     19235,   19235,    4.599474
006,     19235,   19235,    2.568936
007,     19235,   19235,    3.600394
008,     19235,   19235,    4.003906
009,     19235,   19235,    4.522023
010,     19235,   19235,    3.042360
011,     19235,   19235,    3.733760
012,     19235,   19235,    5.832327
013,     19235,   19235,    3.640515
014,     19235,   19235,    3.497922
015,     19235,   19235,    2.827360
-------------------------------------------------------------------------------------------------------

RUN 2
000,     19261,   19261,    3.089735
001,     19261,   19261,    4.221611
002,     19261,   19261,    5.621934
003,     19260,   19260,    3.076916
004,     19261,   19261,    2.453480
005,     19261,   19261,    3.780676
006,     19261,   19261,    2.621344
007,     19261,   19261,    2.826219
008,     19261,   19261,    2.678886
009,     19260,   19260,    2.346357
010,     19261,   19261,    2.480765
011,     19260,   19260,    2.331637
012,     19261,   19261,    2.639155
013,     19261,   19261,    2.795528
014,     19261,   19261,    3.629035
015,     19261,   19261,    4.234174
-------------------------------------------------------------------------------------------------------

RUN 3
000,     19401,   19401,    3.097721
001,     19402,   19402,    2.796088
002,     19402,   19402,    2.552950
003,     19402,   19402,    3.592269
004,     19402,   19402,    4.151703
005,     19401,   19401,    3.961307
006,     19401,   19401,    4.991683
007,     19402,   19402,    3.964780
008,     19402,   19402,    5.109608
009,     19401,   19401,    3.727342
010,     19401,   19401,    4.148045
011,     19401,   19401,    2.760670
012,     19402,   19402,    2.714965
013,     19402,   19402,    3.961386
014,     19401,   19401,    2.507785
015,     19402,   19402,    3.113757
-------------------------------------------------------------------------------------------------------

RUN 4
000,     18813,   18813,    2.364087
001,     18813,   18813,    3.630595
002,     18814,   18814,    4.768143
003,     18813,   18813,    2.308229
004,     18814,   18814,    4.012705
005,     18813,   18813,    4.209175
006,     18813,   18813,    2.551889
007,     18814,   18814,    3.916663
008,     18813,   18813,    3.713116
009,     18813,   18813,    2.678601
010,     18813,   18813,    3.418666
011,     18813,   18813,    4.132611
012,     18813,   18813,    2.697668
013,     18813,   18813,    2.346834
014,     18813,   18813,    3.939024
015,     18813,   18813,    2.827116
-------------------------------------------------------------------------------------------------------

