lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0025448,0000230,0000050,0001025,0008937,0024125,0038072,001024,001,000,0256
0045035,0001260,0000691,0001249,0031540,0043632,0062748,001024,001,000,0256
0025107,0000221,0000060,0001025,0008816,0023925,0037571,001024,002,000,0256
0044705,0001259,0000701,0001247,0031489,0043472,0062387,001024,002,000,0256
0026150,0000220,0000050,0001025,0012674,0025658,0041078,001024,003,000,0256
0045655,0001273,0000351,0001243,0035256,0045145,0070012,001024,003,000,0256
0025648,0000270,0000070,0001025,0009037,0024286,0038372,001024,004,000,0256
0045546,0001265,0000741,0001250,0031840,0044043,0064010,001024,004,000,0256
0025178,0000231,0000050,0001025,0008727,0023935,0037822,001024,001,001,0256
0046578,0001265,0000691,0001257,0032121,0045186,0066646,001024,001,001,0256
0025357,0000221,0000050,0001025,0008747,0024016,0038052,001024,002,001,0256
0045356,0001265,0000681,0001254,0031930,0043982,0063490,001024,002,001,0256
0025969,0000220,0000050,0001024,0012513,0025478,0040997,001024,003,001,0256
0046147,0001275,0000360,0001249,0035487,0045606,0070844,001024,003,001,0256
0025648,0000260,0000060,0001025,0008947,0024276,0038472,001024,004,001,0256
0045856,0001267,0000731,0001258,0032080,0044353,0064261,001024,004,001,0256
0007084,0000220,0000050,0001005,0005200,0005931,0012885,001024,001,002,0256
0011522,0001054,0000661,0001093,0008076,0009047,0019116,001024,001,002,0256
0012323,0000220,0000060,0001009,0009448,0011832,0028374,001024,002,002,0256
0019166,0001136,0000361,0001099,0023074,0018635,0039905,001024,002,002,0256
0012213,0000211,0000060,0001009,0009508,0011712,0028183,001024,003,002,0256
0019477,0001136,0000351,0001100,0023274,0018906,0040266,001024,003,002,0256
0007474,0000251,0000060,0001006,0005340,0006032,0013436,001024,004,002,0256
0014046,0001060,0000391,0001101,0009718,0011051,0022272,001024,004,002,0256
