lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0011111,0000160,0000030,0001010,0012744,0010479,0026139,001024,001,000,0256
0017072,0001097,0000210,0001146,0022192,0016381,0037510,001024,001,000,0256
0011051,0000160,0000030,0001010,0012634,0010409,0025899,001024,002,000,0256
0017113,0001096,0000210,0001146,0022121,0016401,0037371,001024,002,000,0256
0007625,0000150,0000030,0001022,0005210,0005881,0013385,001024,003,000,0256
0011471,0001063,0000321,0001174,0007835,0008867,0018956,001024,003,000,0256
0011552,0000180,0000040,0001010,0013746,0010871,0027431,001024,004,000,0256
0019878,0001100,0000231,0001148,0023995,0018705,0039865,001024,004,000,0256
0011070,0000160,0000040,0001010,0012584,0010429,0025899,001024,001,001,0256
0016922,0001096,0000231,0001145,0022041,0016240,0037320,001024,001,001,0256
0011101,0000160,0000030,0001010,0012614,0010450,0025979,001024,002,001,0256
0017233,0001096,0000211,0001146,0022112,0016491,0037440,001024,002,001,0256
0007614,0000150,0000030,0001005,0005189,0005861,0013355,001024,003,001,0256
0011772,0001057,0000311,0001134,0007795,0009067,0019136,001024,003,001,0256
0011592,0000180,0000040,0001010,0013956,0010911,0027602,001024,004,001,0256
0020489,0001099,0000230,0001148,0024295,0019356,0040115,001024,004,001,0256
0011111,0000160,0000030,0001010,0012654,0010479,0026079,001024,001,002,0256
0017022,0001096,0000210,0001141,0022101,0016341,0037360,001024,001,002,0256
0007715,0000150,0000030,0001005,0005189,0005881,0013446,001024,002,002,0256
0011772,0001057,0000311,0001131,0007985,0008817,0019286,001024,002,002,0256
0011141,0000160,0000030,0001010,0012644,0010489,0026050,001024,003,002,0256
0017192,0001096,0000211,0001140,0022132,0016471,0037370,001024,003,002,0256
0011582,0000180,0000040,0001010,0013846,0010901,0027511,001024,004,002,0256
0020228,0001098,0000230,0001142,0023975,0019036,0039725,001024,004,002,0256
