tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00008049,00008049,020,01288829,001024,001,000,0001
001,00009784,00009784,020,01287501,001024,001,000,0001
002,00007485,00007485,020,01296211,001024,001,000,0001
003,00010272,00010272,020,01285480,001024,001,000,0001
004,00007095,00007095,020,01296834,001024,001,000,0001
005,00009300,00009300,020,01289356,001024,001,000,0001
006,00007181,00007181,020,01297293,001024,001,000,0001
007,00009578,00009578,020,01288225,001024,001,000,0001
008,00008281,00008281,020,01293095,001024,001,000,0001
009,00010567,00010567,020,01284458,001024,001,000,0001
010,00008642,00008642,020,01291623,001024,001,000,0001
011,00010172,00010172,020,01285902,001024,001,000,0001
012,00007872,00007872,020,01294278,001024,001,000,0001
013,00010665,00010665,020,01283998,001024,001,000,0001
014,00008726,00008726,020,01290887,001024,001,000,0001
015,00010360,00010360,020,01285314,001024,001,000,0001
016,00009214,00009214,020,01289515,001024,001,000,0001
017,00007986,00007986,020,01293917,001024,001,000,0001
018,00009971,00009971,020,01286521,001024,001,000,0001
019,00007962,00007962,020,01293938,001024,001,000,0001
020,00009271,00009271,020,01289048,001024,001,000,0001
021,00007915,00007915,020,01294090,001024,001,000,0001
022,00009760,00009760,020,01287328,001024,001,000,0001
023,00008143,00008143,020,01293099,001024,001,000,0001
024,00009954,00009954,020,01286669,001024,001,000,0001
025,00008716,00008716,020,01291150,001024,001,000,0001
026,00010735,00010735,020,01283643,001024,001,000,0001
027,00009136,00009136,020,01289609,001024,001,000,0001
028,00009728,00009728,020,01287307,001024,001,000,0001
029,00008939,00008939,020,01290519,001024,001,000,0001
030,00010139,00010139,020,01286047,001024,001,000,0001
031,00009066,00009066,020,01289969,001024,001,000,0001
000,00007747,00007747,020,01284346,001024,001,001,0001
001,00010389,00010389,020,01286962,001024,001,001,0001
002,00008032,00008032,020,01295620,001024,001,001,0001
003,00010747,00010747,020,01285520,001024,001,001,0001
004,00007628,00007628,020,01296987,001024,001,001,0001
005,00010056,00010056,020,01288024,001024,001,001,0001
006,00007794,00007794,020,01296140,001024,001,001,0001
007,00010405,00010405,020,01286542,001024,001,001,0001
008,00007746,00007746,020,01296575,001024,001,001,0001
009,00009892,00009892,020,01288458,001024,001,001,0001
010,00007298,00007298,020,01298132,001024,001,001,0001
011,00010225,00010225,020,01287390,001024,001,001,0001
012,00007008,00007008,020,01299198,001024,001,001,0001
013,00010075,00010075,020,01287637,001024,001,001,0001
014,00007913,00007913,020,01295671,001024,001,001,0001
015,00008293,00008293,020,01294227,001024,001,001,0001
016,00008024,00008024,020,01295199,001024,001,001,0001
017,00008982,00008982,020,01291919,001024,001,001,0001
018,00010149,00010149,020,01287476,001024,001,001,0001
019,00009316,00009316,020,01290712,001024,001,001,0001
020,00010084,00010084,020,01287632,001024,001,001,0001
021,00009141,00009141,020,01291209,001024,001,001,0001
022,00010129,00010129,020,01287352,001024,001,001,0001
023,00007471,00007471,020,01297312,001024,001,001,0001
024,00009908,00009908,020,01288165,001024,001,001,0001
025,00008311,00008311,020,01294284,001024,001,001,0001
026,00010568,00010568,020,01285842,001024,001,001,0001
027,00008590,00008590,020,01293236,001024,001,001,0001
028,00008609,00008609,020,01292997,001024,001,001,0001
029,00010485,00010485,020,01286056,001024,001,001,0001
030,00008957,00008957,020,01292106,001024,001,001,0001
031,00010971,00010971,020,01284555,001024,001,001,0001
000,00008056,00008056,020,01282877,001024,001,002,0001
001,00007214,00007214,020,01307746,001024,001,002,0001
002,00007251,00007251,020,01307437,001024,001,002,0001
003,00009209,00009209,020,01300321,001024,001,002,0001
004,00007463,00007463,020,01306555,001024,001,002,0001
005,00009678,00009678,020,01298671,001024,001,002,0001
006,00007135,00007135,020,01307815,001024,001,002,0001
007,00010951,00010951,020,01293666,001024,001,002,0001
008,00008017,00008017,020,01304579,001024,001,002,0001
009,00010086,00010086,020,01297093,001024,001,002,0001
010,00008240,00008240,020,01303734,001024,001,002,0001
011,00010935,00010935,020,01293984,001024,001,002,0001
012,00008418,00008418,020,01303124,001024,001,002,0001
013,00007952,00007952,020,01304752,001024,001,002,0001
014,00009911,00009911,020,01297431,001024,001,002,0001
015,00011084,00011084,020,01293453,001024,001,002,0001
016,00008511,00008511,020,01302555,001024,001,002,0001
017,00008281,00008281,020,01303576,001024,001,002,0001
018,00009994,00009994,020,01297252,001024,001,002,0001
019,00010567,00010567,020,01294932,001024,001,002,0001
020,00009410,00009410,020,01299183,001024,001,002,0001
021,00008327,00008327,020,01303277,001024,001,002,0001
022,00010160,00010160,020,01296554,001024,001,002,0001
023,00007923,00007923,020,01304793,001024,001,002,0001
024,00010252,00010252,020,01296431,001024,001,002,0001
