lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0010941,0000311,0000050,0001009,0011632,0010420,0025508,001024,001,000,0256
0017483,0001075,0000331,0001098,0022262,0016882,0037551,001024,001,000,0256
0010910,0000310,0000050,0001009,0011602,0010380,0025398,001024,002,000,0256
0017352,0001075,0000331,0001098,0022222,0016782,0037661,001024,002,000,0256
0007043,0000311,0000040,0001005,0005240,0005911,0012874,001024,003,000,0256
0011542,0001048,0000671,0001103,0007925,0009218,0018955,001024,003,000,0256
0007294,0000370,0000060,0001005,0005310,0005991,0013225,001024,004,000,0256
0014317,0001047,0000711,0001104,0010199,0011481,0022543,001024,004,000,0256
0011040,0000311,0000050,0001010,0011973,0010520,0025729,001024,001,001,0256
0017332,0001079,0000331,0001110,0022222,0016762,0037701,001024,001,001,0256
0011021,0000311,0000050,0001010,0011973,0010510,0025708,001024,002,001,0256
0017494,0001079,0000341,0001110,0022212,0016902,0037621,001024,002,001,0256
0007104,0000311,0000040,0001011,0005270,0005962,0012974,001024,003,001,0256
0011522,0001054,0000671,0001184,0008236,0009147,0018966,001024,003,001,0256
0007374,0000370,0000060,0001005,0005360,0006042,0013395,001024,004,001,0256
0016180,0001053,0000711,0001114,0011852,0013215,0024796,001024,004,001,0256
0007564,0000311,0000040,0001005,0005240,0006292,0013386,001024,001,002,0256
0031730,0001060,0000671,0001109,0019246,0030497,0042680,001024,001,002,0256
0007554,0000311,0000040,0001005,0005220,0006272,0013355,001024,002,002,0256
0032100,0001058,0000671,0001114,0019777,0030888,0043261,001024,002,002,0256
0012163,0000311,0000050,0001010,0010389,0011642,0027041,001024,003,002,0256
0032201,0001065,0000341,0001084,0023344,0031669,0047960,001024,003,002,0256
0007834,0000370,0000060,0001006,0005330,0006372,0013776,001024,004,002,0256
0032181,0001059,0000722,0001109,0019747,0030738,0043792,001024,004,002,0256
