tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.077613331, 0.079443336, 0.081234999, 5.380133152, 5.397799969, 5.417831898, 0.130280003, 0.130789995, 0.145746663, 5.249734879, 5.267284393, 5.287960052, 0.000195000, 0.000207500, 0.000241667, 0.008403333, 0.008550000, 0.009778333, 0.007013333, 0.007347500, 0.017194999, 0.121165000, 0.121335834, 0.121720001, 0.122801669, 0.122992501, 0.128106669, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
001,20.0, 0.077665001, 0.081056669, 0.081174999, 5.384673119, 5.399710655, 5.415818214, 0.128898337, 0.129526660, 0.133801669, 5.255398273, 5.270397663, 5.286466599, 0.000133333, 0.000140833, 0.000165000, 0.007486667, 0.007673333, 0.008431667, 0.006460000, 0.006713334, 0.010211667, 0.121451668, 0.121600837, 0.124748334, 0.122113332, 0.122330002, 0.126405001, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
002,20.0, 0.077596664, 0.080971666, 0.090351664, 5.385386467, 5.395970821, 5.417620182, 0.129315004, 0.130230829, 0.133761659, 5.251864910, 5.265495777, 5.287811756, 0.000145000, 0.000151667, 0.000181667, 0.007555000, 0.008042500, 0.008785000, 0.006656667, 0.007016667, 0.007298333, 0.121603332, 0.121944167, 0.125400007, 0.122335002, 0.122780003, 0.126456663, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
003,20.0, 0.077546664, 0.077794164, 0.081163332, 5.377663136, 5.404958248, 5.429055214, 0.129250005, 0.129600838, 0.130099997, 5.247588158, 5.274747372, 5.299041748, 0.000131667, 0.000136667, 0.000166667, 0.007518333, 0.007904166, 0.008646667, 0.006655000, 0.006864167, 0.007123333, 0.121650003, 0.121765830, 0.122086667, 0.122270003, 0.122445002, 0.122661665, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
004,20.0, 0.077776663, 0.081048332, 0.081225000, 5.382346630, 5.399974823, 5.419334888, 0.129111663, 0.129572496, 0.130423337, 5.252880096, 5.269767284, 5.289441586, 0.000150000, 0.000153333, 0.000176667, 0.007540000, 0.007763333, 0.008545000, 0.006650000, 0.006832500, 0.007043333, 0.121475004, 0.121673331, 0.122409999, 0.122133337, 0.122401670, 0.123051666, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
005,20.0, 0.077708334, 0.081150830, 0.090559997, 5.382530212, 5.399565220, 5.421923161, 0.128995001, 0.129434168, 0.130006671, 5.253118515, 5.270192623, 5.289298534, 0.000126667, 0.000134167, 0.000166667, 0.007425000, 0.007636667, 0.010838334, 0.006556666, 0.006813333, 0.006951666, 0.121443331, 0.121590830, 0.121761665, 0.122125000, 0.122296669, 0.122721665, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
006,20.0, 0.077783331, 0.081054166, 0.091656670, 5.377388477, 5.396459103, 5.429348469, 0.129364997, 0.130465835, 0.131090000, 5.246873379, 5.265636444, 5.298783302, 0.000148333, 0.000155833, 0.000175000, 0.007465000, 0.008315000, 0.008741667, 0.006660000, 0.007195833, 0.007401667, 0.121618330, 0.122255832, 0.122448333, 0.122373335, 0.122933336, 0.123426668, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
007,20.0, 0.077628337, 0.081114165, 0.087956667, 5.379459858, 5.400011063, 5.418553352, 0.129418328, 0.129787505, 0.133956671, 5.248206615, 5.269887447, 5.288811684, 0.000126667, 0.000131667, 0.000156667, 0.007665000, 0.008061667, 0.009033334, 0.006656667, 0.006980833, 0.007068333, 0.121703334, 0.121941663, 0.122060001, 0.122376665, 0.122488335, 0.126568332, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
008,20.0, 0.093423337, 0.094376668, 0.100503333, 5.358638287, 5.385095596, 5.402338505, 0.132719994, 0.133149162, 0.136763334, 5.226015091, 5.252056599, 5.269161701, 0.000206667, 0.000213333, 0.000253333, 0.009183333, 0.009499167, 0.010368333, 0.008043333, 0.008326666, 0.008718333, 0.123026669, 0.123176664, 0.123443335, 0.124221668, 0.124370836, 0.127596661, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
009,20.0, 0.091411665, 0.094225831, 0.096758336, 5.366383553, 5.382091045, 5.406143188, 0.131436661, 0.131675005, 0.132575005, 5.232798100, 5.250324249, 5.274065018, 0.000150000, 0.000153333, 0.000171667, 0.008730000, 0.009105833, 0.010561666, 0.007566667, 0.007780000, 0.008125000, 0.122588336, 0.122790836, 0.126059994, 0.123408332, 0.123544998, 0.124128334, 1.000000000, 1.000000000, 1.000000000,          524288,000,000001
