tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001213,  0.000462
001,  0.000160,  0.000172
001,  0.000130,  0.000107
001,  0.000125,  0.000105
001,  0.000188,  0.000218
001,  0.000133,  0.000110
001,  0.000140,  0.000105
001,  0.000140,  0.000113
001,  0.000318,  0.000120
001,  0.000258,  0.000178
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000308,  0.000272
001,  0.000147,  0.000122
001,  0.000147,  0.000130
001,  0.000137,  0.000120
001,  0.000125,  0.000115
001,  0.000132,  0.000120
001,  0.000123,  0.000108
001,  0.000122,  0.000118
001,  0.000318,  0.000113
001,  0.000252,  0.000115
-----------------------------------------------------------------------------------------------

