tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00166000,00166000,030,00181504,00000000,00000000,001024,000,000,00000512
001,00187228,00187228,030,00208066,00000000,00000000,001024,000,000,00000512
002,00166200,00166200,030,00181177,00000000,00000000,001024,000,000,00000512
003,00185772,00185772,030,00207175,00000000,00000000,001024,000,000,00000512
004,00166483,00166483,030,00182496,00000000,00000000,001024,000,000,00000512
005,00187100,00187100,030,00208305,00000000,00000000,001024,000,000,00000512
006,00185700,00185700,030,00206428,00000000,00000000,001024,000,000,00000512
007,00165779,00165779,030,00181136,00000000,00000000,001024,000,000,00000512
008,00186470,00186470,030,00206760,00000000,00000000,001024,000,000,00000512
009,00167300,00167300,030,00183086,00000000,00000000,001024,000,000,00000512
010,00186700,00186700,030,00207404,00000000,00000000,001024,000,000,00000512
011,00166620,00166620,030,00182470,00000000,00000000,001024,000,000,00000512
012,00165900,00165900,030,00181835,00000000,00000000,001024,000,000,00000512
013,00187000,00187000,030,00207564,00000000,00000000,001024,000,000,00000512
014,00186024,00186024,030,00206514,00000000,00000000,001024,000,000,00000512
015,00166600,00166600,030,00182032,00000000,00000000,001024,000,000,00000512
016,00187319,00187319,030,00207815,00000000,00000000,001024,000,000,00000512
017,00165800,00165800,030,00180772,00000000,00000000,001024,000,000,00000512
018,00166042,00166042,030,00181633,00000000,00000000,001024,000,000,00000512
019,00186900,00186900,030,00207685,00000000,00000000,001024,000,000,00000512
020,00166800,00166800,030,00183938,00000000,00000000,001024,000,000,00000512
021,00186500,00186500,030,00206785,00000000,00000000,001024,000,000,00000512
022,00186600,00186600,030,00206888,00000000,00000000,001024,000,000,00000512
023,00165953,00165953,030,00180940,00000000,00000000,001024,000,000,00000512
024,00165290,00165290,030,00182635,00000000,00000000,001024,000,000,00000512
025,00188823,00188823,030,00209371,00000000,00000000,001024,000,000,00000512
026,00165624,00165624,030,00183085,00000000,00000000,001024,000,000,00000512
027,00166100,00166100,030,00181769,00000000,00000000,001024,000,000,00000512
028,00186300,00186300,030,00207294,00000000,00000000,001024,000,000,00000512
029,00186100,00186100,030,00207096,00000000,00000000,001024,000,000,00000512
030,00186000,00186000,030,00206462,00000000,00000000,001024,000,000,00000512
031,00165581,00165581,030,00181220,00000000,00000000,001024,000,000,00000512
000,00189800,00189800,030,00198076,00000000,00000000,001024,001,000,00000512
001,00170947,00170947,030,00178152,00000000,00000000,001024,001,000,00000512
002,00172756,00172756,030,00180967,00000000,00000000,001024,001,000,00000512
003,00190200,00190200,030,00198511,00000000,00000000,001024,001,000,00000512
004,00172762,00172762,030,00180876,00000000,00000000,001024,001,000,00000512
005,00172709,00172709,030,00180027,00000000,00000000,001024,001,000,00000512
006,00190028,00190028,030,00198673,00000000,00000000,001024,001,000,00000512
007,00189271,00189271,030,00197567,00000000,00000000,001024,001,000,00000512
008,00190270,00190270,030,00198756,00000000,00000000,001024,001,000,00000512
009,00189700,00189700,030,00198199,00000000,00000000,001024,001,000,00000512
010,00171900,00171900,030,00179216,00000000,00000000,001024,001,000,00000512
011,00171973,00171973,030,00179194,00000000,00000000,001024,001,000,00000512
012,00172992,00172992,030,00180496,00000000,00000000,001024,001,000,00000512
013,00172900,00172900,030,00180339,00000000,00000000,001024,001,000,00000512
014,00188900,00188900,030,00197556,00000000,00000000,001024,001,000,00000512
015,00189800,00189800,030,00199368,00000000,00000000,001024,001,000,00000512
016,00171614,00171614,030,00179203,00000000,00000000,001024,001,000,00000512
017,00188993,00188993,030,00197258,00000000,00000000,001024,001,000,00000512
018,00190070,00190070,030,00198495,00000000,00000000,001024,001,000,00000512
019,00171604,00171604,030,00178991,00000000,00000000,001024,001,000,00000512
020,00172500,00172500,030,00179941,00000000,00000000,001024,001,000,00000512
021,00189500,00189500,030,00198348,00000000,00000000,001024,001,000,00000512
022,00171800,00171800,030,00179174,00000000,00000000,001024,001,000,00000512
023,00171300,00171300,030,00178357,00000000,00000000,001024,001,000,00000512
024,00188125,00188125,030,00196938,00000000,00000000,001024,001,000,00000512
025,00189326,00189326,030,00197921,00000000,00000000,001024,001,000,00000512
026,00189155,00189155,030,00197717,00000000,00000000,001024,001,000,00000512
027,00189300,00189300,030,00197762,00000000,00000000,001024,001,000,00000512
028,00172000,00172000,030,00179229,00000000,00000000,001024,001,000,00000512
029,00189100,00189100,030,00197539,00000000,00000000,001024,001,000,00000512
030,00171600,00171600,030,00178958,00000000,00000000,001024,001,000,00000512
031,00172189,00172189,030,00179279,00000000,00000000,001024,001,000,00000512
000,00218900,00218900,030,00230706,00000000,00000000,001024,002,000,00000512
001,00221100,00221100,030,00231779,00000000,00000000,001024,002,000,00000512
002,00220807,00220807,030,00231581,00000000,00000000,001024,002,000,00000512
003,00221651,00221651,030,00232191,00000000,00000000,001024,002,000,00000512
004,00218665,00218665,030,00228979,00000000,00000000,001024,002,000,00000512
005,00221900,00221900,030,00232142,00000000,00000000,001024,002,000,00000512
006,00219400,00219400,030,00229893,00000000,00000000,001024,002,000,00000512
007,00222300,00222300,030,00232599,00000000,00000000,001024,002,000,00000512
008,00218853,00218853,030,00230195,00000000,00000000,001024,002,000,00000512
009,00219000,00219000,030,00229407,00000000,00000000,001024,002,000,00000512
010,00221892,00221892,030,00232453,00000000,00000000,001024,002,000,00000512
011,00221200,00221200,030,00231265,00000000,00000000,001024,002,000,00000512
012,00222500,00222500,030,00232827,00000000,00000000,001024,002,000,00000512
013,00221349,00221349,030,00231634,00000000,00000000,001024,002,000,00000512
014,00218100,00218100,030,00228725,00000000,00000000,001024,002,000,00000512
015,00223600,00223600,030,00234075,00000000,00000000,001024,002,000,00000512
016,00218519,00218519,030,00229201,00000000,00000000,001024,002,000,00000512
017,00218413,00218413,030,00229045,00000000,00000000,001024,002,000,00000512
018,00221500,00221500,030,00231512,00000000,00000000,001024,002,000,00000512
019,00221428,00221428,030,00231725,00000000,00000000,001024,002,000,00000512
020,00217500,00217500,030,00228285,00000000,00000000,001024,002,000,00000512
021,00218000,00218000,030,00228399,00000000,00000000,001024,002,000,00000512
022,00221900,00221900,030,00231850,00000000,00000000,001024,002,000,00000512
023,00220300,00220300,030,00230875,00000000,00000000,001024,002,000,00000512
