tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00566949,030,00269981,00014344,001024,000,000,00016384
001,00000000,00574138,030,00273907,00014583,001024,000,000,00016384
002,00000000,00567155,030,00271019,00014358,001024,000,000,00016384
003,00000000,00574095,030,00273373,00014753,001024,000,000,00016384
004,00000000,00567168,030,00270478,00014347,001024,000,000,00016384
005,00000000,00574471,030,00274105,00014614,001024,000,000,00016384
006,00000000,00572770,030,00273532,00014522,001024,000,000,00016384
007,00000000,00574026,030,00274204,00014672,001024,000,000,00016384
008,00000000,00566387,030,00270250,00014432,001024,000,000,00016384
009,00000000,00566899,030,00270694,00014385,001024,000,000,00016384
010,00000000,00566945,030,00270167,00014347,001024,000,000,00016384
011,00000000,00567007,030,00270581,00014259,001024,000,000,00016384
012,00000000,00573672,030,00273920,00014405,001024,000,000,00016384
013,00000000,00573943,030,00273956,00014497,001024,000,000,00016384
014,00000000,00574374,030,00273849,00014489,001024,000,000,00016384
015,00000000,00572663,030,00272941,00014714,001024,000,000,00016384
016,00000000,00566738,030,00270379,00014307,001024,000,000,00016384
017,00000000,00566791,030,00270052,00014382,001024,000,000,00016384
018,00000000,00566350,030,00270299,00014269,001024,000,000,00016384
019,00000000,00573579,030,00272743,00014769,001024,000,000,00016384
020,00000000,00572682,030,00273599,00014706,001024,000,000,00016384
021,00000000,00565488,030,00270657,00014279,001024,000,000,00016384
022,00000000,00573434,030,00273058,00014636,001024,000,000,00016384
023,00000000,00565850,030,00269557,00014386,001024,000,000,00016384
024,00000000,00573630,030,00273534,00014673,001024,000,000,00016384
025,00000000,00567125,030,00269933,00014354,001024,000,000,00016384
026,00000000,00566919,030,00270221,00014317,001024,000,000,00016384
027,00000000,00574362,030,00273399,00014741,001024,000,000,00016384
028,00000000,00573651,030,00273472,00014519,001024,000,000,00016384
029,00000000,00571637,030,00272511,00014477,001024,000,000,00016384
030,00000000,00566993,030,00270529,00014313,001024,000,000,00016384
031,00000000,00566883,030,00270756,00014409,001024,000,000,00016384
