tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00273820,00273820,020,00391688,00023956,00023956,001024,000,000,00016384,00273820
001,00274348,00274348,020,00393509,00024282,00024282,001024,000,000,00016384,00274348
002,00274490,00274490,020,00392499,00024193,00024193,001024,000,000,00016384,00274490
003,00274427,00274427,020,00390366,00024328,00024328,001024,000,000,00016384,00274427
004,00274306,00274306,020,00390944,00024130,00024130,001024,000,000,00016384,00274306
005,00273969,00273969,020,00391370,00024268,00024268,001024,000,000,00016384,00273969
006,00274296,00274296,020,00391855,00024176,00024176,001024,000,000,00016384,00274296
007,00273786,00273786,020,00390325,00024092,00024092,001024,000,000,00016384,00273786
008,00274329,00274329,020,00392621,00023987,00023987,001024,000,000,00016384,00274329
009,00274302,00274302,020,00391339,00024076,00024076,001024,000,000,00016384,00274302
010,00273845,00273845,020,00391825,00024078,00024078,001024,000,000,00016384,00273845
011,00273814,00273814,020,00389253,00023913,00023913,001024,000,000,00016384,00273814
012,00274252,00274252,020,00390771,00023833,00023833,001024,000,000,00016384,00274252
013,00273912,00273912,020,00391993,00023849,00023849,001024,000,000,00016384,00273912
014,00273129,00273129,020,00391627,00024005,00024005,001024,000,000,00016384,00273129
015,00273171,00273171,020,00391363,00023839,00023839,001024,000,000,00016384,00273171
016,00273928,00273928,020,00390615,00024161,00024161,001024,000,000,00016384,00273928
017,00274007,00274007,020,00389911,00024177,00024177,001024,000,000,00016384,00274007
018,00273853,00273853,020,00389697,00023879,00023879,001024,000,000,00016384,00273853
019,00274091,00274091,020,00392246,00024141,00024141,001024,000,000,00016384,00274091
020,00273576,00273576,020,00391622,00023928,00023928,001024,000,000,00016384,00273576
021,00273409,00273409,020,00391573,00023740,00023740,001024,000,000,00016384,00273409
022,00273498,00273498,020,00390562,00023800,00023800,001024,000,000,00016384,00273498
023,00273973,00273973,020,00390045,00023752,00023752,001024,000,000,00016384,00273973
024,00274153,00274153,020,00391271,00024095,00024095,001024,000,000,00016384,00274153
025,00274020,00274020,020,00391164,00023972,00023972,001024,000,000,00016384,00274020
026,00273249,00273249,020,00390861,00023901,00023901,001024,000,000,00016384,00273249
027,00273377,00273377,020,00388650,00024016,00024016,001024,000,000,00016384,00273377
028,00273634,00273634,020,00390391,00023898,00023898,001024,000,000,00016384,00273634
029,00273181,00273181,020,00390381,00023866,00023866,001024,000,000,00016384,00273181
030,00273358,00273358,020,00389236,00023986,00023986,001024,000,000,00016384,00273358
031,00273045,00273045,020,00389235,00023933,00023933,001024,000,000,00016384,00273045
000,00274638,00274638,020,00392297,00024152,00024152,001024,001,000,00016384,00274638
001,00274823,00274823,020,00391379,00024262,00024262,001024,001,000,00016384,00274823
002,00274520,00274520,020,00392426,00023878,00023878,001024,001,000,00016384,00274520
003,00274044,00274044,020,00393244,00023820,00023820,001024,001,000,00016384,00274044
