tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run,nlocks
000, 576978944,    2200,  441.837982,   20.000000,19181.554688,  140.340393,17397.539062,    4.802487, 1783.806030,  135.115845,   67.024551,  132.072540,    195638,         1048576,000,000,000001
001, 500432896,    1908,  385.495026,   20.000000,19477.794922,  119.562653,17897.822266,    4.175677, 1579.775146,  115.036949,   59.161152,  112.457291,    171493,         1048576,000,000,000001
002, 498335744,    1900,  385.150360,   20.000000,19124.027344,  126.471344,17625.062500,    4.118756, 1498.772217,  121.991158,   55.948895,  119.251251,    164558,         1048576,000,000,000001
003, 550764544,    2100,  390.900299,   20.000000,19328.289062,  139.168900,17949.882812,    4.457521, 1378.207031,  134.336700,   61.669281,  131.668640,    188579,         1048576,000,000,000001
004, 498335744,    1900,  384.693207,   20.000000,19455.785156,  128.500259,17771.238281,    4.255391, 1684.315186,  123.855217,   55.715210,  120.560532,    156532,         1048576,000,000,000001
005, 472121344,    1800,  363.727692,   20.000000,18818.710938,  122.809586,16945.968750,    3.987656, 1872.543579,  118.451637,   52.491127,  115.291962,    177599,         1048576,000,000,000001
006, 498335744,    1900,  380.362946,   20.000000,18902.929688,  120.964317,17021.464844,    4.257104, 1881.309204,  116.357895,   59.261166,  113.260826,    174532,         1048576,000,000,000001
007, 550764544,    2100,  418.526337,   20.000000,18957.767578,  134.907486,14842.147461,    4.607664, 4115.419922,  129.922455,   64.775070,  126.533775,    181995,         1048576,000,000,000001
000, 445906944,    1700,  343.063934,   20.000000,18927.201172,  111.407227,17540.496094,    3.734481, 1386.542969,  107.344429,   50.427006,  104.966156,    153280,         1048576,000,001,000001
001, 472121344,    1800,  361.967621,   20.000000,19218.927734,  112.704750,13835.516602,    3.934133, 5383.221680,  108.446411,   55.962341,  106.020576,    178710,         1048576,000,001,000001
002, 472121344,    1800,  365.293549,   20.000000,19111.808594,  120.587799,17728.558594,    3.951992, 1383.060425,  116.290802,   52.112026,  113.682976,    151252,         1048576,000,001,000001
