tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00000000,00382514,020,00205905,00008051,00007993,001024,000,000,00016384,00192925
001,00000000,00382021,020,00205767,00008036,00007989,001024,000,000,00016384,00192574
002,00000000,00381562,020,00205512,00008273,00008212,001024,000,000,00016384,00192556
003,00000000,00380202,020,00204382,00008208,00008153,001024,000,000,00016384,00191882
004,00000000,00378952,020,00203996,00008170,00008121,001024,000,000,00016384,00191054
005,00000000,00378061,020,00203107,00008074,00008028,001024,000,000,00016384,00190506
006,00000000,00377127,020,00202342,00007984,00007941,001024,000,000,00016384,00189320
007,00000000,00375771,020,00202142,00007799,00007752,001024,000,000,00016384,00189309
008,00000000,00374523,020,00201239,00007983,00007935,001024,000,000,00016384,00188891
009,00000000,00373748,020,00200791,00007986,00007935,001024,000,000,00016384,00188675
010,00000000,00373583,020,00200540,00007861,00007801,001024,000,000,00016384,00187866
011,00000000,00372029,020,00199159,00007977,00007918,001024,000,000,00016384,00187340
012,00000000,00371267,020,00199180,00007885,00007826,001024,000,000,00016384,00187020
013,00000000,00369568,020,00198987,00008026,00007971,001024,000,000,00016384,00186744
014,00000000,00368932,020,00198485,00007966,00007906,001024,000,000,00016384,00186452
015,00000000,00368204,020,00197568,00007890,00007843,001024,000,000,00016384,00185707
016,00000000,00367824,020,00197635,00007764,00007717,001024,000,000,00016384,00185598
017,00000000,00367506,020,00196625,00007887,00007836,001024,000,000,00016384,00185050
018,00000000,00365951,020,00196196,00007720,00007672,001024,000,000,00016384,00184680
019,00000000,00365424,020,00195683,00007839,00007794,001024,000,000,00016384,00184282
020,00000000,00365116,020,00195457,00007840,00007798,001024,000,000,00016384,00183746
021,00000000,00364320,020,00195074,00007784,00007729,001024,000,000,00016384,00183542
022,00000000,00363134,020,00194706,00007784,00007735,001024,000,000,00016384,00183400
023,00000000,00362362,020,00194790,00007739,00007692,001024,000,000,00016384,00182855
024,00000000,00362027,020,00194442,00007775,00007731,001024,000,000,00016384,00182626
025,00000000,00362010,020,00193616,00007693,00007644,001024,000,000,00016384,00182152
026,00000000,00361423,020,00193360,00007685,00007634,001024,000,000,00016384,00181948
027,00000000,00360899,020,00192863,00007698,00007641,001024,000,000,00016384,00181597
028,00000000,00359799,020,00192517,00007767,00007723,001024,000,000,00016384,00181365
029,00000000,00358865,020,00192722,00007713,00007662,001024,000,000,00016384,00181000
