tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.442269,  2.930013,000,000
001,  1.394600,  2.935383,000,000
002,  1.349628,  2.944654,000,000
003,  1.422866,  2.950290,000,000
004,  1.482474,  2.957144,000,000
005,  1.460527,  2.967070,000,000
006,  1.391088,  2.938996,000,000
007,  1.484792,  2.953613,000,000
008,  1.350543,  3.011053,000,000
009,  1.358028,  3.021297,000,000
010,  1.385731,  2.986848,000,000
011,  1.378344,  3.034411,000,000
012,  1.354277,  3.016821,000,000
013,  1.400917,  3.009871,000,000
014,  1.379756,  3.015728,000,000
015,  1.371645,  3.019887,000,000
000,  1.334913,  2.646794,000,001
001,  1.418938,  2.650142,000,001
002,  1.459320,  2.646327,000,001
003,  1.422449,  2.660639,000,001
004,  1.370643,  2.632368,000,001
005,  1.375066,  2.642416,000,001
006,  1.434487,  2.652834,000,001
007,  1.439900,  2.659045,000,001
008,  1.307947,  2.698039,000,001
009,  1.318576,  2.715899,000,001
010,  1.365485,  2.720883,000,001
011,  1.306066,  2.733670,000,001
012,  1.341933,  2.712185,000,001
013,  1.319774,  2.702637,000,001
014,  1.336001,  2.717558,000,001
015,  1.313926,  2.720444,000,001
