tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00018384,00018384,010,00080641,00000000,001024,001,000,0512
001,00018118,00018118,010,00079740,00000000,001024,001,000,0512
002,00018249,00018249,010,00070216,00000000,001024,001,000,0512
003,00018179,00018179,010,00078427,00000000,001024,001,000,0512
004,00018250,00018250,010,00070242,00000000,001024,001,000,0512
005,00017914,00017914,010,00069197,00000000,001024,001,000,0512
006,00017882,00017882,010,00077643,00000000,001024,001,000,0512
007,00018458,00018458,010,00070530,00000000,001024,001,000,0512
008,00018050,00018050,010,00078938,00000000,001024,001,000,0512
009,00018427,00018427,010,00071094,00000000,001024,001,000,0512
010,00018398,00018398,010,00081508,00000000,001024,001,000,0512
011,00018257,00018257,010,00070385,00000000,001024,001,000,0512
012,00018347,00018347,010,00079331,00000000,001024,001,000,0512
013,00018499,00018499,010,00069976,00000000,001024,001,000,0512
014,00018168,00018168,010,00079389,00000000,001024,001,000,0512
015,00018396,00018396,010,00070914,00000000,001024,001,000,0512
016,00018905,00018905,010,00081088,00000000,001024,001,000,0512
017,00018334,00018334,010,00070252,00000000,001024,001,000,0512
018,00018363,00018363,010,00079775,00000000,001024,001,000,0512
019,00018699,00018699,010,00070854,00000000,001024,001,000,0512
020,00018863,00018863,010,00079725,00000000,001024,001,000,0512
021,00018145,00018145,010,00070155,00000000,001024,001,000,0512
022,00018110,00018110,010,00078071,00000000,001024,001,000,0512
023,00018447,00018447,010,00069602,00000000,001024,001,000,0512
024,00018378,00018378,010,00079759,00000000,001024,001,000,0512
025,00018274,00018274,010,00069507,00000000,001024,001,000,0512
026,00018144,00018144,010,00078233,00000000,001024,001,000,0512
027,00018322,00018322,010,00069539,00000000,001024,001,000,0512
028,00018568,00018568,010,00079673,00000000,001024,001,000,0512
029,00017984,00017984,010,00069135,00000000,001024,001,000,0512
030,00018180,00018180,010,00077924,00000000,001024,001,000,0512
031,00018433,00018433,010,00070145,00000000,001024,001,000,0512
000,00017841,00017841,010,00079412,00000000,001024,002,000,0512
001,00018433,00018433,010,00070296,00000000,001024,002,000,0512
002,00018608,00018608,010,00080336,00000000,001024,002,000,0512
003,00018535,00018535,010,00079406,00000000,001024,002,000,0512
004,00018634,00018634,010,00070987,00000000,001024,002,000,0512
005,00018177,00018177,010,00069032,00000000,001024,002,000,0512
006,00018523,00018523,010,00080234,00000000,001024,002,000,0512
007,00018370,00018370,010,00069540,00000000,001024,002,000,0512
008,00018297,00018297,010,00079967,00000000,001024,002,000,0512
009,00018164,00018164,010,00080357,00000000,001024,002,000,0512
010,00018061,00018061,010,00069682,00000000,001024,002,000,0512
011,00018504,00018504,010,00070210,00000000,001024,002,000,0512
012,00018295,00018295,010,00079662,00000000,001024,002,000,0512
013,00018379,00018379,010,00070035,00000000,001024,002,000,0512
014,00018207,00018207,010,00078777,00000000,001024,002,000,0512
015,00018197,00018197,010,00069336,00000000,001024,002,000,0512
016,00018018,00018018,010,00079456,00000000,001024,002,000,0512
017,00018565,00018565,010,00070255,00000000,001024,002,000,0512
018,00018034,00018034,010,00078935,00000000,001024,002,000,0512
019,00018262,00018262,010,00069652,00000000,001024,002,000,0512
020,00018113,00018113,010,00079750,00000000,001024,002,000,0512
021,00018026,00018026,010,00068773,00000000,001024,002,000,0512
022,00018094,00018094,010,00080417,00000000,001024,002,000,0512
023,00018567,00018567,010,00079343,00000000,001024,002,000,0512
024,00018332,00018332,010,00070344,00000000,001024,002,000,0512
025,00018140,00018140,010,00078516,00000000,001024,002,000,0512
026,00018134,00018134,010,00080901,00000000,001024,002,000,0512
027,00017927,00017927,010,00078482,00000000,001024,002,000,0512
028,00018297,00018297,010,00070076,00000000,001024,002,000,0512
029,00018124,00018124,010,00068972,00000000,001024,002,000,0512
030,00017945,00017945,010,00069191,00000000,001024,002,000,0512
031,00018310,00018310,010,00070519,00000000,001024,002,000,0512
000,00018650,00018650,010,00079922,00000000,001024,003,000,0512
001,00018377,00018377,010,00068848,00000000,001024,003,000,0512
002,00018753,00018753,010,00077970,00000000,001024,003,000,0512
003,00018378,00018378,010,00069630,00000000,001024,003,000,0512
004,00018463,00018463,010,00077461,00000000,001024,003,000,0512
005,00018539,00018539,010,00069369,00000000,001024,003,000,0512
006,00019045,00019045,010,00080255,00000000,001024,003,000,0512
007,00018439,00018439,010,00069558,00000000,001024,003,000,0512
008,00018785,00018785,010,00079907,00000000,001024,003,000,0512
009,00018756,00018756,010,00077484,00000000,001024,003,000,0512
010,00018358,00018358,010,00069217,00000000,001024,003,000,0512
011,00018675,00018675,010,00068919,00000000,001024,003,000,0512
012,00018140,00018140,010,00076947,00000000,001024,003,000,0512
013,00018884,00018884,010,00070591,00000000,001024,003,000,0512
014,00018520,00018520,010,00079038,00000000,001024,003,000,0512
015,00018622,00018622,010,00070784,00000000,001024,003,000,0512
016,00018183,00018183,010,00078103,00000000,001024,003,000,0512
017,00018287,00018287,010,00069706,00000000,001024,003,000,0512
018,00018272,00018272,010,00077997,00000000,001024,003,000,0512
019,00018630,00018630,010,00070124,00000000,001024,003,000,0512
020,00018363,00018363,010,00078293,00000000,001024,003,000,0512
021,00018981,00018981,010,00071126,00000000,001024,003,000,0512
022,00018801,00018801,010,00079566,00000000,001024,003,000,0512
023,00018898,00018898,010,00070392,00000000,001024,003,000,0512
024,00018509,00018509,010,00078897,00000000,001024,003,000,0512
025,00018281,00018281,010,00069206,00000000,001024,003,000,0512
026,00018645,00018645,010,00080053,00000000,001024,003,000,0512
027,00018720,00018720,010,00069949,00000000,001024,003,000,0512
028,00018666,00018666,010,00078566,00000000,001024,003,000,0512
029,00018540,00018540,010,00069558,00000000,001024,003,000,0512
030,00018609,00018609,010,00078899,00000000,001024,003,000,0512
031,00018870,00018870,010,00069942,00000000,001024,003,000,0512
000,00016049,00016049,010,00076232,00000000,001024,004,000,0512
001,00015399,00015399,010,00071625,00000000,001024,004,000,0512
002,00016051,00016051,010,00078043,00000000,001024,004,000,0512
003,00015925,00015925,010,00072249,00000000,001024,004,000,0512
004,00015773,00015773,010,00076165,00000000,001024,004,000,0512
005,00015825,00015825,010,00073820,00000000,001024,004,000,0512
006,00015854,00015854,010,00076959,00000000,001024,004,000,0512
007,00016095,00016095,010,00073046,00000000,001024,004,000,0512
008,00015707,00015707,010,00076202,00000000,001024,004,000,0512
009,00015749,00015749,010,00072539,00000000,001024,004,000,0512
010,00015728,00015728,010,00075985,00000000,001024,004,000,0512
011,00016298,00016298,010,00073307,00000000,001024,004,000,0512
012,00015965,00015965,010,00077058,00000000,001024,004,000,0512
013,00015905,00015905,010,00073685,00000000,001024,004,000,0512
014,00016127,00016127,010,00076256,00000000,001024,004,000,0512
015,00016014,00016014,010,00073433,00000000,001024,004,000,0512
016,00016027,00016027,010,00076580,00000000,001024,004,000,0512
017,00015853,00015853,010,00074254,00000000,001024,004,000,0512
018,00015336,00015336,010,00075051,00000000,001024,004,000,0512
019,00015899,00015899,010,00072571,00000000,001024,004,000,0512
020,00016079,00016079,010,00076965,00000000,001024,004,000,0512
021,00015771,00015771,010,00071949,00000000,001024,004,000,0512
022,00015847,00015847,010,00077455,00000000,001024,004,000,0512
023,00015672,00015672,010,00073085,00000000,001024,004,000,0512
024,00016075,00016075,010,00075710,00000000,001024,004,000,0512
025,00015811,00015811,010,00072721,00000000,001024,004,000,0512
026,00016174,00016174,010,00078377,00000000,001024,004,000,0512
027,00015551,00015551,010,00072237,00000000,001024,004,000,0512
028,00015477,00015477,010,00076642,00000000,001024,004,000,0512
029,00016089,00016089,010,00073352,00000000,001024,004,000,0512
030,00016448,00016448,010,00077884,00000000,001024,004,000,0512
031,00016046,00016046,010,00072638,00000000,001024,004,000,0512
000,00017253,00017253,010,00074168,00000000,001024,001,001,0512
001,00016994,00016994,010,00072185,00000000,001024,001,001,0512
002,00016997,00016997,010,00071801,00000000,001024,001,001,0512
003,00017101,00017101,010,00072864,00000000,001024,001,001,0512
004,00017258,00017258,010,00074109,00000000,001024,001,001,0512
005,00016768,00016768,010,00071963,00000000,001024,001,001,0512
006,00016791,00016791,010,00074142,00000000,001024,001,001,0512
007,00017355,00017355,010,00073063,00000000,001024,001,001,0512
008,00017039,00017039,010,00074371,00000000,001024,001,001,0512
009,00017277,00017277,010,00072730,00000000,001024,001,001,0512
010,00017314,00017314,010,00074339,00000000,001024,001,001,0512
011,00017104,00017104,010,00073657,00000000,001024,001,001,0512
012,00017234,00017234,010,00074498,00000000,001024,001,001,0512
013,00017370,00017370,010,00072755,00000000,001024,001,001,0512
014,00017121,00017121,010,00073895,00000000,001024,001,001,0512
015,00017323,00017323,010,00072765,00000000,001024,001,001,0512
016,00017748,00017748,010,00076837,00000000,001024,001,001,0512
017,00017289,00017289,010,00073567,00000000,001024,001,001,0512
018,00017280,00017280,010,00074760,00000000,001024,001,001,0512
019,00017630,00017630,010,00073040,00000000,001024,001,001,0512
020,00017653,00017653,010,00075297,00000000,001024,001,001,0512
021,00016959,00016959,010,00072017,00000000,001024,001,001,0512
022,00016969,00016969,010,00072768,00000000,001024,001,001,0512
023,00017290,00017290,010,00072438,00000000,001024,001,001,0512
024,00017315,00017315,010,00073952,00000000,001024,001,001,0512
025,00017186,00017186,010,00071747,00000000,001024,001,001,0512
026,00017028,00017028,010,00073089,00000000,001024,001,001,0512
027,00017180,00017180,010,00071745,00000000,001024,001,001,0512
028,00017424,00017424,010,00073656,00000000,001024,001,001,0512
029,00017074,00017074,010,00071511,00000000,001024,001,001,0512
030,00017018,00017018,010,00073072,00000000,001024,001,001,0512
031,00017243,00017243,010,00072149,00000000,001024,001,001,0512
000,00016947,00016947,010,00073277,00000000,001024,002,001,0512
001,00017512,00017512,010,00073597,00000000,001024,002,001,0512
002,00017773,00017773,010,00075206,00000000,001024,002,001,0512
003,00017604,00017604,010,00075521,00000000,001024,002,001,0512
004,00017675,00017675,010,00074960,00000000,001024,002,001,0512
005,00017095,00017095,010,00072186,00000000,001024,002,001,0512
006,00017525,00017525,010,00074478,00000000,001024,002,001,0512
007,00017414,00017414,010,00072950,00000000,001024,002,001,0512
008,00017403,00017403,010,00075124,00000000,001024,002,001,0512
009,00017225,00017225,010,00072474,00000000,001024,002,001,0512
010,00017273,00017273,010,00073864,00000000,001024,002,001,0512
011,00017683,00017683,010,00073669,00000000,001024,002,001,0512
012,00017380,00017380,010,00074729,00000000,001024,002,001,0512
013,00017410,00017410,010,00073605,00000000,001024,002,001,0512
014,00017228,00017228,010,00074489,00000000,001024,002,001,0512
015,00017334,00017334,010,00071751,00000000,001024,002,001,0512
016,00017119,00017119,010,00074159,00000000,001024,002,001,0512
017,00017694,00017694,010,00073544,00000000,001024,002,001,0512
018,00017186,00017186,010,00074653,00000000,001024,002,001,0512
019,00017351,00017351,010,00073458,00000000,001024,002,001,0512
020,00017173,00017173,010,00074006,00000000,001024,002,001,0512
021,00017104,00017104,010,00071408,00000000,001024,002,001,0512
022,00017151,00017151,010,00073636,00000000,001024,002,001,0512
023,00017618,00017618,010,00074342,00000000,001024,002,001,0512
024,00017469,00017469,010,00072938,00000000,001024,002,001,0512
025,00017113,00017113,010,00073482,00000000,001024,002,001,0512
026,00017167,00017167,010,00072536,00000000,001024,002,001,0512
027,00017080,00017080,010,00071821,00000000,001024,002,001,0512
028,00017407,00017407,010,00074778,00000000,001024,002,001,0512
029,00017210,00017210,010,00071888,00000000,001024,002,001,0512
030,00017054,00017054,010,00072938,00000000,001024,002,001,0512
031,00017344,00017344,010,00072985,00000000,001024,002,001,0512
000,00017489,00017489,010,00074799,00000000,001024,003,001,0512
001,00017131,00017131,010,00071082,00000000,001024,003,001,0512
002,00017549,00017549,010,00074060,00000000,001024,003,001,0512
003,00017087,00017087,010,00071269,00000000,001024,003,001,0512
004,00017288,00017288,010,00073321,00000000,001024,003,001,0512
005,00017523,00017523,010,00074335,00000000,001024,003,001,0512
006,00017801,00017801,010,00072770,00000000,001024,003,001,0512
007,00017320,00017320,010,00071439,00000000,001024,003,001,0512
008,00017616,00017616,010,00073933,00000000,001024,003,001,0512
009,00017553,00017553,010,00071099,00000000,001024,003,001,0512
010,00017301,00017301,010,00073170,00000000,001024,003,001,0512
011,00017614,00017614,010,00072623,00000000,001024,003,001,0512
012,00017116,00017116,010,00072790,00000000,001024,003,001,0512
013,00017700,00017700,010,00072185,00000000,001024,003,001,0512
014,00017429,00017429,010,00073475,00000000,001024,003,001,0512
015,00017609,00017609,010,00072348,00000000,001024,003,001,0512
016,00017123,00017123,010,00073877,00000000,001024,003,001,0512
017,00017208,00017208,010,00070245,00000000,001024,003,001,0512
018,00017140,00017140,010,00071672,00000000,001024,003,001,0512
019,00017565,00017565,010,00074048,00000000,001024,003,001,0512
020,00017278,00017278,010,00071935,00000000,001024,003,001,0512
021,00017986,00017986,010,00075341,00000000,001024,003,001,0512
022,00017530,00017530,010,00072270,00000000,001024,003,001,0512
023,00017750,00017750,010,00074595,00000000,001024,003,001,0512
024,00017450,00017450,010,00073626,00000000,001024,003,001,0512
025,00017120,00017120,010,00072236,00000000,001024,003,001,0512
026,00017478,00017478,010,00073333,00000000,001024,003,001,0512
027,00017554,00017554,010,00071858,00000000,001024,003,001,0512
028,00017426,00017426,010,00073962,00000000,001024,003,001,0512
029,00017513,00017513,010,00073789,00000000,001024,003,001,0512
030,00017499,00017499,010,00071622,00000000,001024,003,001,0512
031,00017751,00017751,010,00072191,00000000,001024,003,001,0512
000,00018995,00018995,010,00076478,00000000,001024,004,001,0512
001,00018450,00018450,010,00075486,00000000,001024,004,001,0512
002,00018768,00018768,010,00083031,00000000,001024,004,001,0512
003,00018768,00018768,010,00082599,00000000,001024,004,001,0512
004,00018580,00018580,010,00082088,00000000,001024,004,001,0512
005,00018889,00018889,010,00075213,00000000,001024,004,001,0512
006,00018722,00018722,010,00074216,00000000,001024,004,001,0512
007,00018998,00018998,010,00082394,00000000,001024,004,001,0512
008,00018915,00018915,010,00074192,00000000,001024,004,001,0512
009,00018614,00018614,010,00074141,00000000,001024,004,001,0512
010,00018597,00018597,010,00081276,00000000,001024,004,001,0512
011,00019173,00019173,010,00083656,00000000,001024,004,001,0512
012,00018678,00018678,010,00075239,00000000,001024,004,001,0512
013,00018788,00018788,010,00081525,00000000,001024,004,001,0512
014,00019016,00019016,010,00075430,00000000,001024,004,001,0512
015,00018919,00018919,010,00082273,00000000,001024,004,001,0512
016,00018992,00018992,010,00075087,00000000,001024,004,001,0512
017,00018709,00018709,010,00082526,00000000,001024,004,001,0512
018,00018191,00018191,010,00073624,00000000,001024,004,001,0512
019,00018823,00018823,010,00082272,00000000,001024,004,001,0512
020,00018896,00018896,010,00075541,00000000,001024,004,001,0512
021,00018484,00018484,010,00081854,00000000,001024,004,001,0512
022,00018847,00018847,010,00076385,00000000,001024,004,001,0512
023,00018581,00018581,010,00080680,00000000,001024,004,001,0512
024,00019099,00019099,010,00076034,00000000,001024,004,001,0512
025,00018914,00018914,010,00075051,00000000,001024,004,001,0512
026,00019100,00019100,010,00082816,00000000,001024,004,001,0512
027,00018406,00018406,010,00074500,00000000,001024,004,001,0512
028,00018181,00018181,010,00079378,00000000,001024,004,001,0512
029,00018910,00018910,010,00075838,00000000,001024,004,001,0512
030,00019290,00019290,010,00083251,00000000,001024,004,001,0512
031,00018926,00018926,010,00081908,00000000,001024,004,001,0512
000,00018215,00018215,010,00080288,00000000,001024,001,002,0512
001,00017945,00017945,010,00069607,00000000,001024,001,002,0512
002,00018020,00018020,010,00078664,00000000,001024,001,002,0512
003,00018026,00018026,010,00070461,00000000,001024,001,002,0512
004,00018143,00018143,010,00080636,00000000,001024,001,002,0512
005,00017811,00017811,010,00069531,00000000,001024,001,002,0512
006,00017727,00017727,010,00078982,00000000,001024,001,002,0512
007,00018355,00018355,010,00069889,00000000,001024,001,002,0512
008,00017911,00017911,010,00078555,00000000,001024,001,002,0512
009,00018284,00018284,010,00069513,00000000,001024,001,002,0512
010,00018224,00018224,010,00079997,00000000,001024,001,002,0512
011,00018116,00018116,010,00069734,00000000,001024,001,002,0512
012,00018200,00018200,010,00080357,00000000,001024,001,002,0512
013,00018395,00018395,010,00069585,00000000,001024,001,002,0512
014,00017999,00017999,010,00079161,00000000,001024,001,002,0512
015,00018234,00018234,010,00069670,00000000,001024,001,002,0512
016,00018772,00018772,010,00080118,00000000,001024,001,002,0512
017,00018215,00018215,010,00069682,00000000,001024,001,002,0512
018,00018253,00018253,010,00077972,00000000,001024,001,002,0512
019,00018545,00018545,010,00071286,00000000,001024,001,002,0512
020,00018674,00018674,010,00071213,00000000,001024,001,002,0512
021,00018048,00018048,010,00079398,00000000,001024,001,002,0512
022,00017898,00017898,010,00079411,00000000,001024,001,002,0512
023,00018379,00018379,010,00070270,00000000,001024,001,002,0512
024,00018263,00018263,010,00079383,00000000,001024,001,002,0512
025,00018131,00018131,010,00069469,00000000,001024,001,002,0512
026,00018010,00018010,010,00079923,00000000,001024,001,002,0512
027,00018145,00018145,010,00069573,00000000,001024,001,002,0512
028,00018392,00018392,010,00079801,00000000,001024,001,002,0512
029,00017887,00017887,010,00068376,00000000,001024,001,002,0512
030,00018031,00018031,010,00079725,00000000,001024,001,002,0512
031,00018243,00018243,010,00069418,00000000,001024,001,002,0512
000,00017835,00017835,010,00078252,00000000,001024,002,002,0512
001,00018511,00018511,010,00079996,00000000,001024,002,002,0512
002,00018613,00018613,010,00070848,00000000,001024,002,002,0512
003,00018576,00018576,010,00069908,00000000,001024,002,002,0512
004,00018730,00018730,010,00082532,00000000,001024,002,002,0512
005,00018183,00018183,010,00068878,00000000,001024,002,002,0512
006,00018556,00018556,010,00080579,00000000,001024,002,002,0512
007,00018341,00018341,010,00069639,00000000,001024,002,002,0512
008,00018278,00018278,010,00080507,00000000,001024,002,002,0512
009,00018162,00018162,010,00069594,00000000,001024,002,002,0512
010,00018167,00018167,010,00080063,00000000,001024,002,002,0512
011,00018559,00018559,010,00070308,00000000,001024,002,002,0512
012,00018356,00018356,010,00079996,00000000,001024,002,002,0512
013,00018371,00018371,010,00069896,00000000,001024,002,002,0512
014,00018207,00018207,010,00069558,00000000,001024,002,002,0512
015,00018232,00018232,010,00079516,00000000,001024,002,002,0512
016,00018039,00018039,010,00078603,00000000,001024,002,002,0512
017,00018623,00018623,010,00080457,00000000,001024,002,002,0512
018,00018014,00018014,010,00069177,00000000,001024,002,002,0512
019,00018263,00018263,010,00069337,00000000,001024,002,002,0512
020,00018141,00018141,010,00079640,00000000,001024,002,002,0512
021,00018099,00018099,010,00079913,00000000,001024,002,002,0512
022,00018086,00018086,010,00069161,00000000,001024,002,002,0512
023,00018557,00018557,010,00070526,00000000,001024,002,002,0512
024,00018392,00018392,010,00080300,00000000,001024,002,002,0512
025,00018140,00018140,010,00070028,00000000,001024,002,002,0512
026,00018153,00018153,010,00069592,00000000,001024,002,002,0512
027,00017918,00017918,010,00078817,00000000,001024,002,002,0512
028,00018346,00018346,010,00080013,00000000,001024,002,002,0512
029,00018148,00018148,010,00069942,00000000,001024,002,002,0512
030,00017989,00017989,010,00080309,00000000,001024,002,002,0512
031,00018332,00018332,010,00069706,00000000,001024,002,002,0512
000,00018725,00018725,010,00080518,00000000,001024,003,002,0512
001,00018406,00018406,010,00069699,00000000,001024,003,002,0512
002,00018759,00018759,010,00078212,00000000,001024,003,002,0512
003,00018441,00018441,010,00069206,00000000,001024,003,002,0512
004,00018471,00018471,010,00077758,00000000,001024,003,002,0512
005,00018556,00018556,010,00070131,00000000,001024,003,002,0512
006,00019088,00019088,010,00078742,00000000,001024,003,002,0512
007,00018518,00018518,010,00069300,00000000,001024,003,002,0512
008,00018796,00018796,010,00079318,00000000,001024,003,002,0512
009,00018748,00018748,010,00070512,00000000,001024,003,002,0512
010,00018476,00018476,010,00078626,00000000,001024,003,002,0512
011,00018735,00018735,010,00069441,00000000,001024,003,002,0512
012,00018169,00018169,010,00077798,00000000,001024,003,002,0512
013,00018936,00018936,010,00070794,00000000,001024,003,002,0512
014,00018538,00018538,010,00078629,00000000,001024,003,002,0512
015,00018670,00018670,010,00070224,00000000,001024,003,002,0512
016,00018232,00018232,010,00078674,00000000,001024,003,002,0512
017,00018299,00018299,010,00068786,00000000,001024,003,002,0512
018,00018357,00018357,010,00078726,00000000,001024,003,002,0512
019,00018630,00018630,010,00069424,00000000,001024,003,002,0512
020,00018419,00018419,010,00078891,00000000,001024,003,002,0512
021,00019032,00019032,010,00070600,00000000,001024,003,002,0512
022,00018832,00018832,010,00079432,00000000,001024,003,002,0512
023,00018951,00018951,010,00070346,00000000,001024,003,002,0512
024,00018568,00018568,010,00069438,00000000,001024,003,002,0512
025,00018313,00018313,010,00077157,00000000,001024,003,002,0512
026,00018670,00018670,010,00069841,00000000,001024,003,002,0512
027,00018773,00018773,010,00078184,00000000,001024,003,002,0512
028,00018700,00018700,010,00080293,00000000,001024,003,002,0512
029,00018570,00018570,010,00078127,00000000,001024,003,002,0512
030,00018648,00018648,010,00070376,00000000,001024,003,002,0512
031,00018929,00018929,010,00070649,00000000,001024,003,002,0512
000,00016043,00016043,010,00077292,00000000,001024,004,002,0512
001,00015413,00015413,010,00071090,00000000,001024,004,002,0512
002,00016051,00016051,010,00077481,00000000,001024,004,002,0512
003,00015922,00015922,010,00074057,00000000,001024,004,002,0512
004,00015777,00015777,010,00075569,00000000,001024,004,002,0512
005,00015828,00015828,010,00072182,00000000,001024,004,002,0512
006,00015857,00015857,010,00076747,00000000,001024,004,002,0512
007,00016092,00016092,010,00075159,00000000,001024,004,002,0512
008,00015712,00015712,010,00072500,00000000,001024,004,002,0512
009,00015757,00015757,010,00072821,00000000,001024,004,002,0512
010,00015722,00015722,010,00075420,00000000,001024,004,002,0512
011,00016323,00016323,010,00073104,00000000,001024,004,002,0512
012,00015924,00015924,010,00076804,00000000,001024,004,002,0512
013,00015927,00015927,010,00072047,00000000,001024,004,002,0512
014,00016125,00016125,010,00077306,00000000,001024,004,002,0512
015,00016042,00016042,010,00072236,00000000,001024,004,002,0512
016,00016039,00016039,010,00076891,00000000,001024,004,002,0512
017,00015869,00015869,010,00072584,00000000,001024,004,002,0512
018,00015353,00015353,010,00074961,00000000,001024,004,002,0512
019,00015919,00015919,010,00072194,00000000,001024,004,002,0512
020,00016077,00016077,010,00077752,00000000,001024,004,002,0512
021,00015788,00015788,010,00073587,00000000,001024,004,002,0512
022,00015868,00015868,010,00076456,00000000,001024,004,002,0512
023,00015675,00015675,010,00071917,00000000,001024,004,002,0512
024,00016060,00016060,010,00076863,00000000,001024,004,002,0512
025,00015815,00015815,010,00071596,00000000,001024,004,002,0512
026,00016196,00016196,010,00078488,00000000,001024,004,002,0512
027,00015548,00015548,010,00072146,00000000,001024,004,002,0512
028,00015500,00015500,010,00074989,00000000,001024,004,002,0512
029,00016094,00016094,010,00073277,00000000,001024,004,002,0512
030,00016440,00016440,010,00072985,00000000,001024,004,002,0512
031,00016059,00016059,010,00077527,00000000,001024,004,002,0512
