tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_ac(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.001560,       0.000,    0.002045,    0.001050,             256
000,        32,       1,    0.001085,       0.000,    0.002475,    0.000620,             512
000,        64,       1,    0.008050,       0.000,    0.004305,    0.006600,            1024
000,       128,       1,    0.004880,       0.000,    0.116646,    0.003034,            2048
000,       256,       1,    0.010326,       0.000,    0.139680,    0.006343,            4096
000,       512,       1,    0.014611,       0.001,    0.015846,    0.007309,            8192
000,      1024,       1,    0.020732,       0.001,    0.589840,    0.004765,           16384
000,      2048,       1,    0.034480,       0.001,    1.046607,    0.004400,           32768
000,      4096,       1,    0.061514,       0.002,    1.949185,    0.004640,           65536
000,      8192,       1,    0.120218,       0.004,    2.909942,    0.004995,          131072
000,     16384,       1,    0.231309,       0.008,    4.538034,    0.004068,          262144
000,     32768,       1,    0.459440,       0.015,    5.311161,    0.005069,          524288
000,     65536,       1,    0.913703,       0.031,    5.408183,    0.005303,         1048576
000,    131072,       1,    1.997887,       0.060,   26.047380,    0.008340,         2097152
000,    262144,       1,    3.947420,       0.117,   45.326935,    0.007760,         4194304
000,    524288,       1,    7.431489,       0.226,  121.523598,    0.006450,         8388608
000,   1048576,       1,   14.510723,       0.446,  161.006241,    0.009917,        16777216
001,        16,       1,    0.010933,       0.000,    0.092300,    0.010480,             256
001,        32,       1,    0.011107,       0.000,    0.084127,    0.010513,             512
001,        64,       1,    0.021280,       0.000,    0.047140,    0.020193,            1024
001,       128,       1,    0.006767,       0.000,    0.088293,    0.004727,            2048
001,       256,       1,    0.021413,       0.000,    0.019933,    0.017340,            4096
001,       512,       1,    0.013153,       0.001,    0.416787,    0.005380,            8192
001,      1024,       1,    0.019013,       0.001,    0.866860,    0.003507,           16384
001,      2048,       1,    0.035293,       0.001,    0.965313,    0.004480,           32768
001,      4096,       1,    0.066131,       0.002,    1.875833,    0.005721,           65536
001,      8192,       1,    0.119668,       0.004,    2.647680,    0.005834,          131072
001,     16384,       1,    0.236886,       0.008,    7.370412,    0.009748,          262144
001,     32768,       1,    0.460931,       0.015,   11.369813,    0.006868,          524288
001,     65536,       1,    0.920435,       0.031,   20.905315,    0.006166,         1048576
001,    131072,       1,    2.064714,       0.060,   21.974224,    0.007378,         2097152
001,    262144,       1,    4.023411,       0.117,   41.287460,    0.007475,         4194304
001,    524288,       1,    8.069213,       0.226,  167.145874,    0.009307,         8388608
001,   1048576,       1,   15.836813,       0.446,  399.140442,    0.011793,        16777216
002,        16,       1,    0.005663,       0.000,    0.001640,    0.005215,             256
002,        32,       1,    0.008640,       0.000,    0.000724,    0.008276,             512
002,        64,       1,    0.000840,       0.000,    0.000389,    0.000160,            1024
002,       128,       1,    0.001629,       0.000,    0.001244,    0.000305,            2048
002,       256,       1,    0.006352,       0.000,    0.284941,    0.003732,            4096
002,       512,       1,    0.009444,       0.001,    0.241672,    0.004267,            8192
002,      1024,       1,    0.013876,       0.001,    0.664276,    0.003587,           16384
002,      2048,       1,    0.024032,       0.001,    0.717292,    0.003432,           32768
002,      4096,       1,    0.061149,       0.002,    0.937874,    0.004304,           65536
002,      8192,       1,    0.118492,       0.004,    0.750228,    0.004886,          131072
002,     16384,       1,    0.233085,       0.008,    2.641430,    0.005737,          262144
002,     32768,       1,    0.458692,       0.015,    3.857583,    0.004687,          524288
002,     65536,       1,    1.019447,       0.031,   23.851587,    0.006913,         1048576
002,    131072,       1,    2.107703,       0.060,   41.076302,    0.007555,         2097152
002,    262144,       1,    4.071293,       0.117,  105.376122,    0.008360,         4194304
002,    524288,       1,    6.408185,       0.226,  148.946442,    0.008335,         8388608
002,   1048576,       1,    8.229950,       0.446,  274.727844,    0.005630,        16777216
003,        16,       1,    0.005260,       0.000,    0.008800,    0.004767,             256
003,        32,       1,    0.022473,       0.000,    0.004940,    0.021887,             512
003,        64,       1,    0.004133,       0.000,    0.073780,    0.003093,            1024
