tid,lock_impl_time(ms)
RUN 0
001,   201.564
002,   160.286
003,   120.769
004,   169.190
005,    52.376
006,   126.036
007,    72.033
008,    89.501
009,   117.000
010,    95.360
011,   135.309
012,   139.869
013,   118.731
014,    64.828
015,   150.250
016,    81.634
-----------------------------------------------------------------------------------------------

RUN 1
001,   131.112
002,    90.471
003,    64.421
004,    76.734
005,   113.844
006,   225.453
007,   128.494
008,   177.964
009,    76.155
010,   175.570
011,    92.417
012,   100.590
013,    39.481
014,   156.978
015,    88.387
016,   202.054
-----------------------------------------------------------------------------------------------

RUN 2
001,   146.157
002,    95.516
003,    91.892
004,    93.847
005,   105.714
006,   187.966
007,   111.065
008,   136.710
009,    52.357
010,   136.723
011,   126.146
012,   175.362
013,    68.617
014,   131.473
015,    72.252
016,   174.586
-----------------------------------------------------------------------------------------------

RUN 3
001,   220.531
002,   110.201
003,   132.129
004,   177.138
005,    29.974
006,   116.244
007,    55.971
008,    82.050
009,   138.370
010,   113.988
011,   193.278
012,    70.179
013,   157.849
014,    46.243
015,   107.689
016,   118.610
-----------------------------------------------------------------------------------------------

RUN 4
001,   122.266
002,    82.123
003,    87.227
004,   111.455
005,    94.281
006,   158.256
007,   132.486
008,   183.511
009,   101.420
010,   117.505
011,   133.406
012,   167.055
013,    70.317
014,   106.621
015,   101.448
016,   158.117
-----------------------------------------------------------------------------------------------

