tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00138722,00138722,020,00215247,00000000,00000000,001024,000,000,00016384,00138722
001,00137997,00137997,020,00216044,00000000,00000000,001024,000,000,00016384,00137997
002,00139102,00139102,020,00214867,00000000,00000000,001024,000,000,00016384,00139102
003,00139214,00139214,020,00216722,00000000,00000000,001024,000,000,00016384,00139214
004,00137984,00137984,020,00214556,00000000,00000000,001024,000,000,00016384,00137984
005,00137457,00137457,020,00212825,00000000,00000000,001024,000,000,00016384,00137457
006,00138228,00138228,020,00215046,00000000,00000000,001024,000,000,00016384,00138228
007,00137685,00137685,020,00213847,00000000,00000000,001024,000,000,00016384,00137685
008,00139213,00139213,020,00215310,00000000,00000000,001024,000,000,00016384,00139213
009,00138229,00138229,020,00215209,00000000,00000000,001024,000,000,00016384,00138229
010,00137808,00137808,020,00214229,00000000,00000000,001024,000,000,00016384,00137808
011,00138509,00138509,020,00215396,00000000,00000000,001024,000,000,00016384,00138509
012,00139471,00139471,020,00215803,00000000,00000000,001024,000,000,00016384,00139471
013,00138578,00138578,020,00214692,00000000,00000000,001024,000,000,00016384,00138578
014,00138287,00138287,020,00214887,00000000,00000000,001024,000,000,00016384,00138287
015,00137750,00137750,020,00213225,00000000,00000000,001024,000,000,00016384,00137750
016,00138143,00138143,020,00214091,00000000,00000000,001024,000,000,00016384,00138143
017,00138929,00138929,020,00214316,00000000,00000000,001024,000,000,00016384,00138929
018,00137806,00137806,020,00214458,00000000,00000000,001024,000,000,00016384,00137806
019,00137159,00137159,020,00212777,00000000,00000000,001024,000,000,00016384,00137159
020,00139575,00139575,020,00216723,00000000,00000000,001024,000,000,00016384,00139575
021,00137524,00137524,020,00212333,00000000,00000000,001024,000,000,00016384,00137524
022,00138648,00138648,020,00215302,00000000,00000000,001024,000,000,00016384,00138648
023,00137953,00137953,020,00214341,00000000,00000000,001024,000,000,00016384,00137953
024,00138122,00138122,020,00214927,00000000,00000000,001024,000,000,00016384,00138122
025,00139347,00139347,020,00215069,00000000,00000000,001024,000,000,00016384,00139347
026,00139069,00139069,020,00214895,00000000,00000000,001024,000,000,00016384,00139069
027,00138003,00138003,020,00213616,00000000,00000000,001024,000,000,00016384,00138003
028,00138167,00138167,020,00213997,00000000,00000000,001024,000,000,00016384,00138167
029,00138759,00138759,020,00214476,00000000,00000000,001024,000,000,00016384,00138759
030,00138965,00138965,020,00215661,00000000,00000000,001024,000,000,00016384,00138965
031,00139075,00139075,020,00216662,00000000,00000000,001024,000,000,00016384,00139075
000,00117954,00117954,020,00184307,00000000,00000000,001024,001,000,00016384,00117954
001,00117855,00117855,020,00186437,00000000,00000000,001024,001,000,00016384,00117855
002,00118638,00118638,020,00185387,00000000,00000000,001024,001,000,00016384,00118638
003,00117901,00117901,020,00184752,00000000,00000000,001024,001,000,00016384,00117901
004,00117350,00117350,020,00184941,00000000,00000000,001024,001,000,00016384,00117350
005,00117630,00117630,020,00186736,00000000,00000000,001024,001,000,00016384,00117630
006,00117353,00117353,020,00184476,00000000,00000000,001024,001,000,00016384,00117353
007,00118174,00118174,020,00186163,00000000,00000000,001024,001,000,00016384,00118174
008,00116439,00116439,020,00181941,00000000,00000000,001024,001,000,00016384,00116439
009,00117856,00117856,020,00185199,00000000,00000000,001024,001,000,00016384,00117856
010,00117799,00117799,020,00183134,00000000,00000000,001024,001,000,00016384,00117799
011,00116469,00116469,020,00181458,00000000,00000000,001024,001,000,00016384,00116469
012,00116439,00116439,020,00182205,00000000,00000000,001024,001,000,00016384,00116439
013,00118252,00118252,020,00186875,00000000,00000000,001024,001,000,00016384,00118252
014,00116850,00116850,020,00183683,00000000,00000000,001024,001,000,00016384,00116850
015,00115902,00115902,020,00182542,00000000,00000000,001024,001,000,00016384,00115902
016,00116058,00116058,020,00181276,00000000,00000000,001024,001,000,00016384,00116058
017,00117236,00117236,020,00184722,00000000,00000000,001024,001,000,00016384,00117236
018,00117415,00117415,020,00182385,00000000,00000000,001024,001,000,00016384,00117415
