tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     68601,   68601,    1.704353,   30.000000,26724.056641, 3271.108154,               0
001,     68600,   68600,    1.580335,   30.000000,26696.757812, 3298.112305,               0
002,     68601,   68601,    1.581127,   30.000000,26612.400391, 3381.320312,               0
003,     68601,   68601,    1.672115,   30.000000,26435.275391, 3557.423340,               0
004,     68600,   68600,    1.571597,   30.000000,26463.208984, 3531.158936,               0
005,     68600,   68600,    1.719932,   30.000000,26692.119141, 3301.948486,               0
006,     68600,   68600,    1.695505,   30.000000,26461.121094, 3532.220215,               0
007,     68601,   68601,    1.699305,   30.000000,26297.818359, 3696.475342,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     66504,   66504,    1.645296,   30.000000,26538.982422, 3456.144287,               0
001,     66504,   66504,    1.521989,   30.000000,26379.082031, 3615.993164,               0
002,     66504,   66504,    1.532143,   30.000000,26521.027344, 3472.511230,               0
003,     66504,   66504,    1.648300,   30.000000,26302.166016, 3691.188965,               0
004,     66503,   66503,    1.545405,   30.000000,26689.974609, 3303.872314,               0
005,     66504,   66504,    1.642570,   30.000000,26882.384766, 3111.712402,               0
006,     66504,   66504,    1.662405,   30.000000,26356.388672, 3635.327881,               0
007,     66504,   66504,    1.640210,   30.000000,26665.103516, 3329.634277,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     68888,   68888,    1.710283,   30.000000,26683.949219, 3311.001221,               0
001,     68868,   68868,    1.581607,   30.000000,26696.308594, 3298.296631,               0
002,     68889,   68889,    1.589375,   30.000000,26590.001953, 3403.612793,               0
003,     68868,   68868,    1.699061,   30.000000,26531.777344, 3461.414307,               0
004,     68888,   68888,    1.578285,   30.000000,26733.085938, 3260.960938,               0
005,     68868,   68868,    1.699313,   30.000000,26733.423828, 3259.937744,               0
006,     68889,   68889,    1.709372,   30.000000,26497.955078, 3495.542725,               0
007,     68868,   68868,    1.706876,   30.000000,26536.972656, 3457.585205,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     69017,   69017,    1.707355,   30.000000,26701.740234, 3293.282471,               0
001,     69017,   69017,    1.582057,   30.000000,26661.818359, 3332.969727,               0
002,     69017,   69017,    1.582436,   30.000000,26527.677734, 3465.554443,               0
003,     69017,   69017,    1.677739,   30.000000,26382.386719, 3609.914062,               0
004,     69018,   69018,    1.578187,   30.000000,26756.064453, 3238.022217,               0
005,     69018,   69018,    1.709328,   30.000000,26713.001953, 3280.770752,               0
006,     69018,   69018,    1.708673,   30.000000,26561.562500, 3431.527588,               0
007,     69018,   69018,    1.702064,   30.000000,26466.128906, 3528.495850,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     67282,   67282,    1.669143,   30.000000,26516.712891, 3478.219727,               0
001,     67282,   67282,    1.543692,   30.000000,26788.335938, 3206.310791,               0
002,     67282,   67282,    1.548841,   30.000000,26256.306641, 3737.104248,               0
003,     67282,   67282,    1.651397,   30.000000,26416.511719, 3575.425293,               0
004,     67282,   67282,    1.538420,   30.000000,26372.882812, 3621.238525,               0
005,     67282,   67282,    1.663398,   30.000000,26670.572266, 3323.395508,               0
006,     67282,   67282,    1.673538,   30.000000,26599.267578, 3394.299316,               0
007,     67282,   67282,    1.658224,   30.000000,26683.695312, 3310.807861,               0
-------------------------------------------------------------------------------------------------------

