tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00368529,020,00185501,00000000,00000000,001024,000,000,00016384
001,00000000,00368155,020,00185259,00000000,00000000,001024,000,000,00016384
002,00000000,00368768,020,00185132,00000000,00000000,001024,000,000,00016384
003,00000000,00370327,020,00186289,00000000,00000000,001024,000,000,00016384
004,00000000,00369781,020,00185395,00000000,00000000,001024,000,000,00016384
005,00000000,00369746,020,00185363,00000000,00000000,001024,000,000,00016384
006,00000000,00369476,020,00185219,00000000,00000000,001024,000,000,00016384
007,00000000,00368446,020,00185052,00000000,00000000,001024,000,000,00016384
008,00000000,00367361,020,00184841,00000000,00000000,001024,000,000,00016384
009,00000000,00369933,020,00185536,00000000,00000000,001024,000,000,00016384
010,00000000,00368765,020,00184897,00000000,00000000,001024,000,000,00016384
011,00000000,00369056,020,00185977,00000000,00000000,001024,000,000,00016384
012,00000000,00369317,020,00185727,00000000,00000000,001024,000,000,00016384
013,00000000,00369401,020,00185871,00000000,00000000,001024,000,000,00016384
014,00000000,00369459,020,00185577,00000000,00000000,001024,000,000,00016384
015,00000000,00368132,020,00185757,00000000,00000000,001024,000,000,00016384
016,00000000,00369169,020,00185769,00000000,00000000,001024,000,000,00016384
017,00000000,00368395,020,00185658,00000000,00000000,001024,000,000,00016384
018,00000000,00368425,020,00185263,00000000,00000000,001024,000,000,00016384
019,00000000,00370156,020,00185476,00000000,00000000,001024,000,000,00016384
020,00000000,00369964,020,00185663,00000000,00000000,001024,000,000,00016384
021,00000000,00368611,020,00185116,00000000,00000000,001024,000,000,00016384
022,00000000,00368920,020,00185919,00000000,00000000,001024,000,000,00016384
023,00000000,00370013,020,00185543,00000000,00000000,001024,000,000,00016384
024,00000000,00370448,020,00186188,00000000,00000000,001024,000,000,00016384
025,00000000,00369780,020,00185342,00000000,00000000,001024,000,000,00016384
026,00000000,00368808,020,00184913,00000000,00000000,001024,000,000,00016384
027,00000000,00366529,020,00184877,00000000,00000000,001024,000,000,00016384
028,00000000,00369364,020,00185412,00000000,00000000,001024,000,000,00016384
029,00000000,00367876,020,00184915,00000000,00000000,001024,000,000,00016384
030,00000000,00368193,020,00185384,00000000,00000000,001024,000,000,00016384
031,00000000,00369473,020,00185566,00000000,00000000,001024,000,000,00016384
000,00000000,00369701,020,00185584,00000000,00000000,001024,000,001,00016384
001,00000000,00370965,020,00185947,00000000,00000000,001024,000,001,00016384
002,00000000,00368697,020,00185740,00000000,00000000,001024,000,001,00016384
003,00000000,00368690,020,00185451,00000000,00000000,001024,000,001,00016384
004,00000000,00370008,020,00185390,00000000,00000000,001024,000,001,00016384
005,00000000,00370587,020,00185966,00000000,00000000,001024,000,001,00016384
006,00000000,00368998,020,00185205,00000000,00000000,001024,000,001,00016384
007,00000000,00370690,020,00186548,00000000,00000000,001024,000,001,00016384
008,00000000,00369330,020,00185399,00000000,00000000,001024,000,001,00016384
009,00000000,00370534,020,00186339,00000000,00000000,001024,000,001,00016384
