tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,glock_tries,array_size(B),client_id,run
000,    785682,  785682,    7.725719,   30.000000,16915.128906, 5568.863770,   64.657806,   79.075439,16758.246094, 5437.934570,   2404923,               0,000,000
000,    787055,  787055,    7.598294,   30.000000,16924.638672, 5559.220703,   64.294647,   79.298958,16768.052734, 5427.954590,   2413675,               0,000,001
000,    788033,  788033,    7.327730,   30.000000,16913.925781, 5570.290527,   64.273941,   79.283272,16758.482422, 5437.911133,   2415037,               0,000,002
000,    842924,  842924,    7.891063,   30.000000,17079.203125, 5403.783203,   75.503899,   98.993538,16905.529297, 5243.140137,   2679178,               0,001,000
000,    842030,  842030,    7.885026,   30.000000,17056.941406, 5425.992188,   74.549576,   99.006081,16882.886719, 5266.818359,   2676501,               0,001,001
000,    841422,  841422,    7.869910,   30.000000,17053.218750, 5429.812012,   74.052170,   98.974861,16880.007812, 5270.670898,   2675617,               0,001,002
000,    781321,  781321,    7.566281,   30.000000,16919.136719, 5565.398438,   63.187790,   73.189293,16764.978516, 5434.269043,   2396067,               0,002,000
000,    782562,  782562,    7.458041,   30.000000,16914.257812, 5570.349609,   63.378109,   72.763062,16760.277344, 5439.803711,   2400372,               0,002,001
000,    780201,  780201,    7.467163,   30.000000,16922.769531, 5561.804688,   63.308609,   72.798958,16768.796875, 5431.023926,   2397030,               0,002,002
