lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0011652,0001001,0000150,0001010,0005139,0010890,0017232,001024,001,000,0512
0061136,0001118,0001032,0001116,0044504,0060293,0088137,001024,001,000,0512
0012353,0001001,0000141,0001010,0006412,0011602,0019376,001024,002,000,0512
0067316,0001117,0001032,0001111,0054473,0066525,0108834,001024,002,000,0512
0011722,0001001,0000151,0001010,0005159,0010951,0017303,001024,003,000,0512
0061475,0001110,0001092,0001116,0044634,0060614,0088406,001024,003,000,0512
0012704,0001001,0000200,0001011,0006392,0011882,0019647,001024,004,000,0512
0067738,0001148,0001243,0001112,0054853,0066875,0109756,001024,004,000,0512
0009588,0001001,0000150,0001008,0005080,0008807,0015109,001024,001,001,0512
0059833,0001120,0001032,0001099,0043271,0059001,0087616,001024,001,001,0512
0010741,0001001,0000141,0001009,0005991,0009988,0017553,001024,002,001,0512
0066745,0001110,0001032,0001090,0052940,0065994,0106640,001024,002,001,0512
0009678,0001001,0000150,0001008,0005120,0008877,0015299,001024,003,001,0512
0060443,0001124,0001062,0001099,0043301,0059582,0088356,001024,003,001,0512
0010700,0001001,0000190,0001009,0005681,0009889,0017142,001024,004,001,0512
0066054,0001136,0001272,0001095,0051286,0065213,0104006,001024,004,001,0512
0007544,0000962,0000150,0001006,0005771,0006713,0013816,001024,001,002,0512
0014147,0001111,0000962,0001018,0014337,0012975,0026941,001024,001,002,0512
0007484,0000992,0000141,0001006,0005691,0006673,0013676,001024,002,002,0512
0012383,0001117,0000952,0001018,0012594,0011351,0024667,001024,002,002,0512
0006522,0001001,0000150,0001005,0005049,0005731,0012132,001024,003,002,0512
0012413,0001133,0001042,0001019,0009528,0010520,0020478,001024,003,002,0512
0007614,0001001,0000191,0001006,0005731,0006763,0013876,001024,004,002,0512
0012684,0001136,0001212,0001019,0011712,0011362,0022693,001024,004,002,0512
