tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,        68,      68,    0.019523
001,        68,      68,    0.013433
002,        68,      68,    0.013280
003,        68,      68,    0.010450
004,        68,      68,    0.023907
005,        67,      67,    0.012350
006,        68,      68,    0.017630
007,        68,      68,    0.011053
008,        67,      67,    0.013940
009,        68,      68,    0.011867
010,        68,      68,    0.016870
011,        67,      67,    0.012440
012,        67,      67,    0.014643
013,        67,      67,    0.012547
014,        67,      67,    0.016330
015,        67,      67,    0.013183
016,        67,      67,    0.018787
017,        67,      67,    0.013053
018,        67,      67,    0.018977
019,        67,      67,    0.014573
020,        66,      66,    0.020377
021,        67,      67,    0.013240
022,        67,      67,    0.015367
023,        66,      66,    0.012057
024,        67,      67,    0.010840
025,        67,      67,    0.013257
026,        66,      66,    0.018167
027,        66,      66,    0.013013
028,        67,      67,    0.016517
-------------------------------------------------------------------------------------------------------

RUN 1
000,        64,      64,    0.018880
001,        64,      64,    0.012240
002,        65,      65,    0.012373
003,        64,      64,    0.008290
004,        64,      64,    0.016520
005,        64,      64,    0.013227
006,        64,      64,    0.013913
007,        64,      64,    0.013093
008,        64,      64,    0.019933
009,        64,      64,    0.008927
010,        64,      64,    0.015730
011,        64,      64,    0.008853
012,        64,      64,    0.009460
013,        64,      64,    0.010913
014,        65,      65,    0.018887
015,        65,      65,    0.010197
016,        64,      64,    0.013243
017,        65,      65,    0.013363
018,        65,      65,    0.018620
019,        64,      64,    0.009987
020,        65,      65,    0.016583
021,        64,      64,    0.014283
022,        65,      65,    0.012363
023,        64,      64,    0.013673
024,        64,      64,    0.010970
025,        64,      64,    0.009967
026,        65,      65,    0.014297
027,        65,      65,    0.012603
028,        64,      64,    0.017000
-------------------------------------------------------------------------------------------------------

RUN 2
000,        63,      63,    0.016790
001,        64,      64,    0.011153
002,        63,      63,    0.015030
003,        64,      64,    0.014180
004,        64,      64,    0.015540
005,        63,      63,    0.012827
006,        64,      64,    0.010497
007,        63,      63,    0.011993
008,        64,      64,    0.015143
009,        63,      63,    0.009330
010,        64,      64,    0.015260
011,        63,      63,    0.012020
012,        63,      63,    0.013243
013,        63,      63,    0.011527
014,        64,      64,    0.012910
015,        64,      64,    0.011907
016,        63,      63,    0.017767
017,        64,      64,    0.012877
018,        64,      64,    0.015157
019,        63,      63,    0.012077
020,        64,      64,    0.017563
021,        64,      64,    0.014353
022,        64,      64,    0.017307
023,        63,      63,    0.010683
024,        63,      63,    0.011423
025,        64,      64,    0.009883
026,        64,      64,    0.017007
027,        64,      64,    0.010310
028,        63,      63,    0.019397
-------------------------------------------------------------------------------------------------------

RUN 3
000,        64,      64,    0.022753
001,        63,      63,    0.010530
002,        64,      64,    0.014280
003,        63,      63,    0.010357
004,        63,      63,    0.015857
005,        63,      63,    0.009807
006,        64,      64,    0.015127
007,        63,      63,    0.012470
008,        64,      64,    0.016857
009,        64,      64,    0.008737
010,        63,      63,    0.014217
011,        64,      64,    0.012490
012,        63,      63,    0.012587
013,        64,      64,    0.011050
014,        64,      64,    0.016083
015,        63,      63,    0.012457
016,        63,      63,    0.011540
017,        64,      64,    0.012853
018,        63,      63,    0.018313
019,        63,      63,    0.011717
020,        63,      63,    0.021397
021,        63,      63,    0.009007
022,        63,      63,    0.013047
023,        64,      64,    0.014663
024,        64,      64,    0.010257
025,        63,      63,    0.011950
026,        63,      63,    0.016530
027,        64,      64,    0.011623
028,        64,      64,    0.016060
-------------------------------------------------------------------------------------------------------

RUN 4
000,        64,      64,    0.021510
001,        64,      64,    0.012350
002,        64,      64,    0.017850
003,        63,      63,    0.010590
004,        64,      64,    0.011490
005,        63,      63,    0.009767
006,        63,      63,    0.010350
007,        63,      63,    0.013557
008,        64,      64,    0.015733
009,        63,      63,    0.010993
010,        64,      64,    0.015430
011,        64,      64,    0.009800
012,        64,      64,    0.011233
013,        64,      64,    0.011440
014,        64,      64,    0.015180
015,        64,      64,    0.009917
016,        64,      64,    0.018330
017,        64,      64,    0.012693
018,        64,      64,    0.017487
019,        64,      64,    0.009560
020,        63,      63,    0.020523
021,        64,      64,    0.009747
022,        64,      64,    0.012890
023,        64,      64,    0.013583
024,        64,      64,    0.017353
025,        64,      64,    0.010773
026,        64,      64,    0.018707
027,        64,      64,    0.012277
028,        63,      63,    0.019450
-------------------------------------------------------------------------------------------------------

