tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,         1,       1,    0.001267,   10.000000,10001.414062,    0.012685,10001.388672,    0.000493,    0.024327,    0.010727,    0.001805,    0.000045,         1,               0,000,000
001,         1,       1,    0.001403,   10.000000,10001.246094,    0.012762,10001.217773,    0.000452,    0.026800,    0.010925,    0.001747,    0.000032,         1,               0,000,000
002,         1,       1,    0.001348,   10.000000,10001.208984,    0.012890,10001.173828,    0.000968,    0.033785,    0.010490,    0.002815,    0.000032,         1,               0,000,000
003,         1,       1,    0.001325,   10.000000,10001.369141,    0.015835,10001.345703,    0.000475,    0.021252,    0.013977,    0.001753,    0.000030,         1,               0,000,000
004,         1,       1,    0.001465,   10.000000,10001.333008,    0.014205,10001.308594,    0.000403,    0.023030,    0.012332,    0.001748,    0.000030,         1,               0,000,000
005,         1,       1,    0.001277,   10.000000,10001.294922,    0.013187,10001.267578,    0.000463,    0.024327,    0.011250,    0.003167,    0.000030,         1,               0,000,000
006,         1,       1,    0.001343,   10.000000,10001.484375,    0.013107,10001.460938,    0.000483,    0.021605,    0.011122,    0.001617,    0.000043,         1,               0,000,000
007,         1,       1,    0.001363,   10.000000,10001.446289,    0.013085,10001.419922,    0.000387,    0.025285,    0.011227,    0.001997,    0.000032,         1,               0,000,000
008,     79843,   79843,    1.582302,   10.000000, 9382.956055,  612.963074, 8758.098633,    8.254145,  620.051331,  599.811707,    3.617695,    1.869805,     79843,               0,000,000
009,     79844,   79844,    1.576565,   10.000000, 9381.283203,  611.378906, 8756.041016,    7.582922,  620.518066,  599.026489,    3.485522,    1.824843,     79844,               0,000,000
010,     79843,   79843,    1.576618,   10.000000, 9378.005859,  614.990295, 8752.259766,    7.815695,  621.072144,  602.043213,    3.674677,    1.847642,     79843,               0,000,000
011,     79843,   79843,    1.605463,   10.000000, 9382.377930,  610.918396, 8761.403320,    7.779702,  616.348328,  598.511475,    3.493157,    1.876133,     79843,               0,000,000
012,     79843,   79843,    1.559543,   10.000000, 9383.166016,  609.856934, 8759.121094,    8.139167,  619.470093,  596.975159,    3.435168,    1.803438,     79843,               0,000,000
013,     79843,   79843,    1.571463,   10.000000, 9379.677734,  613.593872, 8756.022461,    8.125985,  619.015442,  600.817932,    3.471085,    1.820382,     79843,               0,000,000
014,     79835,   79835,    1.573017,   10.000000, 9385.194336,  610.722534, 8759.454102,    7.509058,  621.135986,  597.758789,    3.678338,    1.809508,     79835,               0,000,000
015,     79843,   79843,    1.573800,   10.000000, 9381.934570,  610.938293, 8755.282227,    7.436195,  621.994324,  598.834045,    3.660737,    1.831092,     79843,               0,000,000
000,         1,       1,    0.001253,   10.000000,10023.932617,    0.012943,10023.908203,    0.000395,    0.023322,    0.011238,    0.002787,    0.000042,         1,               0,000,001
001,         1,       1,    0.001595,   10.000000,10024.033203,    0.013000,10024.011719,    0.000500,    0.019583,    0.011183,    0.001658,    0.000032,         1,               0,000,001
002,         1,       1,    0.001240,   10.000000,10023.969727,    0.012662,10023.943359,    0.000345,    0.023723,    0.010847,    0.002615,    0.000030,         1,               0,000,001
003,         1,       1,    0.001227,   10.000000,10024.105469,    0.012173,10024.087891,    0.000273,    0.016850,    0.010575,    0.001590,    0.000032,         1,               0,000,001
004,         1,       1,    0.001222,   10.000000,10023.894531,    0.013477,10023.861328,    0.000650,    0.030880,    0.011330,    0.002932,    0.000032,         1,               0,000,001
005,         1,       1,    0.001408,   10.000000,10024.074219,    0.012790,10024.057617,    0.000442,    0.014658,    0.011062,    0.001582,    0.000032,         1,               0,000,001
006,         1,       1,    0.001222,   10.000000,10024.043945,    0.011993,10024.023438,    0.000292,    0.019060,    0.010290,    0.001658,    0.000040,         1,               0,000,001
007,         1,       1,    0.001215,   10.000000,10024.011719,    0.012057,10023.983398,    0.000372,    0.027375,    0.010248,    0.001867,    0.000040,         1,               0,000,001
008,     80154,   80154,    1.269650,   10.000000, 9407.771484,  612.223511, 8784.219727,    7.878551,  619.200378,  599.942139,    3.134890,    1.844280,     80154,               0,000,001
009,     80153,   80153,    1.269592,   10.000000, 9405.922852,  610.610718, 8771.007812,    7.861062,  630.671875,  598.423889,    3.094712,    1.829687,     80153,               0,000,001
010,     80153,   80153,    1.263610,   10.000000, 9400.829102,  616.215332, 8774.398438,    8.048384,  622.119324,  603.374817,    3.283373,    1.844620,     80153,               0,000,001
011,     80153,   80153,    1.253220,   10.000000, 9406.231445,  610.930481, 8786.206055,    7.998595,  615.815674,  598.730835,    3.035928,    1.862077,     80153,               0,000,001
012,     80153,   80153,    1.283253,   10.000000, 9401.429688,  615.454102, 8772.381836,    7.749417,  624.757324,  603.229065,    3.111447,    1.837835,     80153,               0,000,001
013,     80154,   80154,    1.263348,   10.000000, 9402.962891,  614.281677, 8777.324219,    8.130954,  621.380005,  601.835327,    3.098842,    1.846578,     80154,               0,000,001
014,     80154,   80154,    1.258477,   10.000000, 9409.057617,  610.876709, 8783.783203,    7.854053,  621.053589,  598.756653,    3.288918,    1.813513,     80154,               0,000,001
015,     80153,   80153,    1.280545,   10.000000, 9403.792969,  612.869202, 8776.944336,    7.367414,  622.564575,  601.194153,    3.299017,    1.843505,     80153,               0,000,001
000,     97181,   97181,    1.526660,   10.000000, 9380.286133,  616.082092, 8757.838867,    9.460350,  617.267761,  601.415894,    3.719822,    2.237758,     97181,               0,000,002
001,     97180,   97180,    1.541238,   10.000000, 9367.359375,  625.211426, 8733.186523,    8.809154,  628.784668,  610.670715,    3.787103,    2.245075,     97180,               0,000,002
002,     97182,   97182,    1.541518,   10.000000, 9375.005859,  617.584351, 8743.543945,    9.353755,  626.250000,  602.976929,    3.762938,    2.266497,     97182,               0,000,002
003,     97182,   97182,    1.483772,   10.000000, 9409.101562,  583.830933, 8812.665039,   10.743223,  591.020264,  567.646545,    4.601505,    2.286623,     97182,               0,000,002
004,     97182,   97182,    1.525340,   10.000000, 9378.166992,  614.772400, 8756.144531,    9.828544,  616.168030,  599.368530,    3.727987,    2.259100,     97182,               0,000,002
005,     97181,   97181,    1.530318,   10.000000, 9381.623047,  611.284973, 8759.901367,    9.286491,  616.574951,  596.802185,    4.273948,    2.239333,     97181,               0,000,002
006,     97181,   97181,    1.538467,   10.000000, 9376.255859,  619.950378, 8747.831055,   10.203413,  623.100464,  604.413391,    3.760303,    2.281707,     97181,               0,000,002
007,     97181,   97181,    1.512144,   10.000000, 9380.202148,  612.796936, 8760.446289,    9.188976,  614.472168,  598.403442,    3.695270,    2.234249,     97181,               0,000,002
008,         1,       1,    0.006332,   10.000000,10002.015625,    0.013407,10001.994141,    0.000345,    0.020008,    0.011637,    0.001653,    0.000030,         1,               0,000,002
009,         1,       1,    0.001235,   10.000000,10001.977539,    0.014960,10001.954102,    0.000465,    0.022198,    0.013058,    0.001475,    0.000030,         1,               0,000,002
010,         1,       1,    0.001190,   10.000000,10001.936523,    0.016160,10001.908203,    0.000668,    0.026845,    0.014090,    0.002673,    0.000035,         1,               0,000,002
011,         1,       1,    0.001235,   10.000000,10002.196289,    0.013490,10002.172852,    0.000448,    0.022508,    0.011728,    0.001493,    0.000033,         1,               0,000,002
012,         1,       1,    0.001255,   10.000000,10002.160156,    0.013118,10002.138672,    0.000280,    0.019397,    0.011393,    0.001422,    0.000030,         1,               0,000,002
013,         1,       1,    0.001233,   10.000000,10002.093750,    0.012990,10002.070312,    0.000345,    0.022365,    0.011298,    0.003007,    0.000038,         1,               0,000,002
014,         1,       1,    0.001265,   10.000000,10002.125000,    0.013348,10002.106445,    0.000323,    0.017938,    0.011615,    0.001393,    0.000028,         1,               0,000,002
015,         1,       1,    0.001193,   10.000000,10002.056641,    0.014943,10002.034180,    0.000398,    0.020497,    0.013110,    0.002877,    0.000032,         1,               0,000,002
