lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0003126,0002428,0000241,0001022,0002314,0002515,0004839,0000000,001024,000,000,0001,02
0005380,0003160,0000801,0001208,0002725,0003516,0007574,0000000,001024,000,000,0001,02
0005861,0003562,0000300,0001047,0005069,0005250,0007705,0000000,001024,001,000,0001,02
0008256,0004677,0000822,0001391,0006271,0006753,0011331,0000000,001024,001,000,0001,02
0005821,0003690,0000300,0001051,0005049,0005220,0007674,0000000,001024,002,000,0001,02
0008506,0005497,0000812,0001435,0006362,0006773,0011291,0000000,001024,002,000,0001,02
0005851,0003568,0000301,0001047,0005069,0005250,0007754,0000000,001024,003,000,0001,02
0008306,0006586,0001012,0001389,0006812,0006673,0012353,0000000,001024,003,000,0001,02
0003116,0002442,0000300,0001022,0002304,0002535,0004839,0000000,001024,000,001,0001,02
0005420,0003197,0000802,0001209,0002675,0003496,0007584,0000000,001024,000,001,0001,02
0005821,0003550,0000310,0001047,0005069,0005230,0007704,0000000,001024,001,001,0001,02
0008166,0004625,0000802,0001383,0006402,0006732,0011481,0000000,001024,001,001,0001,02
0005841,0003652,0000301,0001049,0005049,0005230,0007674,0000000,001024,002,001,0001,02
0008136,0004856,0000792,0001418,0006402,0006603,0011502,0000000,001024,002,001,0001,02
0005851,0003586,0000291,0001048,0005069,0005259,0007755,0000000,001024,003,001,0001,02
0009198,0005093,0000802,0001408,0006662,0007083,0012133,0000000,001024,003,001,0001,02
0003116,0002518,0000221,0001023,0002314,0002565,0004840,0000000,001024,000,002,0001,02
0004719,0003201,0000791,0001214,0002715,0003206,0007133,0000000,001024,000,002,0001,02
0006092,0003273,0000301,0001043,0005169,0005561,0007945,0000000,001024,001,002,0001,02
0008826,0005372,0000802,0001262,0006663,0007264,0011852,0000000,001024,001,002,0001,02
0005861,0003889,0000300,0001055,0005069,0005250,0007694,0000000,001024,002,002,0001,02
0008316,0005185,0000882,0001431,0006372,0006632,0011752,0000000,001024,002,002,0001,02
0005891,0003779,0000300,0001054,0005089,0005289,0007774,0000000,001024,003,002,0001,02
0008326,0005333,0000882,0001401,0006773,0006883,0011873,0000000,001024,003,002,0001,02
0002905,0000811,0000070,0001002,0002093,0002275,0004378,0000000,001024,000,000,0032,02
0003977,0001061,0000762,0001064,0002665,0003046,0008556,0000000,001024,000,000,0032,02
0005761,0000812,0000080,0001005,0005009,0005139,0007464,0000000,001024,001,000,0032,02
0011331,0001129,0000762,0001088,0008947,0009487,0014507,0000000,001024,001,000,0032,02
0005741,0000821,0000080,0001005,0005010,0005120,0007565,0000000,001024,002,000,0032,02
0011421,0001131,0000782,0001089,0009398,0009718,0014668,0000000,001024,002,000,0032,02
0005781,0000821,0000071,0001005,0005010,0005130,0007524,0000000,001024,003,000,0032,02
0011371,0001136,0000822,0001088,0009318,0009397,0014317,0000000,001024,003,000,0032,02
0002916,0000812,0000070,0001002,0002074,0002274,0004348,0000000,001024,000,001,0032,02
0004007,0001066,0000782,0001066,0002675,0003056,0008095,0000000,001024,000,001,0032,02
0005760,0000821,0000080,0001005,0004989,0005110,0007444,0000000,001024,001,001,0032,02
0011581,0001136,0000781,0001090,0009347,0009658,0014567,0000000,001024,001,001,0032,02
0005711,0000812,0000080,0001005,0005039,0005140,0007604,0000000,001024,002,001,0032,02
0011121,0001136,0000772,0001089,0008967,0009228,0014547,0000000,001024,002,001,0032,02
0005771,0000812,0000071,0001005,0005030,0005140,0007635,0000000,001024,003,001,0032,02
0011602,0001137,0000832,0001089,0009137,0009859,0014687,0000000,001024,003,001,0032,02
0002925,0000811,0000070,0001002,0002074,0002274,0004298,0000000,001024,000,002,0032,02
0003998,0001062,0000762,0001064,0002645,0003045,0008166,0000000,001024,000,002,0032,02
0005781,0000821,0000071,0001005,0005009,0005130,0007454,0000000,001024,001,002,0032,02
0011742,0001130,0000832,0001089,0009568,0009728,0014828,0000000,001024,001,002,0032,02
0005760,0000812,0000071,0001005,0004999,0005130,0007393,0000000,001024,002,002,0032,02
0010920,0001131,0000841,0001089,0009427,0009067,0014147,0000000,001024,002,002,0032,02
0005811,0000821,0000080,0001005,0005020,0005150,0007474,0000000,001024,003,002,0032,02
0011632,0001128,0000771,0001089,0009458,0009799,0014808,0000000,001024,003,002,0032,02
0002925,0000802,0000070,0001002,0002064,0002275,0004278,0000000,001024,000,000,0128,02
0004198,0001020,0000702,0001031,0002705,0003146,0008827,0000000,001024,000,000,0128,02
0005771,0000811,0000070,0001005,0005039,0005159,0007594,0000000,001024,001,000,0128,02
0011151,0001035,0000741,0001038,0009037,0009337,0014497,0000000,001024,001,000,0128,02
0005761,0000802,0000070,0001005,0005010,0005130,0007574,0000000,001024,002,000,0128,02
0011372,0001035,0000742,0001038,0009177,0009428,0014737,0000000,001024,002,000,0128,02
0005811,0000812,0000070,0001005,0005009,0005149,0007494,0000000,001024,003,000,0128,02
0011401,0001036,0000742,0001038,0009097,0009538,0014527,0000000,001024,003,000,0128,02
0002915,0000802,0000070,0001002,0002073,0002284,0004328,0000000,001024,000,001,0128,02
0004278,0001020,0000712,0001031,0002725,0003206,0008466,0000000,001024,000,001,0128,02
0005781,0000802,0000070,0001005,0005000,0005140,0007394,0000000,001024,001,001,0128,02
0011231,0001035,0000732,0001038,0009358,0009578,0014126,0000000,001024,001,001,0128,02
0005791,0000802,0000070,0001005,0005000,0005140,0007414,0000000,001024,002,001,0128,02
0012103,0001036,0000732,0001038,0009888,0010089,0015098,0000000,001024,002,001,0128,02
0005761,0000802,0000070,0001005,0005059,0005179,0007665,0000000,001024,003,001,0128,02
0011241,0001036,0000741,0001038,0009407,0009308,0014397,0000000,001024,003,001,0128,02
0002925,0000802,0000070,0001002,0002074,0002275,0004338,0000000,001024,000,002,0128,02
0004158,0001020,0000711,0001032,0002725,0003186,0008315,0000000,001024,000,002,0128,02
0005771,0000802,0000070,0001005,0005030,0005150,0007594,0000000,001024,001,002,0128,02
0011211,0001036,0000751,0001038,0009027,0009407,0014557,0000000,001024,001,002,0128,02
0005771,0000802,0000070,0001005,0004979,0005120,0007364,0000000,001024,002,002,0128,02
0011692,0001035,0000741,0001038,0009498,0009809,0014878,0000000,001024,002,002,0128,02
0005791,0000811,0000070,0001005,0005009,0005140,0007454,0000000,001024,003,002,0128,02
0011342,0001036,0000732,0001038,0009648,0009388,0014668,0000000,001024,003,002,0128,02
0003075,0000802,0000070,0001002,0002074,0002394,0004338,0000000,001024,000,000,0512,02
0004579,0001014,0000621,0001022,0002745,0003446,0008475,0000000,001024,000,000,0512,02
0005821,0000802,0000070,0001005,0005010,0005210,0007574,0000000,001024,001,000,0512,02
0011812,0001024,0000681,0001025,0009558,0010039,0014718,0000000,001024,001,000,0512,02
0005851,0000802,0000070,0001005,0005039,0005240,0007614,0000000,001024,002,000,0512,02
0011491,0001025,0000681,0001026,0009347,0009689,0014528,0000000,001024,002,000,0512,02
0005921,0000811,0000070,0001005,0005009,0005230,0007514,0000000,001024,003,000,0512,02
0011862,0001025,0000691,0001026,0009357,0009989,0014548,0000000,001024,003,000,0512,02
0003075,0000802,0000070,0001002,0002084,0002395,0004358,0000000,001024,000,001,0512,02
0004668,0001014,0000621,0001023,0002815,0003507,0008707,0000000,001024,000,001,0512,02
0006252,0000792,0000070,0001005,0005210,0005660,0007995,0000000,001024,001,001,0512,02
0011852,0001026,0000681,0001027,0010029,0010119,0015499,0000000,001024,001,001,0512,02
0005861,0000802,0000070,0001005,0005030,0005239,0007594,0000000,001024,002,001,0512,02
0011631,0001025,0000681,0001026,0009498,0009728,0014928,0000000,001024,002,001,0512,02
0005931,0000802,0000070,0001005,0005020,0005259,0007504,0000000,001024,003,001,0512,02
0011502,0001025,0000681,0001026,0009208,0009648,0014658,0000000,001024,003,001,0512,02
0003086,0000802,0000070,0001002,0002074,0002395,0004338,0000000,001024,000,002,0512,02
0004679,0001014,0000621,0001022,0002815,0003487,0008676,0000000,001024,000,002,0512,02
0005871,0000802,0000070,0001005,0004969,0005210,0007364,0000000,001024,001,002,0512,02
0011932,0001024,0000681,0001026,0009528,0009969,0014627,0000000,001024,001,002,0512,02
0005851,0000802,0000070,0001005,0005030,0005240,0007594,0000000,001024,002,002,0512,02
0011211,0001024,0000671,0001026,0009307,0009528,0014497,0000000,001024,002,002,0512,02
0005871,0000802,0000070,0001005,0005030,0005240,0007644,0000000,001024,003,002,0512,02
0011682,0001024,0000701,0001026,0009488,0009909,0014908,0000000,001024,003,002,0512,02
