lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0010950,0000220,0000050,0001010,0012765,0010419,0025719,001024,001,000,0256
0016631,0001110,0002084,0001157,0021711,0016040,0036830,001024,001,000,0256
0010890,0000211,0000050,0001010,0012664,0010369,0025558,001024,002,000,0256
0016331,0001110,0002084,0001157,0021500,0015780,0036619,001024,002,000,0256
0010950,0000220,0000050,0001010,0012744,0010420,0025719,001024,003,000,0256
0016651,0001111,0001904,0001158,0021631,0016030,0036690,001024,003,000,0256
0008937,0000260,0000060,0001008,0007855,0008186,0018635,001024,004,000,0256
0014978,0001103,0002515,0001150,0016892,0014116,0030247,001024,004,000,0256
0010971,0000220,0000050,0001010,0012614,0010440,0025728,001024,001,001,0256
0016741,0001118,0002074,0001169,0021721,0016130,0036970,001024,001,001,0256
0010960,0000220,0000050,0001010,0012594,0010430,0025698,001024,002,001,0256
0016441,0001118,0001814,0001170,0021650,0015880,0036879,001024,002,001,0256
0010991,0000220,0000050,0001010,0012654,0010469,0025799,001024,003,001,0256
0016732,0001119,0001844,0001171,0021751,0016140,0036969,001024,003,001,0256
0011452,0000251,0000060,0001011,0013736,0010901,0027241,001024,004,001,0256
0017513,0001121,0002425,0001173,0023084,0016891,0038863,001024,004,001,0256
0011111,0000220,0000050,0001010,0012815,0010590,0026149,001024,001,002,0256
0016782,0001120,0001864,0001174,0021831,0016191,0036970,001024,001,002,0256
0011121,0000220,0000050,0001010,0012854,0010590,0026150,001024,002,002,0256
0016842,0001120,0001854,0001174,0021921,0016240,0037270,001024,002,002,0256
0011101,0000211,0000050,0001010,0012794,0010570,0026090,001024,003,002,0256
0016591,0001120,0002084,0001174,0021801,0016020,0037040,001024,003,002,0256
0011532,0000260,0000060,0001011,0013796,0010971,0027411,001024,004,002,0256
0017533,0001123,0002394,0001176,0023123,0016902,0038993,001024,004,002,0256
