tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     22746,   22746,    4.101707
001,     22753,   22753,    4.191259
002,     22752,   22752,    4.279850
003,     22739,   22739,    4.660248
004,     22739,   22739,    4.051717
005,     22735,   22735,    4.005165
006,     22737,   22737,    3.630863
007,     22754,   22754,    3.055403
008,     22739,   22739,    3.844875
009,     22739,   22739,    3.355407
010,     22741,   22741,    4.162657
011,     22750,   22750,    3.595215
012,     22738,   22738,    4.146193
013,     22722,   22722,    4.486095
014,     22751,   22751,    3.149990
015,     22729,   22729,    4.733715
-------------------------------------------------------------------------------------------------------

RUN 1
000,     22378,   22378,    4.543293
001,     22390,   22390,    4.509800
002,     22390,   22390,    4.461569
003,     22378,   22378,    3.718982
004,     22379,   22379,    3.154388
005,     22388,   22388,    3.633356
006,     22383,   22383,    4.545679
007,     22390,   22390,    3.033022
008,     22378,   22378,    3.874362
009,     22377,   22377,    3.380641
010,     22390,   22390,    3.238065
011,     22390,   22390,    3.481750
012,     22377,   22377,    2.905954
013,     22377,   22377,    4.050990
014,     22389,   22389,    3.949901
015,     22377,   22377,    4.692176
-------------------------------------------------------------------------------------------------------

RUN 2
000,     22501,   22501,    3.389146
001,     22497,   22497,    3.881799
002,     22495,   22495,    4.602709
003,     22502,   22502,    4.510096
004,     22500,   22500,    3.368242
005,     22494,   22494,    3.579452
006,     22501,   22501,    2.772115
007,     22497,   22497,    3.871134
008,     22502,   22502,    4.874731
009,     22496,   22496,    3.326699
010,     22495,   22495,    4.652755
011,     22496,   22496,    3.480022
012,     22501,   22501,    4.741772
013,     22501,   22501,    4.343616
014,     22496,   22496,    3.089945
015,     22501,   22501,    3.832085
-------------------------------------------------------------------------------------------------------

RUN 3
000,     22415,   22415,    3.324088
001,     22427,   22427,    3.517039
002,     22424,   22424,    3.938251
003,     22416,   22416,    4.580603
004,     22415,   22415,    3.495089
005,     22427,   22427,    4.161106
006,     22415,   22415,    3.548745
007,     22427,   22427,    3.357459
008,     22416,   22416,    4.096249
009,     22426,   22426,    4.032403
010,     22424,   22424,    4.065589
011,     22428,   22428,    3.206657
012,     22414,   22414,    4.521756
013,     22416,   22416,    3.840994
014,     22426,   22426,    4.571892
015,     22416,   22416,    3.920616
-------------------------------------------------------------------------------------------------------

RUN 4
000,     22501,   22501,    4.835044
001,     22503,   22503,    2.953610
002,     22502,   22502,    3.387783
003,     22501,   22501,    4.354141
004,     22499,   22499,    2.499966
005,     22502,   22502,    3.382845
006,     22502,   22502,    2.741267
007,     22504,   22504,    3.603297
008,     22501,   22501,    5.209294
009,     22503,   22503,    3.804475
010,     22502,   22502,    3.028405
011,     22504,   22504,    3.044540
012,     22502,   22502,    2.403156
013,     22502,   22502,    3.569798
014,     22503,   22503,    4.641704
015,     22501,   22501,    3.945938
-------------------------------------------------------------------------------------------------------

