tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00360558,010,00111440,00118484,00009459,001024,000,000,00000016,00229791,02,0000000170562231,00000000
001,00000000,00404527,010,00124580,00132690,00010795,001024,000,000,00000016,00257074,02,0000000097637513,00000000
002,00000000,00402315,010,00123094,00132807,00010731,001024,000,000,00000016,00255694,02,0000000085042030,00000000
003,00000000,00383522,010,00116760,00127184,00010334,001024,000,000,00000016,00243801,02,0000000094915384,00000000
004,00000000,00397219,010,00121603,00132050,00010941,001024,000,000,00000016,00253466,02,0000000106891635,00000000
005,00000000,00382836,010,00117410,00126681,00010236,001024,000,000,00000016,00243968,02,0000000084514748,00000000
006,00000000,00385252,010,00117671,00127819,00010169,001024,000,000,00000016,00245341,02,0000000085280509,00000000
007,00000000,00380566,010,00115055,00126523,00010132,001024,000,000,00000016,00241430,02,0000000083235334,00000000
008,00000000,00397054,010,00121912,00131182,00010953,001024,000,000,00000016,00252903,02,0000000106984798,00000000
009,00000000,00377008,010,00114240,00126853,00010422,001024,000,000,00000016,00240977,02,0000000083789928,00000000
010,00000000,00386012,010,00118298,00127459,00010311,001024,000,000,00000016,00245625,02,0000000084760179,00000000
011,00000000,00395073,010,00120612,00131563,00010684,001024,000,000,00000016,00251978,02,0000000103159458,00000000
012,00000000,00397784,010,00122200,00132035,00010756,001024,000,000,00000016,00254025,02,0000000090433573,00000000
013,00000000,00382975,010,00117690,00126933,00010308,001024,000,000,00000016,00244495,02,0000000092846108,00000000
014,00000000,00397808,010,00121836,00131610,00010522,001024,000,000,00000016,00253264,02,0000000091059943,00000000
015,00000000,00401775,010,00123759,00132280,00010785,001024,000,000,00000016,00255832,02,0000000090725279,00000000
016,00000000,00380370,010,00116183,00126325,00010545,001024,000,000,00000016,00242376,02,0000000085090361,00000000
017,00000000,00400133,010,00122597,00131373,00010672,001024,000,000,00000016,00253781,02,0000000096537242,00000000
018,00000000,00380170,010,00116263,00126507,00010240,001024,000,000,00000016,00242635,02,0000000089273932,00000000
019,00000000,00398664,010,00122502,00132137,00010787,001024,000,000,00000016,00254449,02,0000000083840304,00000000
020,00000000,00400360,010,00123497,00131932,00011004,001024,000,000,00000016,00255225,02,0000000090303530,00000000
021,00000000,00381901,010,00116031,00126770,00010411,001024,000,000,00000016,00242674,02,0000000087305514,00000000
