tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00000000,00166396,010,00117350,00004102,001024,000,000,00016384
001,00000000,00164142,010,00115899,00004138,001024,000,000,00016384
002,00000000,00163944,010,00119855,00004103,001024,000,000,00016384
003,00000000,00166040,010,00120173,00004144,001024,000,000,00016384
004,00000000,00165679,010,00115398,00004167,001024,000,000,00016384
005,00000000,00168473,010,00116967,00004118,001024,000,000,00016384
006,00000000,00167148,010,00119812,00004098,001024,000,000,00016384
007,00000000,00166854,010,00117247,00004136,001024,000,000,00016384
008,00000000,00164401,010,00116369,00004131,001024,000,000,00016384
009,00000000,00168331,010,00119966,00004113,001024,000,000,00016384
010,00000000,00165538,010,00115017,00004114,001024,000,000,00016384
011,00000000,00165249,010,00117338,00004120,001024,000,000,00016384
012,00000000,00169178,010,00122645,00004089,001024,000,000,00016384
013,00000000,00165904,010,00119993,00004092,001024,000,000,00016384
014,00000000,00164395,010,00118114,00004065,001024,000,000,00016384
015,00000000,00167843,010,00119974,00004133,001024,000,000,00016384
016,00000000,00167159,010,00118224,00004061,001024,000,000,00016384
017,00000000,00167072,010,00115437,00004132,001024,000,000,00016384
018,00000000,00164402,010,00114595,00004190,001024,000,000,00016384
019,00000000,00168316,010,00116956,00004172,001024,000,000,00016384
020,00000000,00163020,010,00114330,00004178,001024,000,000,00016384
021,00000000,00165781,010,00116065,00004198,001024,000,000,00016384
022,00000000,00168184,010,00118266,00004139,001024,000,000,00016384
023,00000000,00163033,010,00114530,00004197,001024,000,000,00016384
024,00000000,00166294,010,00115555,00004155,001024,000,000,00016384
025,00000000,00167390,010,00118652,00004120,001024,000,000,00016384
026,00000000,00164980,010,00115828,00004141,001024,000,000,00016384
027,00000000,00164170,010,00119792,00004148,001024,000,000,00016384
028,00000000,00164303,010,00111396,00004221,001024,000,000,00016384
029,00000000,00162808,010,00113489,00004152,001024,000,000,00016384
030,00000000,00164794,010,00115932,00004102,001024,000,000,00016384
031,00000000,00165402,010,00112991,00004198,001024,000,000,00016384
000,00000000,00192668,010,00138060,00004987,001024,001,000,00016384
001,00000000,00200617,010,00144567,00004886,001024,001,000,00016384
002,00000000,00197139,010,00144460,00004963,001024,001,000,00016384
003,00000000,00199120,010,00144172,00004848,001024,001,000,00016384
004,00000000,00193234,010,00143410,00004884,001024,001,000,00016384
005,00000000,00199577,010,00143811,00004830,001024,001,000,00016384
006,00000000,00197911,010,00144222,00004925,001024,001,000,00016384
007,00000000,00199565,010,00146148,00004846,001024,001,000,00016384
008,00000000,00198844,010,00145358,00004869,001024,001,000,00016384
009,00000000,00197574,010,00143475,00004904,001024,001,000,00016384
010,00000000,00196326,010,00139773,00004885,001024,001,000,00016384
011,00000000,00199094,010,00142420,00004914,001024,001,000,00016384
012,00000000,00197375,010,00138493,00004904,001024,001,000,00016384
013,00000000,00200007,010,00140518,00004873,001024,001,000,00016384
014,00000000,00196716,010,00142917,00004858,001024,001,000,00016384
015,00000000,00195466,010,00140735,00004832,001024,001,000,00016384
016,00000000,00193789,010,00147835,00004805,001024,001,000,00016384
017,00000000,00194240,010,00139730,00004823,001024,001,000,00016384
018,00000000,00194408,010,00142872,00004875,001024,001,000,00016384
019,00000000,00195284,010,00141178,00004846,001024,001,000,00016384
020,00000000,00200440,010,00144886,00004784,001024,001,000,00016384
021,00000000,00197348,010,00140316,00004818,001024,001,000,00016384
022,00000000,00196231,010,00140690,00004796,001024,001,000,00016384
023,00000000,00198579,010,00142079,00004850,001024,001,000,00016384
024,00000000,00197717,010,00142778,00005018,001024,001,000,00016384
