lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000300,0000050,0001006,0005390,0006382,0005540,0000014,001024,000,000,0016,01
0000000,0004762,0000431,0001314,0011672,0013325,0012223,0003722,001024,000,000,0016,01
0000000,0000481,0000050,0001006,0005140,0006132,0005190,0000013,001024,001,000,0016,01
0000000,0004328,0000411,0001270,0007384,0012092,0007434,0003294,001024,001,000,0016,01
0000000,0000480,0000050,0001006,0005160,0006122,0005210,0000013,001024,002,000,0016,01
0000000,0004281,0000421,0001271,0008777,0012534,0009237,0003248,001024,002,000,0016,01
0000000,0000311,0000050,0001007,0006672,0007454,0007063,0000017,001024,003,000,0016,01
0000000,0002721,0000431,0001193,0015930,0015329,0017614,0001727,001024,003,000,0016,01
0000000,0000301,0000050,0001006,0005411,0006382,0005581,0000014,001024,000,001,0016,01
0000000,0003970,0000440,0001253,0011772,0011722,0012273,0002967,001024,000,001,0016,01
0000000,0000491,0000050,0001005,0005160,0006101,0005220,0000013,001024,001,001,0016,01
0000000,0002284,0000411,0001130,0007204,0010630,0007414,0001276,001024,001,001,0016,01
0000000,0000481,0000050,0001006,0005170,0006081,0005229,0000013,001024,002,001,0016,01
0000000,0003689,0000421,0001228,0009047,0011211,0008997,0002677,001024,002,001,0016,01
0000000,0000301,0000050,0001006,0005511,0006713,0005641,0000014,001024,003,001,0016,01
0000000,0003872,0000411,0001246,0010710,0012163,0011261,0002865,001024,003,001,0016,01
0000000,0000300,0000050,0001006,0006261,0007044,0006613,0000015,001024,000,000,0128,01
0000000,0003939,0000371,0001270,0015779,0014928,0016481,0002936,001024,000,000,0128,01
0000000,0000471,0000050,0001005,0005179,0006192,0005210,0000013,001024,001,000,0128,01
0000000,0003651,0000380,0001219,0007184,0012835,0007184,0002636,001024,001,000,0128,01
0000000,0000321,0000050,0001005,0005220,0006212,0005259,0000013,001024,002,000,0128,01
0000000,0002168,0000391,0001112,0008707,0013245,0008636,0001161,001024,002,000,0128,01
0000000,0000301,0000050,0001006,0005952,0007133,0006171,0000015,001024,003,000,0128,01
0000000,0003731,0000391,0001248,0013215,0014497,0013987,0002726,001024,003,000,0128,01
0000000,0000300,0000050,0001005,0005440,0006432,0005611,0000014,001024,000,001,0128,01
0000000,0004916,0000350,0001320,0013666,0014167,0014237,0003872,001024,000,001,0128,01
0000000,0000331,0000050,0001005,0005150,0006162,0005189,0000013,001024,001,001,0128,01
0000000,0004298,0000371,0001262,0007434,0012413,0007504,0003248,001024,001,001,0128,01
0000000,0000310,0000050,0001005,0005160,0006162,0005199,0000013,001024,002,001,0128,01
0000000,0004293,0000361,0001261,0008516,0012804,0008727,0003253,001024,002,001,0128,01
0000000,0000301,0000050,0001007,0006923,0007664,0007334,0000017,001024,003,001,0128,01
0000000,0002829,0000391,0001186,0015139,0014488,0016051,0001834,001024,003,001,0128,01
