lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,numa,cnNR,mnNR,threadNR,maxHandover,colocate,zipfian,readRatio
0000000,0000160,0000040,0001004,0004228,0005009,0004288,0000010,001024,000,000,00001024,01,004,004,016,016,1,0000,050
0000000,0001019,0000391,0001025,0006843,0007845,0006903,0000066,001024,000,000,00001024,01,004,004,016,016,1,0000,050
0000000,0000170,0000040,0001004,0004228,0005019,0004288,0000010,001024,001,000,00001024,01,004,004,016,016,1,0000,050
0000000,0001019,0000391,0001026,0006733,0007755,0006793,0000067,001024,001,000,00001024,01,004,004,016,016,1,0000,050
0000000,0000160,0000030,0001004,0004248,0005049,0004308,0000010,001024,002,000,00001024,01,004,004,016,016,1,0000,050
0000000,0001019,0000381,0001030,0006612,0007634,0006683,0000066,001024,002,000,00001024,01,004,004,016,016,1,0000,050
0000000,0000160,0000040,0001004,0004248,0005029,0004298,0000010,001024,003,000,00001024,01,004,004,016,016,1,0000,050
0000000,0001019,0000401,0001031,0006592,0007624,0006642,0000064,001024,003,000,00001024,01,004,004,016,016,1,0000,050
