lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0006943,0000401,0000040,0001005,0013656,0006292,0013456,001024,001,000,0512
0010901,0243366,0001012,0004717,0019938,0008646,0018755,001024,001,000,0512
0006873,0000400,0000040,0001005,0013596,0006281,0013376,001024,002,000,0512
0010901,0243261,0001012,0004659,0019416,0008737,0018234,001024,002,000,0512
0006853,0000431,0000050,0001005,0013405,0006112,0013225,001024,003,000,0512
0015129,0273873,0001092,0004423,0025669,0011692,0023194,001024,003,000,0512
0006132,0000400,0000040,0001004,0012634,0005450,0011642,001024,004,000,0512
0012614,0224920,0000992,0004222,0025889,0009838,0021991,001024,004,000,0512
0006983,0000521,0000040,0001005,0013796,0006332,0013476,001024,001,001,0512
0013375,0318069,0001072,0028877,0023905,0009198,0020689,001024,001,001,0512
0006983,0000521,0000040,0001005,0013816,0006332,0013485,001024,002,001,0512
0015088,0321995,0001083,0028415,0023805,0010580,0021149,001024,002,001,0512
0007063,0000661,0000051,0001005,0013956,0006382,0013626,001024,003,001,0512
0017032,0373010,0001192,0030270,0027021,0012503,0023775,001024,003,001,0512
0006272,0000531,0000040,0001004,0012864,0005490,0011752,001024,004,001,0512
0023664,0299722,0001052,0026117,0033373,0011312,0027482,001024,004,001,0512
0006973,0000531,0000040,0001005,0013786,0006332,0013465,001024,001,002,0512
0023634,0376529,0001082,0032997,0059452,0009387,0032271,001024,001,002,0512
0006964,0000551,0000040,0001005,0013816,0006332,0013476,001024,002,002,0512
0015319,0377666,0001092,0033398,0025167,0010620,0021320,001024,002,002,0512
0006252,0000551,0000040,0001004,0012864,0005491,0011772,001024,003,002,0512
0026149,0336743,0001082,0031567,0032702,0012293,0028994,001024,003,002,0512
0007094,0000631,0000051,0001005,0014036,0006402,0013695,001024,004,002,0512
0018945,0397973,0001192,0028897,0029546,0013685,0026139,001024,004,002,0512
