tid,wait_acq(ms),wait_rel(ms)
RUN 0
002,  0.165760,  0.000250
002,  0.723553,  0.000138
002,  0.376753,  0.000068
002,  0.359875,  0.000070
002,  0.361090,  0.000068
002,  0.358412,  0.000067
002,  0.350488,  0.000067
002,  0.350757,  0.000067
002,  0.344385,  0.000068
002,  0.367917,  0.000072
001,  0.000383,  0.000300
001,  0.751712,  0.000155
001,  0.388665,  0.000140
001,  0.364748,  0.000115
001,  0.360560,  0.000088
001,  0.359763,  0.000088
001,  0.354638,  0.000085
001,  0.356725,  0.000087
001,  0.352407,  0.000088
001,  0.366490,  0.000117
003,  0.315773,  0.000292
003,  0.516112,  0.000117
003,  0.350043,  0.000078
003,  0.344237,  0.000063
003,  0.342453,  0.000067
003,  0.347553,  0.000063
003,  0.338120,  0.000077
003,  0.336580,  0.000080
003,  0.340103,  0.000067
003,  0.353490,  0.000085
004,  0.244153,  0.000288
004,  0.711440,  0.000172
004,  0.379877,  0.000163
004,  0.371345,  0.000112
004,  0.370267,  0.000135
004,  0.370355,  0.000183
004,  0.357193,  0.000132
004,  0.362643,  0.000103
004,  0.362355,  0.000098
004,  0.377297,  0.000108
005,  0.714880,  0.000418
005,  0.403753,  0.000143
005,  0.364565,  0.000135
005,  0.358383,  0.000097
005,  0.354827,  0.000095
005,  0.350960,  0.000098
005,  0.353788,  0.000087
005,  0.347488,  0.000100
005,  0.359515,  0.000103
005,  0.359835,  0.000095
006,  0.526083,  0.000295
006,  0.511435,  0.000170
006,  0.346012,  0.000143
006,  0.340170,  0.000113
006,  0.337797,  0.000113
006,  0.342242,  0.000110
006,  0.332888,  0.000112
006,  0.330292,  0.000147
006,  0.339200,  0.000103
006,  0.349987,  0.000168
007,  0.089440,  0.000285
007,  0.734958,  0.000207
007,  0.377350,  0.000140
007,  0.359063,  0.000137
007,  0.357023,  0.000112
007,  0.357952,  0.000145
007,  0.349285,  0.000095
007,  0.350073,  0.000110
007,  0.344437,  0.000097
007,  0.366102,  0.000113
008,  0.628315,  0.000297
008,  0.399542,  0.000155
008,  0.363527,  0.000118
008,  0.359397,  0.000128
008,  0.356405,  0.000108
008,  0.357248,  0.000105
008,  0.351990,  0.000117
008,  0.349750,  0.000115
008,  0.358315,  0.000113
008,  0.364398,  0.000127
-----------------------------------------------------------------------------------------------

RUN 1
002,  0.000192,  0.000105
002,  0.397327,  0.000095
002,  0.360167,  0.000105
002,  0.359778,  0.000063
002,  0.357147,  0.000080
002,  0.357020,  0.000065
002,  0.352770,  0.000073
002,  0.369300,  0.000068
002,  0.367345,  0.000072
002,  0.357673,  0.000065
001,  0.196260,  0.000235
001,  0.393695,  0.000090
001,  0.365578,  0.000080
001,  0.361897,  0.000090
001,  0.359400,  0.000090
001,  0.361928,  0.000080
001,  0.361960,  0.000077
001,  0.378078,  0.000097
001,  0.365362,  0.000087
001,  0.365903,  0.000087
003,  0.314178,  0.000193
003,  0.342883,  0.000102
003,  0.339340,  0.000122
003,  0.332770,  0.000077
003,  0.331728,  0.000065
003,  0.330600,  0.000063
003,  0.338185,  0.000067
003,  0.346427,  0.000083
003,  0.333555,  0.000072
003,  0.336495,  0.000062
004,  0.146055,  0.000207
004,  0.402695,  0.000157
004,  0.368165,  0.000128
004,  0.367123,  0.000115
004,  0.361103,  0.000118
004,  0.364597,  0.000128
004,  0.358467,  0.000127
004,  0.381275,  0.000127
004,  0.365705,  0.000118
004,  0.367205,  0.000128
005,  0.258277,  0.000153
005,  0.390002,  0.000123
005,  0.368890,  0.000097
005,  0.360410,  0.000098
005,  0.358045,  0.000107
005,  0.357065,  0.000108
005,  0.363085,  0.000110
005,  0.376875,  0.000105
005,  0.365650,  0.000092
005,  0.363012,  0.000092
006,  0.387942,  0.000263
006,  0.344632,  0.000167
006,  0.342902,  0.000120
006,  0.337130,  0.000128
006,  0.338140,  0.000100
006,  0.335415,  0.000118
006,  0.346522,  0.000095
006,  0.351995,  0.000173
006,  0.337692,  0.000132
006,  0.338427,  0.000103
007,  0.083462,  0.000155
007,  0.396165,  0.000130
007,  0.362653,  0.000130
007,  0.361725,  0.000112
007,  0.355482,  0.000107
007,  0.358108,  0.000100
007,  0.351567,  0.000118
007,  0.367807,  0.000117
007,  0.362715,  0.000110
007,  0.362568,  0.000120
008,  0.462602,  0.000182
008,  0.366310,  0.000100
008,  0.363792,  0.000113
008,  0.359838,  0.000105
008,  0.359292,  0.000103
008,  0.358013,  0.000115
008,  0.365628,  0.000145
008,  0.371292,  0.000102
008,  0.358513,  0.000110
008,  0.360435,  0.000108
-----------------------------------------------------------------------------------------------

