tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001055,  0.000345
001,  0.000113,  0.000102
001,  0.000065,  0.000072
001,  0.000067,  0.000065
001,  0.000065,  0.000065
001,  0.000073,  0.000065
001,  0.000065,  0.000067
001,  0.000068,  0.000068
001,  0.000060,  0.000097
001,  0.000060,  0.000070
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000258,  0.000148
001,  0.000078,  0.000105
001,  0.000068,  0.000085
001,  0.000063,  0.000070
001,  0.000058,  0.000067
001,  0.000065,  0.000068
001,  0.000062,  0.000067
001,  0.000060,  0.000063
001,  0.000063,  0.000065
001,  0.000067,  0.000065
-----------------------------------------------------------------------------------------------

