tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.870393,  0.000455
001,  0.935573,  0.000323
001,  0.877837,  0.000593
001,  0.831120,  0.000347
001,  0.817640,  0.000168
001,  0.801528,  0.000117
001,  0.842593,  0.000113
001,  0.835965,  0.000123
001,  0.886755,  0.000172
001,  0.784212,  0.000115
002,  0.388360,  0.000270
002,  1.092828,  0.000120
002,  0.907653,  0.000122
002,  0.883093,  0.000125
002,  0.862938,  0.000072
002,  0.835570,  0.000108
002,  0.857630,  0.000068
002,  0.868583,  0.000072
002,  0.919617,  0.000078
002,  0.857290,  0.000072
003,  0.250375,  0.000508
003,  1.133065,  0.000263
003,  0.905130,  0.000080
003,  0.898410,  0.000065
003,  0.872000,  0.000063
003,  0.843485,  0.000072
003,  0.858533,  0.000072
003,  0.876783,  0.000067
003,  0.909105,  0.000065
003,  0.894872,  0.000065
004,  0.464203,  0.000272
004,  1.092525,  0.000127
004,  0.924300,  0.000147
004,  0.889103,  0.000075
004,  0.873608,  0.000070
004,  0.846788,  0.000080
004,  0.869725,  0.000063
004,  0.876035,  0.000070
004,  0.940437,  0.000078
004,  0.849440,  0.000082
005,  0.328813,  0.000318
005,  1.117290,  0.000118
005,  0.915910,  0.000125
005,  0.899217,  0.000085
005,  0.872190,  0.000092
005,  0.844128,  0.000085
005,  0.863903,  0.000103
005,  0.877820,  0.000103
005,  0.919470,  0.000092
005,  0.884743,  0.000082
006,  1.181833,  0.000395
006,  0.892228,  0.000137
006,  0.887557,  0.000182
006,  0.844457,  0.000107
006,  0.841193,  0.000105
006,  0.847047,  0.000098
006,  0.865883,  0.000177
006,  0.881898,  0.000110
006,  0.910138,  0.000115
006,  0.829270,  0.000105
007,  0.529207,  0.000337
007,  1.056243,  0.000162
007,  0.903332,  0.000198
007,  0.862440,  0.000235
007,  0.845293,  0.000080
007,  0.826853,  0.000087
007,  0.853495,  0.000092
007,  0.857452,  0.000085
007,  0.928738,  0.000143
007,  0.839478,  0.000093
008,  1.122570,  0.000453
008,  0.901982,  0.000290
008,  0.907280,  0.000212
008,  0.859148,  0.000283
008,  0.845410,  0.000215
008,  0.828610,  0.000185
008,  0.861577,  0.000170
008,  0.862365,  0.000203
008,  0.915163,  0.000205
008,  0.813542,  0.000238
009,  0.000923,  0.000527
009,  1.147288,  0.000160
009,  0.910043,  0.000147
009,  0.901567,  0.000158
009,  0.856743,  0.000153
009,  0.823397,  0.000157
009,  0.831458,  0.000153
009,  0.873410,  0.000192
009,  0.886568,  0.000165
009,  0.863590,  0.000158
010,  0.094727,  0.000355
010,  1.135627,  0.000307
010,  0.887217,  0.000318
