lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0000745,0000022,0000006,0000640,0000578,0000701,0000595,001024,001,000,0512
0001537,0003600,0000034,0004690,0001630,0001488,0001878,001024,001,000,0512
0000856,0000022,0000006,0000751,0000760,0000812,0000824,001024,002,000,0512
0001713,0004779,0000035,0003766,0002010,0001666,0002191,001024,002,000,0512
