tid,total_duration(s),min_slock_hold,med,max,min_swait_acq,med,max,min_swait_rel,med,max,min_slwait_acq,med,max,min_slwait_rel,med,max,min_sgwait_acq,med,max,min_sgwait_rel,med,max,min_sdata_read,med,max,min_sdata_write,med,max,min_sglock_tries,med,max,array_size(B),client_id,nlocks
000,20.0, 0.091093332, 0.091340832, 0.092315003, 0.100180000, 0.104906663,14.445830345, 0.000450000, 0.000481667, 0.133831665, 0.100101665, 0.104791664,14.445679665, 0.000205000, 0.000233333, 0.000270000, 0.006868334, 1.359223366, 3.581696749, 0.007073333, 0.007205000, 0.008318333, 0.121080004, 0.122045830, 0.123098336, 0.124109998, 0.124467500, 0.125028327, 1.000000000,222.000000000,575.000000000,          524288,000,000001
001,20.0, 0.088358335, 0.100058332, 0.100936666, 0.091031663, 0.091809168, 7.390584946, 0.000425000, 0.000482500, 0.000561667, 0.090926670, 0.091656670, 0.223845005, 0.000226667, 0.000243333, 0.000383333, 1.750513315, 4.468559265,14.295470238, 0.000000000, 0.003569167, 0.007625000, 0.122031666, 0.122615002, 0.123926669, 0.000000000, 0.062090833, 0.124626666,260.000000000,665.000000000,2140.000000000,          524288,000,000001
002,20.0, 0.088181667, 0.096292503, 0.110293336, 0.089000002, 0.089318335, 2.058696747, 0.000446667, 0.000614167, 0.000688333, 0.088725001, 0.089105837, 0.224065006, 0.000278333, 0.000299167, 0.000356667, 1.707129955, 3.471813440,12.477041245, 0.006848333, 0.007057500, 0.007506667, 0.122615002, 0.122720830, 0.126424998, 0.123728335, 0.124016665, 0.124593332,251.000000000,516.000000000,1870.000000000,          524288,000,000001
003,20.0, 0.086631663, 0.086937502, 0.091404997, 0.097681664, 0.099580832, 1.983326674, 0.000476667, 0.000607500, 0.133165002, 0.097424999, 0.099280000, 1.983000040, 0.000225000, 0.000306667, 0.000321667, 1.757599950, 1.797294974, 7.156551838, 0.006375000, 0.007055000, 0.008201667, 0.121558331, 0.122051664, 0.123028331, 0.123266667, 0.124169163, 0.124991670,265.000000000,275.000000000,1083.000000000,          524288,000,000001
004,20.0, 0.092825003, 0.096331663, 0.111328334, 0.085676670, 0.089328334, 7.606991768, 0.000468333, 0.000546667, 0.000681667, 0.085578330, 0.089115001, 0.222904995, 0.000265000, 0.000296667, 0.000350000, 0.753663361, 1.392723322, 7.261075020, 0.006663333, 0.007209167, 0.007973333, 0.121436663, 0.122262500, 0.122630000, 0.123640001, 0.124508336, 0.128811672,111.000000000,210.000000000,1097.000000000,          524288,000,000001
005,20.0, 0.090943336, 0.091583334, 0.097591668, 0.100823335, 0.101299167, 3.734196663, 0.000451667, 0.000461667, 0.132246673, 0.100731663, 0.101195000, 3.734036684, 0.000183333, 0.000221667, 0.000266667, 1.718168378, 1.792711616, 7.140534878, 0.006410000, 0.007085833, 0.007403333, 0.121634997, 0.122269168, 0.122703336, 0.122936666, 0.124026664, 0.127140000,265.000000000,275.000000000,1072.000000000,          524288,000,000001
006,20.0, 0.090475000, 0.091135003, 0.092203334, 0.104644999, 0.105312496, 2.049028397, 0.000440000, 0.000484167, 0.131576672, 0.104566664, 0.105194166, 2.048908234, 0.000185000, 0.000252500, 0.000268333, 1.751500010, 1.791789174, 7.090708256, 0.000000000, 0.003238333, 0.007168334, 0.121578336, 0.122109167, 0.122791670, 0.000000000, 0.061510835, 0.124025002,265.000000000,277.000000000,1076.000000000,          524288,000,000001
007,20.0, 0.088404998, 0.099966668, 0.113691665, 0.086693332, 0.089902498, 2.127295017, 0.000471667, 0.000629167, 0.000881667, 0.086401664, 0.089612499, 0.224473327, 0.000290000, 0.000308333, 0.000330000, 0.000000000, 0.863042474, 5.300314903, 0.000000000, 0.003437500, 0.010590000, 0.000000000, 0.061260000, 0.122713335, 0.000000000, 0.061669167, 0.129806668, 0.000000000,126.000000000,793.000000000,          524288,000,000001
008,20.0, 0.099835001, 0.100303337, 0.107584998, 0.074251667, 0.091852501, 5.627019882, 0.000466667, 0.000498333, 0.000546667, 0.074163333, 0.091725834, 0.226870000, 0.000223333, 0.000253333, 0.000301667, 1.711210012, 2.698331594,12.437343597, 0.000000000, 0.004169167, 0.010006667, 0.122864999, 0.123801664, 0.128975004, 0.000000000, 0.062794998, 0.128639996,215.000000000,328.000000000,1507.000000000,          524288,000,000001
009,20.0, 0.095183335, 0.100097500, 0.100606665, 0.090140000, 0.090753332, 3.851561785, 0.000456667, 0.000526667, 0.000578333, 0.090053335, 0.090662502, 0.223746672, 0.000265000, 0.000279167, 0.000318333, 0.000000000, 1.751559138, 8.854590416, 0.007923333, 0.008607500, 0.009110000, 0.000000000, 0.061730001, 0.124336667, 0.124080002, 0.125274166, 0.126078337, 0.000000000,215.000000000,1084.000000000,          524288,000,000001
