64933,43225,39277,63557,37442,37818,35842,32809,79325,22836,38782,26610,38708,28368,30575,23907,28056,111747,36048,31133,94609,29597,25080,97507,30186,51974,30648,58293,35120,27033,47935,144931
21745,37676,20043,16677,13734,14522,15446,15474,22017,26233,18360,15632,20252,26903,17356,17002,20403,23978,19297,51853,22756,40220,19246,13619,566739,53804,707114,14133,18254,402161,27817,15735
2754,2120,2928,2289,124938,161988,3512,2821,3279,2235,5458,3014,2080,2494,2751,2756,2412,2435,2711,4017,3110,2089,4779,2773,2450,3500,3285,3514,3640,10447,11702,3295
2660,3956,9219,2519,4507,4392,3708,7531,5983,10373,3915,3129,2185,2504,3954,3418,4591,9183,2846,26683,2527,2658,5009,6527,2834,5558,29044,2295,6695,2117,2052,11566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
