tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la,pinning,cache_misses,c_ho
000,00000000,00083906,010,00015690,00040957,00003102,001024,000,000,00000004,00056647,01,0000000037439072,00010211
001,00000000,00085264,010,00015708,00041265,00003184,001024,000,000,00000004,00056973,01,0000000028863904,00010441
002,00000000,00085370,010,00016079,00041422,00003082,001024,000,000,00000004,00057501,01,0000000031099855,00010594
003,00000000,00085014,010,00015845,00041278,00003160,001024,000,000,00000004,00057123,01,0000000043977939,00010461
004,00000000,00085170,010,00015706,00041165,00003176,001024,000,000,00000004,00056871,01,0000000038291436,00010403
005,00000000,00085522,010,00015704,00041428,00003125,001024,000,000,00000004,00057132,01,0000000039159109,00010472
006,00000000,00085359,010,00015809,00041324,00003097,001024,000,000,00000004,00057133,01,0000000040337094,00010299
007,00000000,00084942,010,00015771,00041064,00003197,001024,000,000,00000004,00056835,01,0000000041194388,00010401
008,00000000,00083945,010,00015675,00040884,00003074,001024,000,000,00000004,00056559,01,0000000039040884,00010346
009,00000000,00084935,010,00015882,00041248,00003179,001024,000,000,00000004,00057130,01,0000000039862589,00010693
010,00000000,00084302,010,00015957,00041197,00003166,001024,000,000,00000004,00057154,01,0000000040518502,00010487
011,00000000,00085491,010,00015893,00041175,00003018,001024,000,000,00000004,00057068,01,0000000041170281,00010476
012,00000000,00085083,010,00015830,00041172,00003142,001024,000,000,00000004,00057002,01,0000000041417971,00010498
013,00000000,00084561,010,00015780,00041153,00003133,001024,000,000,00000004,00056933,01,0000000042447680,00010315
014,00000000,00084741,010,00015823,00041031,00003117,001024,000,000,00000004,00056854,01,0000000046341025,00010539
015,00000000,00084831,010,00015792,00041269,00003115,001024,000,000,00000004,00057061,01,0000000041910242,00010488
016,00000000,00084879,010,00015622,00041053,00003100,001024,000,000,00000004,00056675,01,0000000043002959,00010269
017,00000000,00084670,010,00015581,00040957,00003129,001024,000,000,00000004,00056538,01,0000000043900348,00010553
018,00000000,00084572,010,00015790,00041087,00003145,001024,000,000,00000004,00056877,01,0000000046085173,00010367
019,00000000,00085190,010,00015492,00041257,00003101,001024,000,000,00000004,00056749,01,0000000045136419,00010519
020,00000000,00085282,010,00015606,00041338,00003154,001024,000,000,00000004,00056944,01,0000000046041891,00010630
021,00000000,00085086,010,00015688,00041314,00003172,001024,000,000,00000004,00057002,01,0000000043679495,00010428
022,00000000,00084032,010,00015604,00040873,00003246,001024,000,000,00000004,00056477,01,0000000042286249,00010342
023,00000000,00084388,010,00015696,00040884,00003139,001024,000,000,00000004,00056580,01,0000000043006783,00010300
024,00000000,00085099,010,00015642,00040957,00003106,001024,000,000,00000004,00056599,01,0000000042473192,00010197
025,00000000,00085330,010,00015946,00041368,00003105,001024,000,000,00000004,00057314,01,0000000042844723,00010442
026,00000000,00084308,010,00015598,00040995,00003084,001024,000,000,00000004,00056593,01,0000000045706779,00010391
027,00000000,00084352,010,00015768,00040994,00003058,001024,000,000,00000004,00056762,01,0000000038256901,00010401
028,00000000,00084897,010,00015573,00041140,00003101,001024,000,000,00000004,00056713,01,0000000040974867,00010389
029,00000000,00085086,010,00015625,00041274,00003113,001024,000,000,00000004,00056899,01,0000000040000919,00010499
030,00000000,00085095,010,00015874,00041064,00002974,001024,000,000,00000004,00056938,01,0000000039674309,00010510
031,00000000,00084786,010,00015959,00040973,00003190,001024,000,000,00000004,00056932,01,0000000039724374,00010447
000,00000000,00090712,010,00016477,00044045,00003201,001024,001,000,00000004,00060522,01,0000000027575832,00010835
001,00000000,00091193,010,00016830,00044157,00003289,001024,001,000,00000004,00060987,01,0000000016790409,00010867
002,00000000,00091284,010,00016860,00044067,00003153,001024,001,000,00000004,00060927,01,0000000020783445,00010719
003,00000000,00090619,010,00016690,00043936,00003160,001024,001,000,00000004,00060626,01,0000000024467653,00010824
004,00000000,00091371,010,00016634,00044554,00003325,001024,001,000,00000004,00061188,01,0000000022541645,00010895
005,00000000,00091162,010,00016752,00044074,00003179,001024,001,000,00000004,00060826,01,0000000022942928,00010970
006,00000000,00091188,010,00016910,00044240,00003166,001024,001,000,00000004,00061150,01,0000000023539677,00011085
007,00000000,00090541,010,00016515,00044383,00003384,001024,001,000,00000004,00060898,01,0000000022843842,00010860
008,00000000,00090596,010,00016893,00043923,00003254,001024,001,000,00000004,00060816,01,0000000024952548,00010973
009,00000000,00091112,010,00016804,00044096,00003152,001024,001,000,00000004,00060900,01,0000000024092876,00010933
010,00000000,00090925,010,00016602,00044310,00003192,001024,001,000,00000004,00060912,01,0000000023842406,00010976
011,00000000,00091266,010,00016719,00043910,00003094,001024,001,000,00000004,00060629,01,0000000025585049,00010930
012,00000000,00090908,010,00016683,00044447,00003274,001024,001,000,00000004,00061130,01,0000000026865164,00010949
013,00000000,00090636,010,00016803,00044127,00003029,001024,001,000,00000004,00060930,01,0000000025558977,00010845
014,00000000,00091428,010,00016804,00044430,00003220,001024,001,000,00000004,00061234,01,0000000024608694,00011008
015,00000000,00090673,010,00016631,00043607,00003214,001024,001,000,00000004,00060238,01,0000000024780883,00010696
016,00000000,00091563,010,00016829,00044208,00003162,001024,001,000,00000004,00061037,01,0000000025578830,00011065
017,00000000,00091237,010,00016808,00044408,00003278,001024,001,000,00000004,00061216,01,0000000027112091,00011013
018,00000000,00090829,010,00016803,00043821,00003050,001024,001,000,00000004,00060624,01,0000000026005638,00010784
019,00000000,00090485,010,00016872,00043936,00003265,001024,001,000,00000004,00060808,01,0000000024616469,00010861
020,00000000,00091311,010,00016703,00044093,00003166,001024,001,000,00000004,00060796,01,0000000024379623,00011124
021,00000000,00090629,010,00016879,00044009,00003231,001024,001,000,00000004,00060888,01,0000000025049636,00010922
022,00000000,00090164,010,00016745,00043783,00003210,001024,001,000,00000004,00060528,01,0000000023708911,00010912
023,00000000,00091962,010,00016613,00044289,00003229,001024,001,000,00000004,00060902,01,0000000023454377,00010875
024,00000000,00091539,010,00016951,00044355,00003114,001024,001,000,00000004,00061306,01,0000000025169692,00011105
025,00000000,00091085,010,00016602,00044113,00003131,001024,001,000,00000004,00060715,01,0000000026027087,00010852
026,00000000,00090376,010,00016719,00043926,00003183,001024,001,000,00000004,00060645,01,0000000025133131,00010812
027,00000000,00090958,010,00016972,00044024,00003082,001024,001,000,00000004,00060996,01,0000000023148587,00010960
028,00000000,00091236,010,00016603,00043914,00003206,001024,001,000,00000004,00060517,01,0000000025162627,00010765
