tid,wait_acq(ms),wait_rel(ms)
RUN 0
001,  0.001373  0.000570
001,  0.000095  0.000128
001,  0.000098  0.000098
001,  0.000088  0.000102
001,  0.000070  0.000098
001,  0.000090  0.000105
001,  0.000082  0.000108
001,  0.000082  0.000100
001,  0.000082  0.000087
001,  0.000083  0.000098
-----------------------------------------------------------------------------------------------

RUN 1
001,  0.000247  0.000213
001,  0.000082  0.000095
001,  0.000082  0.000097
001,  0.000090  0.000100
001,  0.000090  0.000090
001,  0.000070  0.000090
001,  0.000072  0.000097
001,  0.000085  0.000098
001,  0.000082  0.000103
001,  0.000085  0.000095
-----------------------------------------------------------------------------------------------

