tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     21066,   21066,    3.683948
001,     21065,   21065,    3.823878
002,     21066,   21066,    4.219430
003,     21066,   21066,    3.979830
004,     21066,   21066,    3.579352
005,     21066,   21066,    3.835085
006,     21066,   21066,    4.093975
007,     21066,   21066,    4.357944
008,     21066,   21066,    3.658015
009,     21066,   21066,    3.050156
010,     21065,   21065,    3.458647
011,     21065,   21065,    3.506054
012,     21064,   21064,    4.135723
013,     21065,   21065,    3.709086
014,     21063,   21063,    3.983415
015,     21064,   21064,    4.222393
-------------------------------------------------------------------------------------------------------

RUN 1
000,     20565,   20565,    4.730284
001,     20561,   20561,    3.859362
002,     20565,   20565,    3.816916
003,     20565,   20565,    4.880146
004,     20562,   20562,    4.078568
005,     20564,   20564,    3.078701
006,     20565,   20565,    4.021763
007,     20565,   20565,    3.037777
008,     20565,   20565,    4.441671
009,     20562,   20562,    3.631707
010,     20564,   20564,    2.756425
011,     20565,   20565,    3.847274
012,     20565,   20565,    4.685264
013,     20564,   20564,    3.796721
014,     20564,   20564,    5.134723
015,     20565,   20565,    4.129985
-------------------------------------------------------------------------------------------------------

RUN 2
000,     20806,   20806,    3.506398
001,     20804,   20804,    3.830928
002,     20807,   20807,    2.667109
003,     20808,   20808,    3.420513
004,     20807,   20807,    3.266336
005,     20808,   20808,    3.246461
006,     20808,   20808,    4.474782
007,     20807,   20807,    3.103343
008,     20807,   20807,    4.074828
009,     20806,   20806,    4.326980
010,     20808,   20808,    6.038681
011,     20807,   20807,    3.515700
012,     20807,   20807,    4.121200
013,     20808,   20808,    3.565309
014,     20807,   20807,    3.302555
015,     20806,   20806,    4.301496
-------------------------------------------------------------------------------------------------------

RUN 3
000,     20768,   20768,    3.914854
001,     20767,   20767,    3.960447
002,     20769,   20769,    4.635599
003,     20768,   20768,    3.526751
004,     20768,   20768,    3.813671
005,     20768,   20768,    4.129120
006,     20768,   20768,    4.007605
007,     20768,   20768,    4.008460
008,     20769,   20769,    3.517352
009,     20767,   20767,    3.006428
010,     20768,   20768,    4.773653
011,     20767,   20767,    2.919258
012,     20767,   20767,    5.428360
013,     20769,   20769,    3.863756
014,     20766,   20766,    3.182746
015,     20768,   20768,    3.774158
-------------------------------------------------------------------------------------------------------

RUN 4
000,     20919,   20919,    4.090466
001,     20919,   20919,    3.925211
002,     20921,   20921,    4.227319
003,     20920,   20920,    3.273714
004,     20919,   20919,    2.746331
005,     20919,   20919,    3.456333
006,     20921,   20921,    2.967187
007,     20920,   20920,    3.698056
008,     20920,   20920,    2.809551
009,     20919,   20919,    3.091008
010,     20920,   20920,    4.373344
011,     20920,   20920,    3.373997
012,     20920,   20920,    2.467473
013,     20920,   20920,    3.683342
014,     20919,   20919,    5.175312
015,     20919,   20919,    3.346195
-------------------------------------------------------------------------------------------------------

