tid,wait_acq(ms),wait_rel(ms),client_id,run
000,  1.354625,  3.237705,000,000
001,  1.394586,  3.236835,000,000
002,  1.455983,  3.268216,000,000
003,  1.405923,  3.283939,000,000
004,  1.429870,  3.305445,000,000
005,  1.484808,  3.242406,000,000
006,  1.428842,  3.228518,000,000
007,  1.351464,  3.262364,000,000
008,  1.359434,  3.242852,000,000
009,  1.403383,  3.296566,000,000
010,  1.516442,  3.294436,000,000
011,  1.453673,  3.242028,000,000
012,  1.399142,  3.256381,000,000
013,  1.398303,  3.243869,000,000
014,  1.434399,  3.231846,000,000
015,  1.443582,  3.307651,000,000
000,  1.457098,  3.209645,000,001
001,  1.351002,  3.188775,000,001
002,  1.486483,  3.164961,000,001
003,  1.366095,  3.175863,000,001
004,  1.321979,  3.195050,000,001
005,  1.326463,  3.202009,000,001
006,  1.325076,  3.212559,000,001
007,  1.485683,  3.185911,000,001
008,  1.384312,  3.216799,000,001
009,  1.402835,  3.181074,000,001
010,  1.372790,  3.181833,000,001
011,  1.320840,  3.228394,000,001
012,  1.360776,  3.182726,000,001
013,  1.477853,  3.236527,000,001
014,  1.429535,  3.210517,000,001
015,  1.305592,  3.193686,000,001
