tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,        16,       1,    0.064413,    0.001507,    1.156677,    0.064197,             256
000,        32,       1,    0.058247,    0.001176,    0.520860,    0.057970,             512
000,        64,       1,    0.057020,    0.001105,    0.528220,    0.056493,            1024
000,       128,       1,    0.055897,    0.001062,    0.235450,    0.054907,            2048
000,       256,       1,    0.055577,    0.001078,    0.485857,    0.053617,            4096
000,       512,       1,    0.053510,    0.001108,    0.896937,    0.050060,            8192
000,      1024,       1,    0.055152,    0.001210,    0.460418,    0.048540,           16384
000,      2048,       1,    0.059790,    0.001267,    0.548050,    0.046590,           32768
000,      4096,       1,    0.076998,    0.001575,    0.730443,    0.050625,           65536
000,      8192,       1,    0.124992,    0.002016,    1.395928,    0.072268,          131072
000,     16384,       1,    0.181447,    0.003044,    2.458062,    0.058447,          262144
000,     32768,       1,    0.281957,    0.004955,    0.646983,    0.054960,          524288
000,     65536,       1,    0.548467,    0.008990,    6.723353,    0.056982,         1048576
000,    131072,       1,    0.986023,    0.016558,    3.114477,    0.066912,         2097152
000,    262144,       1,    2.041490,    0.031125,   19.544327,    0.073970,         4194304
000,    524288,       1,    4.019973,    0.061420,   49.597851,    0.075720,         8388608
000,   1048576,       1,    7.432394,    0.123567,  116.123840,    0.070974,        16777216
001,        16,       1,    0.071013,    0.001526,    0.139073,    0.070753,             256
001,        32,       1,    0.053403,    0.001162,    0.377937,    0.053117,             512
001,        64,       1,    0.062757,    0.001096,    0.112267,    0.062243,            1024
001,       128,       1,    0.052673,    0.001056,    0.366230,    0.051680,            2048
001,       256,       1,    0.063647,    0.001071,    0.750290,    0.061693,            4096
001,       512,       1,    0.064637,    0.001109,    0.133987,    0.060763,            8192
001,      1024,       1,    0.066180,    0.001214,    0.607550,    0.058457,           16384
001,      2048,       1,    0.061218,    0.001268,    0.885963,    0.048023,           32768
001,      4096,       1,    0.088105,    0.001572,    0.140940,    0.061740,           65536
001,      8192,       1,    0.123927,    0.002007,    1.638935,    0.071200,          131072
001,     16384,       1,    0.167355,    0.003045,    2.096645,    0.061988,          262144
001,     32768,       1,    0.261435,    0.004957,    3.141190,    0.050552,          524288
001,     65536,       1,    0.547187,    0.008996,    5.603223,    0.055527,         1048576
001,    131072,       1,    1.005084,    0.016556,    5.090847,    0.053229,         2097152
001,    262144,       1,    1.871806,    0.031108,    0.062185,    0.055503,         4194304
001,    524288,       1,    3.692166,    0.061425,    3.772073,    0.059209,         8388608
001,   1048576,       1,    7.949877,    0.123576,   68.274261,    0.060753,        16777216
002,        16,       1,    0.060023,    0.001485,    0.624280,    0.059617,             256
002,        32,       1,    0.055983,    0.001176,    0.959037,    0.055647,             512
002,        64,       1,    0.052043,    0.001105,    0.798130,    0.051507,            1024
002,       128,       1,    0.052133,    0.001065,    0.493223,    0.051117,            2048
002,       256,       1,    0.054623,    0.001069,    0.874587,    0.052553,            4096
002,       512,       1,    0.049328,    0.001116,    0.790857,    0.046423,            8192
002,      1024,       1,    0.062655,    0.001206,    0.051340,    0.056870,           16384
002,      2048,       1,    0.061533,    0.001269,    0.281597,    0.049975,           32768
002,      4096,       1,    0.071520,    0.001577,    1.494498,    0.048440,           65536
002,      8192,       1,    0.092010,    0.002002,    0.658985,    0.045888,          131072
002,     16384,       1,    0.182887,    0.003035,    2.839208,    0.051691,          262144
002,     32768,       1,    0.284003,    0.004956,    0.053226,    0.057069,          524288
002,     65536,       1,    0.544168,    0.008976,    3.383980,    0.067717,         1048576
002,    131072,       1,    1.034362,    0.016559,   13.387115,    0.055440,         2097152
002,    262144,       1,    1.882703,    0.031111,   11.705048,    0.067286,         4194304
002,    524288,       1,    4.011627,    0.061417,   42.088634,    0.067470,         8388608
002,   1048576,       1,    7.963970,    0.123577,   52.899155,    0.077960,        16777216
003,        16,       1,    0.058483,    0.001528,    0.838369,    0.058277,             256
003,        32,       1,    0.056652,    0.001173,    1.104785,    0.056394,             512
003,        64,       1,    0.051594,    0.001098,    0.247068,    0.051120,            1024
003,       128,       1,    0.058860,    0.001056,    0.604500,    0.057942,            2048
003,       256,       1,    0.060378,    0.001078,    0.124617,    0.058575,            4096
003,       512,       1,    0.059803,    0.001118,    0.662862,    0.055917,            8192
003,      1024,       1,    0.058197,    0.001213,    1.051990,    0.050477,           16384
003,      2048,       1,    0.066603,    0.001266,    0.711937,    0.052388,           32768
003,      4096,       1,    0.085923,    0.001578,    1.296910,    0.057523,           65536
003,      8192,       1,    0.106877,    0.002010,    0.194215,    0.050103,          131072
003,     16384,       1,    0.171626,    0.003043,    0.636308,    0.058151,          262144
003,     32768,       1,    0.301823,    0.004955,    3.724386,    0.055817,          524288
003,     65536,       1,    0.570489,    0.008982,    0.059547,    0.069754,         1048576
003,    131072,       1,    1.067330,    0.016567,    7.137523,    0.075663,         2097152
003,    262144,       1,    1.872988,    0.031107,   23.541611,    0.056743,         4194304
003,    524288,       1,    3.709220,    0.061410,   11.221042,    0.068451,         8388608
003,   1048576,       1,    7.938277,    0.123571,    6.114953,    0.055987,        16777216
004,        16,       1,    0.088037,    0.001524,    0.320993,    0.087800,             256
004,        32,       1,    0.056993,    0.001177,    0.673297,    0.056707,             512
004,        64,       1,    0.051870,    0.001109,    0.664730,    0.051353,            1024
004,       128,       1,    0.053603,    0.001061,    0.994193,    0.052593,            2048
004,       256,       1,    0.053463,    0.001077,    1.011973,    0.051510,            4096
004,       512,       1,    0.058850,    0.001105,    0.263130,    0.054977,            8192
004,      1024,       1,    0.057720,    0.001201,    0.889503,    0.050003,           16384
004,      2048,       1,    0.061623,    0.001264,    1.191121,    0.048420,           32768
004,      4096,       1,    0.093692,    0.001578,    0.902375,    0.067327,           65536
004,      8192,       1,    0.103617,    0.002013,    0.893000,    0.050880,          131072
004,     16384,       1,    0.173957,    0.003053,    1.744655,    0.052097,          262144
004,     32768,       1,    0.283275,    0.004954,    1.891600,    0.056306,          524288
004,     65536,       1,    0.507586,    0.008994,    2.317888,    0.053446,         1048576
004,    131072,       1,    1.001658,    0.016556,    1.116103,    0.059137,         2097152
004,    262144,       1,    2.019289,    0.031111,   15.563875,    0.058930,         4194304
004,    524288,       1,    3.477415,    0.061422,   27.017647,    0.061530,         8388608
004,   1048576,       1,    7.961957,    0.123574,   22.015537,    0.077250,        16777216
005,        16,       1,    0.049957,    0.001529,    0.999667,    0.049835,             256
005,        32,       1,    0.045583,    0.001160,    0.259303,    0.045210,             512
005,        64,       1,    0.041980,    0.001100,    1.047927,    0.041722,            1024
005,       128,       1,    0.049868,    0.001054,    0.110917,    0.049372,            2048
005,       256,       1,    0.047085,    0.001068,    0.369315,    0.046108,            4096
005,       512,       1,    0.054047,    0.001108,    0.406196,    0.050935,            8192
005,      1024,       1,    0.055567,    0.001199,    0.184355,    0.049397,           16384
005,      2048,       1,    0.060740,    0.001267,    0.138647,    0.048420,           32768
005,      4096,       1,    0.076200,    0.001576,    0.338345,    0.051587,           65536
005,      8192,       1,    0.100585,    0.002003,    0.410150,    0.051380,          131072
005,     16384,       1,    0.178707,    0.003036,    1.363159,    0.055737,          262144
005,     32768,       1,    0.279689,    0.004958,    2.516894,    0.052708,          524288
005,     65536,       1,    0.552175,    0.008998,    7.846344,    0.054817,         1048576
005,    131072,       1,    1.039503,    0.016553,   15.500437,    0.055747,         2097152
005,    262144,       1,    1.788510,    0.031107,   27.342064,    0.063887,         4194304
005,    524288,       1,    4.017650,    0.061407,   57.377338,    0.071520,         8388608
005,   1048576,       1,    7.915904,    0.123585,   84.237373,    0.061920,        16777216
006,        16,       1,    0.065900,    0.001527,    0.232220,    0.065660,             256
006,        32,       1,    0.066530,    0.001176,    0.597217,    0.066240,             512
006,        64,       1,    0.077140,    0.001109,    0.451013,    0.076630,            1024
006,       128,       1,    0.061713,    0.001066,    0.431160,    0.060703,            2048
006,       256,       1,    0.059970,    0.001077,    0.309730,    0.058017,            4096
006,       512,       1,    0.066580,    0.001118,    0.340503,    0.062707,            8192
006,      1024,       1,    0.061557,    0.001201,    0.960337,    0.053827,           16384
006,      2048,       1,    0.062858,    0.001266,    0.949957,    0.049647,           32768
006,      4096,       1,    0.095408,    0.001586,    0.053418,    0.069045,           65536
006,      8192,       1,    0.107715,    0.002004,    0.295375,    0.054990,          131072
006,     16384,       1,    0.163590,    0.003056,    1.926932,    0.058200,          262144
006,     32768,       1,    0.306332,    0.004960,    4.036888,    0.056775,          524288
006,     65536,       1,    0.557481,    0.008984,    3.939515,    0.059743,         1048576
006,    131072,       1,    1.047583,    0.016557,   12.327704,    0.062667,         2097152
006,    262144,       1,    1.936189,    0.031110,   13.597560,    0.062369,         4194304
006,    524288,       1,    4.034438,    0.061419,   38.051620,    0.073910,         8388608
006,   1048576,       1,    7.935646,    0.123572,   14.060014,    0.066133,        16777216
007,        16,       1,    0.071563,    0.001530,    1.343140,    0.071347,             256
007,        32,       1,    0.067903,    0.001167,    0.819963,    0.067617,             512
007,        64,       1,    0.060167,    0.001104,    0.384640,    0.059643,            1024
007,       128,       1,    0.056067,    0.001057,    0.733210,    0.055070,            2048
007,       256,       1,    0.073870,    0.001080,    0.604960,    0.071917,            4096
007,       512,       1,    0.061073,    0.001108,    1.034710,    0.057187,            8192
007,      1024,       1,    0.067037,    0.001212,    0.312797,    0.059307,           16384
007,      2048,       1,    0.068289,    0.001282,    1.037184,    0.054068,           32768
007,      4096,       1,    0.112103,    0.001587,    0.526792,    0.083700,           65536
007,      8192,       1,    0.107540,    0.002002,    1.882923,    0.054828,          131072
007,     16384,       1,    0.166723,    0.003045,    1.017325,    0.061313,          262144
007,     32768,       1,    0.267205,    0.004961,    4.352315,    0.056403,          524288
007,     65536,       1,    0.558070,    0.008983,    1.187803,    0.074440,         1048576
007,    131072,       1,    0.911870,    0.016559,   11.408690,    0.059607,         2097152
007,    262144,       1,    1.820847,    0.031112,    7.818543,    0.061712,         4194304
007,    524288,       1,    4.018933,    0.061416,   34.029308,    0.071580,         8388608
007,   1048576,       1,    7.983153,    0.123581,  100.158646,    0.090207,        16777216
008,        16,       1,    0.063323,    0.001525,    0.502930,    0.063020,             256
008,        32,       1,    0.062253,    0.001163,    0.120740,    0.061973,             512
008,        64,       1,    0.053603,    0.001113,    0.937027,    0.053090,            1024
008,       128,       1,    0.054010,    0.001065,    0.862520,    0.053020,            2048
008,       256,       1,    0.054410,    0.001077,    0.252050,    0.052460,            4096
008,       512,       1,    0.058003,    0.001106,    0.521533,    0.054130,            8192
008,      1024,       1,    0.061140,    0.001211,    0.761840,    0.053427,           16384
008,      2048,       1,    0.065892,    0.001265,    0.414625,    0.051657,           32768
008,      4096,       1,    0.120169,    0.001580,    1.090168,    0.091772,           65536
008,      8192,       1,    0.145987,    0.002013,    1.126203,    0.084493,          131072
008,     16384,       1,    0.174420,    0.003046,    0.272112,    0.060858,          262144
008,     32768,       1,    0.321997,    0.004951,    1.260257,    0.068377,          524288
008,     65536,       1,    0.549443,    0.008988,    4.517997,    0.057583,         1048576
008,    131072,       1,    1.043843,    0.016557,    9.267306,    0.059930,         2097152
008,    262144,       1,    1.908847,    0.031105,    3.990863,    0.065838,         4194304
008,    524288,       1,    4.008510,    0.061408,   18.964193,    0.066520,         8388608
008,   1048576,       1,    6.955605,    0.123582,   37.966808,    0.065712,        16777216
009,        16,       1,    0.065363,    0.001524,    0.589090,    0.065147,             256
009,        32,       1,    0.061830,    0.001164,    1.017177,    0.061557,             512
009,        64,       1,    0.055757,    0.001105,    0.989727,    0.055247,            1024
009,       128,       1,    0.058170,    0.001062,    0.675183,    0.057180,            2048
009,       256,       1,    0.056873,    0.001080,    0.951533,    0.054920,            4096
009,       512,       1,    0.058760,    0.001119,    0.731233,    0.054890,            8192
009,      1024,       1,    0.060577,    0.001212,    0.827947,    0.052863,           16384
009,      2048,       1,    0.072647,    0.001274,    0.202647,    0.057250,           32768
009,      4096,       1,    0.096545,    0.001582,    1.393665,    0.068148,           65536
009,      8192,       1,    0.107655,    0.002010,    1.773630,    0.050900,          131072
009,     16384,       1,    0.192900,    0.003038,    0.446387,    0.071557,          262144
009,     32768,       1,    0.309477,    0.004955,    4.632566,    0.063507,          524288
009,     65536,       1,    0.556673,    0.008981,    2.824417,    0.064933,         1048576
009,    131072,       1,    0.977646,    0.016558,    2.132028,    0.069862,         2097152
009,    262144,       1,    1.937008,    0.031120,   21.591627,    0.069560,         4194304
009,    524288,       1,    4.017503,    0.061409,   14.938891,    0.073947,         8388608
009,   1048576,       1,    7.395288,    0.123580,   60.869701,    0.074840,        16777216
010,        16,       1,    0.073220,    0.001524,    0.411783,    0.072763,             256
010,        32,       1,    0.058933,    0.001165,    0.442410,    0.058660,             512
010,        64,       1,    0.059903,    0.001108,    0.059003,    0.059393,            1024
010,       128,       1,    0.061963,    0.001059,    0.791003,    0.060843,            2048
010,       256,       1,    0.056443,    0.001079,    0.543997,    0.054490,            4096
010,       512,       1,    0.063253,    0.001114,    0.203337,    0.059380,            8192
010,      1024,       1,    0.064067,    0.001198,    0.245510,    0.056353,           16384
010,      2048,       1,    0.073153,    0.001274,    0.056757,    0.057753,           32768
010,      4096,       1,    0.080831,    0.001588,    0.824985,    0.052434,           65536
010,      8192,       1,    0.116373,    0.002004,    1.265150,    0.054890,          131072
010,     16384,       1,    0.179650,    0.003041,    1.185340,    0.066165,          262144
010,     32768,       1,    0.325427,    0.004955,    2.809647,    0.079523,          524288
010,     65536,       1,    0.550953,    0.008988,    6.159360,    0.059023,         1048576
010,    131072,       1,    0.997887,    0.016561,    6.116557,    0.057746,         2097152
010,    262144,       1,    2.055667,    0.031118,    9.653803,    0.078240,         4194304
010,    524288,       1,    3.757640,    0.061411,   53.616215,    0.081175,         8388608
010,   1048576,       1,    6.018664,    0.123580,    0.066430,    0.064892,        16777216
011,        16,       1,    0.062887,    0.001523,    1.444353,    0.062667,             256
011,        32,       1,    0.063693,    0.001164,    0.195430,    0.063420,             512
011,        64,       1,    0.065230,    0.001098,    0.306933,    0.064717,            1024
011,       128,       1,    0.057037,    0.001060,    0.918573,    0.056043,            2048
011,       256,       1,    0.062183,    0.001074,    0.816400,    0.060230,            4096
011,       512,       1,    0.058370,    0.001117,    0.471317,    0.054497,            8192
011,      1024,       1,    0.072160,    0.001198,    0.528567,    0.064447,           16384
011,      2048,       1,    0.065363,    0.001268,    0.482255,    0.051143,           32768
011,      4096,       1,    0.087812,    0.001578,    1.000148,    0.059418,           65536
011,      8192,       1,    0.115030,    0.002015,    1.009460,    0.053543,          131072
011,     16384,       1,    0.172460,    0.003050,    1.554297,    0.058917,          262144
011,     32768,       1,    0.291237,    0.004949,    1.585285,    0.064274,          524288
011,     65536,       1,    0.554908,    0.008992,    1.756367,    0.074603,         1048576
011,    131072,       1,    0.984092,    0.016560,    4.101050,    0.059643,         2097152
011,    262144,       1,    1.930687,    0.031118,   17.602430,    0.059720,         4194304
011,    524288,       1,    3.499640,    0.061412,   30.512140,    0.082933,         8388608
011,   1048576,       1,    7.978766,    0.123580,   92.170441,    0.089393,        16777216
012,        16,       1,    0.061273,    0.001525,    1.085520,    0.061040,             256
012,        32,       1,    0.071383,    0.001176,    0.061107,    0.071110,             512
012,        64,       1,    0.059743,    0.001097,    0.180927,    0.059230,            1024
012,       128,       1,    0.053693,    0.001057,    0.545510,    0.052700,            2048
012,       256,       1,    0.060577,    0.001076,    0.060850,    0.058627,            4096
012,       512,       1,    0.060903,    0.001108,    0.588660,    0.057033,            8192
012,      1024,       1,    0.062243,    0.001212,    0.689087,    0.054533,           16384
012,      2048,       1,    0.087388,    0.001269,    0.794533,    0.071991,           32768
012,      4096,       1,    0.095694,    0.001587,    0.248345,    0.067268,           65536
012,      8192,       1,    0.121577,    0.002003,    0.757080,    0.060077,          131072
012,     16384,       1,    0.170692,    0.003048,    2.279123,    0.057080,          262144
012,     32768,       1,    0.315693,    0.004953,    2.194567,    0.069830,          524288
012,     65536,       1,    0.526360,    0.008995,    5.076855,    0.072265,         1048576
012,    131072,       1,    1.062382,    0.016555,   10.324444,    0.071440,         2097152
012,    262144,       1,    1.938741,    0.031098,   29.145277,    0.077783,         4194304
012,    524288,       1,    3.480549,    0.061416,   46.109314,    0.071555,         8388608
012,   1048576,       1,    7.971133,    0.123584,  108.149368,    0.084747,        16777216
013,        16,       1,    0.059743,    0.001527,    1.263107,    0.059503,             256
013,        32,       1,    0.057243,    0.001175,    0.329677,    0.056973,             512
013,        64,       1,    0.072797,    0.001099,    0.713773,    0.072287,            1024
013,       128,       1,    0.058767,    0.001065,    0.176743,    0.057773,            2048
