lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007054,0000080,0000050,0001062,0005360,0006352,0005941,001024,001,000,0001
0008165,0000151,0000090,0001420,0005621,0007374,0006191,001024,001,000,0001
0006883,0000080,0000051,0001049,0005330,0006312,0005901,001024,002,000,0001
0007955,0000161,0000091,0001468,0005590,0007284,0006132,001024,002,000,0001
0007013,0000090,0000060,0001063,0005340,0006342,0005921,001024,003,000,0001
0008135,0000210,0000151,0001441,0005611,0007344,0006192,001024,003,000,0001
0007013,0000080,0000041,0001049,0005330,0006342,0005921,001024,004,000,0001
0010069,0000151,0000090,0001430,0008686,0009087,0009678,001024,004,000,0001
0007144,0000080,0000050,0001062,0005360,0006392,0005941,001024,001,001,0001
0008286,0000161,0000100,0001424,0005610,0007454,0006182,001024,001,001,0001
0006963,0000080,0000050,0001049,0005330,0006352,0005901,001024,002,001,0001
0008065,0000170,0000080,0001456,0005591,0007394,0006141,001024,002,001,0001
0007073,0000111,0000060,0001063,0005340,0006372,0005921,001024,003,001,0001
0008215,0000241,0000150,0001449,0005601,0007434,0006172,001024,003,001,0001
0007093,0000080,0000050,0001049,0005330,0006372,0005921,001024,004,001,0001
0009969,0000151,0000091,0001434,0008236,0009118,0009438,001024,004,001,0001
0008446,0000080,0000041,0001047,0005360,0006973,0005941,001024,001,002,0001
0010490,0000170,0000091,0001455,0005651,0008626,0006262,001024,001,002,0001
0007714,0000080,0000050,0001047,0005320,0007204,0005901,001024,002,002,0001
0009488,0000160,0000081,0001507,0005591,0008826,0006142,001024,002,002,0001
0007825,0000090,0000060,0001065,0005340,0007234,0005921,001024,003,002,0001
0009639,0000201,0000150,0001459,0005631,0008867,0006182,001024,003,002,0001
0007825,0000080,0000041,0001047,0005320,0007214,0005911,001024,004,002,0001
0010871,0000150,0000090,0001458,0008546,0009868,0009477,001024,004,002,0001
0008406,0000071,0000041,0001047,0005350,0006963,0005932,001024,001,003,0001
0010479,0000201,0000090,0001474,0005621,0008636,0006232,001024,001,003,0001
0007705,0000080,0000060,0001047,0005320,0007213,0005901,001024,002,003,0001
0009478,0000170,0000091,0001505,0005591,0008866,0006142,001024,002,003,0001
0007805,0000090,0000060,0001065,0005330,0007224,0005911,001024,003,003,0001
0009658,0000211,0000151,0001471,0005601,0008917,0006162,001024,003,003,0001
0007825,0000080,0000041,0001047,0005320,0007223,0005911,001024,004,003,0001
0011171,0000170,0000100,0001459,0008707,0010049,0009508,001024,004,003,0001
0007013,0000080,0000060,0001062,0005360,0006362,0005942,001024,001,004,0001
0008115,0000171,0000120,0001416,0005621,0007303,0006202,001024,001,004,0001
0006883,0000080,0000050,0001048,0005320,0006302,0005901,001024,002,004,0001
0007885,0000151,0000081,0001469,0005591,0007193,0006142,001024,002,004,0001
0006993,0000090,0000051,0001062,0005330,0006332,0005921,001024,003,004,0001
0008075,0000201,0000131,0001448,0005611,0007244,0006182,001024,003,004,0001
0007013,0000080,0000041,0001049,0005330,0006322,0005921,001024,004,004,0001
0010089,0000141,0000090,0001443,0008907,0009098,0009688,001024,004,004,0001
0007895,0000120,0000051,0001006,0005370,0006622,0005941,001024,001,000,0512
0009689,0000782,0000101,0001029,0005851,0008025,0006763,001024,001,000,0512
0007254,0000130,0000061,0001006,0005340,0006692,0005912,001024,002,000,0512
0008737,0000571,0000121,0001188,0005701,0008226,0006292,001024,002,000,0512
0007384,0000120,0000060,0001005,0005350,0006723,0005931,001024,003,000,0512
0008937,0000501,0000110,0001029,0005760,0008286,0006242,001024,003,000,0512
0007354,0000121,0000060,0001006,0005320,0006713,0005901,001024,004,000,0512
0010300,0000511,0000111,0001030,0008506,0009538,0009168,001024,004,000,0512
0006783,0000130,0000061,0001005,0005380,0006201,0005951,001024,001,001,0512
0007805,0000521,0000120,0001038,0005771,0006993,0006232,001024,001,001,0512
0006633,0000121,0000060,0001005,0005340,0006161,0005912,001024,002,001,0512
0007614,0000511,0000130,0001028,0005691,0006933,0006241,001024,002,001,0512
0006933,0000121,0000060,0001005,0005360,0006182,0005922,001024,003,001,0512
0007915,0000561,0000110,0001034,0005791,0006993,0006412,001024,003,001,0512
0006713,0000130,0000060,0001006,0005330,0006172,0005911,001024,004,001,0512
0009578,0000521,0000121,0001036,0008456,0008876,0009528,001024,004,001,0512
0007945,0000121,0000051,0001006,0005370,0006602,0005932,001024,001,002,0512
0009588,0000972,0000110,0001028,0005811,0007935,0006452,001024,001,002,0512
0007254,0000121,0000060,0001006,0005330,0006683,0005921,001024,002,002,0512
0008696,0000571,0000110,0001031,0005721,0008146,0006232,001024,002,002,0512
0007384,0000120,0000051,0001005,0005360,0006722,0005931,001024,003,002,0512
0008896,0000521,0000111,0001029,0005800,0008225,0006272,001024,003,002,0512
0007364,0000130,0000051,0001006,0005330,0006723,0005911,001024,004,002,0512
0010269,0000531,0000120,0001029,0008636,0009458,0009177,001024,004,002,0512
0007865,0000121,0000060,0001005,0005360,0006662,0005932,001024,001,003,0512
0009799,0000832,0000110,0001029,0005761,0008126,0006583,001024,001,003,0512
0007294,0000130,0000061,0001005,0005330,0006733,0005911,001024,002,003,0512
0008847,0000541,0000120,0001029,0005711,0008345,0006201,001024,002,003,0512
0007424,0000130,0000060,0001005,0005350,0006773,0005931,001024,003,003,0512
0009067,0000561,0000110,0001029,0005771,0008415,0006262,001024,003,003,0512
0007414,0000130,0000060,0001006,0005330,0006783,0005921,001024,004,003,0512
0010460,0000541,0000120,0001030,0008606,0009678,0009498,001024,004,003,0512
0007804,0000120,0000051,0001005,0005370,0006672,0005932,001024,001,004,0512
0009769,0000791,0000100,0001029,0005841,0008145,0006362,001024,001,004,0512
0007314,0000120,0000060,0001005,0005340,0006743,0005921,001024,002,004,0512
0008887,0000561,0000110,0001029,0005670,0008366,0006232,001024,002,004,0512
0007434,0000121,0000051,0001005,0005351,0006782,0005931,001024,003,004,0512
0009068,0000521,0000110,0001030,0005811,0008406,0006322,001024,003,004,0512
0007374,0000121,0000051,0001006,0005310,0006763,0005901,001024,004,004,0512
0010400,0000521,0000110,0001030,0008336,0009598,0009488,001024,004,004,0512
