lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0005808,0000230,0000034,0001004,0004667,0005303,0005054,001024,001,000,0512
0013341,0001016,0005625,0001028,0013558,0012523,0014097,001024,001,000,0512
0005826,0000229,0000034,0001004,0004680,0005317,0005067,001024,002,000,0512
0013649,0001016,0005651,0001029,0014461,0012809,0014853,001024,002,000,0512
0005826,0000229,0000034,0001004,0004683,0005315,0005066,001024,003,000,0512
0014251,0001016,0005661,0001029,0017132,0013475,0017732,001024,003,000,0512
0005796,0000231,0000034,0001004,0004667,0005294,0005052,001024,001,001,0512
0013248,0001016,0005629,0001029,0013312,0012451,0013793,001024,001,001,0512
0005807,0000227,0000034,0001004,0004665,0005303,0005052,001024,002,001,0512
0013978,0001016,0005644,0001029,0015284,0013174,0015788,001024,002,001,0512
0005811,0000238,0000034,0001004,0004666,0005308,0005049,001024,003,001,0512
0013618,0001016,0005659,0001027,0014834,0012771,0015356,001024,003,001,0512
0005806,0000230,0000034,0001004,0004670,0005301,0005055,001024,001,002,0512
0013453,0001016,0005644,0001030,0014992,0012655,0015505,001024,001,002,0512
0005830,0000229,0000034,0001004,0004688,0005323,0005073,001024,002,002,0512
0013891,0001016,0005673,0001029,0014506,0013086,0015156,001024,002,002,0512
0005834,0000228,0000034,0001004,0004691,0005323,0005077,001024,003,002,0512
0013901,0001016,0005663,0001026,0015537,0013009,0015971,001024,003,002,0512
