lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007143,0000180,0000020,0001005,0005250,0006132,0005801,001024,001,000,0512
0015459,0000511,0000031,0001057,0008736,0013896,0009387,001024,001,000,0512
0007314,0000180,0000020,0001007,0006122,0006813,0006582,001024,002,000,0512
0017924,0000281,0000050,0001066,0020118,0017393,0023555,001024,002,000,0512
0007404,0000190,0000020,0001007,0006342,0006913,0006853,001024,003,000,0512
0018876,0000271,0000050,0001067,0020979,0018315,0024876,001024,003,000,0512
0006933,0000210,0000040,0001006,0005160,0006101,0005501,001024,004,000,0512
0015759,0000301,0000041,0001060,0009107,0014868,0009618,001024,004,000,0512
0007103,0000181,0000030,0001006,0005250,0006142,0005801,001024,001,001,0512
0013595,0000591,0000031,0001080,0008105,0012052,0008817,001024,001,001,0512
0009988,0000180,0000030,0001008,0009598,0009457,0012103,001024,002,001,0512
0017793,0000261,0000050,0001083,0022272,0017223,0025057,001024,002,001,0512
0007645,0000181,0000020,0001007,0006663,0007144,0007264,001024,003,001,0512
0018435,0000271,0000050,0001084,0022152,0017864,0025578,001024,003,001,0512
0007014,0000210,0000040,0001006,0005300,0006182,0005611,001024,004,001,0512
0012814,0000271,0000041,0001084,0008757,0011692,0009348,001024,004,001,0512
0010169,0000180,0000030,0001008,0009989,0009638,0012614,001024,001,002,0512
0017654,0000270,0000050,0001102,0022312,0017082,0024958,001024,001,002,0512
0007083,0000181,0000030,0001006,0005250,0006121,0005811,001024,002,002,0512
0011482,0000581,0000031,0001184,0007834,0009388,0008596,001024,002,002,0512
0007905,0000181,0000020,0001007,0007154,0007414,0007895,001024,003,002,0512
0018515,0000280,0000050,0001125,0022933,0017914,0026170,001024,003,002,0512
0007003,0000210,0000040,0001005,0005300,0006172,0005631,001024,004,002,0512
0010961,0000281,0000041,0001191,0009017,0009418,0009678,001024,004,002,0512
0007193,0000180,0000020,0001006,0005270,0006171,0005820,001024,001,003,0512
0028634,0000501,0000031,0001086,0013456,0027371,0013726,001024,001,003,0512
0010450,0000180,0000030,0001009,0009839,0009919,0012694,001024,002,003,0512
0030067,0000261,0000050,0001089,0022522,0029526,0025207,001024,002,003,0512
0007694,0000181,0000020,0001007,0006673,0007193,0007294,001024,003,003,0512
0031029,0000271,0000050,0001093,0022472,0030488,0025648,001024,003,003,0512
0007043,0000220,0000040,0001006,0005299,0006202,0005611,001024,004,003,0512
0028414,0000271,0000041,0001097,0014047,0027572,0013886,001024,004,003,0512
0007184,0000180,0000020,0001006,0005270,0006171,0005821,001024,001,004,0512
0030958,0000501,0000031,0001100,0015669,0029686,0015769,001024,001,004,0512
0010640,0000180,0000030,0001009,0009899,0010109,0012864,001024,002,004,0512
0031790,0000260,0000050,0001102,0022713,0031260,0025197,001024,002,004,0512
0011292,0000180,0000030,0001009,0010590,0010770,0014087,001024,003,004,0512
0032311,0000271,0000050,0001104,0023905,0031790,0026680,001024,003,004,0512
0007003,0000211,0000040,0001006,0005199,0006171,0005541,001024,004,004,0512
0030407,0000280,0000050,0001103,0016391,0029556,0016181,001024,004,004,0512
