lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,end_to_end,array_size,nodeID,run,lockNR,pinning
0000000,0000351,0000030,0001003,0003116,0003607,0003456,0000011,001024,000,000,16384,02
0000000,0003868,0000651,0001249,0006602,0007554,0007194,0002822,001024,000,000,16384,02
0000000,0000321,0000030,0001005,0004608,0005150,0004628,0000010,001024,001,000,16384,02
0000000,0002436,0000752,0001135,0006232,0006853,0006422,0001409,001024,001,000,16384,02
0000000,0000320,0000030,0001005,0005110,0005561,0005140,0000045,001024,002,000,16384,02
0000000,0002690,0000621,0001253,0007203,0007644,0007164,0001678,001024,002,000,16384,02
0000000,0000321,0000030,0001016,0024957,0016330,0025759,0000125,001024,003,000,16384,02
0000000,0004966,0000561,0001712,0046408,0026850,0047480,0004059,001024,003,000,16384,02
0000000,0000321,0000030,0001003,0003086,0003597,0003136,0000010,001024,000,001,16384,02
0000000,0003776,0000711,0001243,0006583,0007304,0006753,0002734,001024,000,001,16384,02
0000000,0000320,0000030,0001005,0004588,0005110,0004599,0000011,001024,001,001,16384,02
0000000,0002442,0000751,0001138,0006382,0007133,0006503,0001419,001024,001,001,16384,02
0000000,0000330,0000030,0001005,0005109,0005550,0005140,0000045,001024,002,001,16384,02
0000000,0002603,0000661,0001246,0007213,0007765,0007364,0001588,001024,002,001,16384,02
0000000,0000321,0000030,0001016,0025127,0016421,0025938,0000126,001024,003,001,16384,02
0000000,0004929,0000541,0001712,0047259,0027281,0048171,0004029,001024,003,001,16384,02
0000000,0000320,0000030,0001003,0002926,0003407,0002996,0000010,001024,000,002,16384,02
0000000,0002536,0000781,0001143,0006332,0007013,0006442,0001512,001024,000,002,16384,02
0000000,0000331,0000030,0001005,0004709,0005280,0004749,0000010,001024,001,002,16384,02
0000000,0003744,0000711,0001244,0006642,0007374,0007134,0002692,001024,001,002,16384,02
0000000,0000321,0000030,0001005,0005110,0005570,0005149,0000045,001024,002,002,16384,02
0000000,0002622,0000681,0001248,0007233,0007755,0007223,0001593,001024,002,002,16384,02
0000000,0000321,0000030,0001016,0025167,0016461,0025969,0000127,001024,003,002,16384,02
0000000,0004904,0000451,0001711,0046849,0027231,0047629,0003992,001024,003,002,16384,02
