tid,lock_impl_time(ms)
RUN 0
001,56051.746094
002,56178.097656
003,56042.425781
004,56239.203125
005,56347.097656
006,56115.281250
007,56109.132812
008,56444.210938
009,56095.992188
010,56193.394531
011,56117.140625
012,56374.183594
013,56387.546875
014,56338.531250
015,56336.929688
016,56328.910156
-----------------------------------------------------------------------------------------------

RUN 1
001,56155.382812
002,56339.082031
003,56219.621094
004,56486.667969
005,56478.164062
006,56274.199219
007,56153.593750
008,56343.269531
009,56197.574219
010,56171.105469
011,56078.273438
012,56148.203125
013,56196.996094
014,56122.656250
015,56202.203125
016,56151.785156
-----------------------------------------------------------------------------------------------

