lock_hold,lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,array_size,nodeID,run,lockNR
0007454,0000090,0005711,0001005,0006753,0006802,0005661,001024,001,000,0001
0011222,0005714,0008937,0001008,0011111,0010059,0009387,001024,001,000,0001
0007534,0000090,0005720,0001005,0006753,0006803,0005661,001024,001,001,0001
0011031,0005684,0008737,0001008,0011041,0009929,0009207,001024,001,001,0001
0007314,0000090,0005711,0001005,0006743,0006653,0005660,001024,001,002,0001
0011382,0005682,0008716,0001007,0011061,0010280,0009208,001024,001,002,0001
0007485,0000090,0005711,0001005,0006753,0006783,0005661,001024,001,003,0001
0011191,0010377,0008646,0001008,0010910,0010049,0009288,001024,001,003,0001
0007454,0000090,0005720,0001005,0006753,0006813,0005661,001024,001,004,0001
0011021,0005683,0008826,0001007,0011141,0009979,0009398,001024,001,004,0001
0008145,0000350,0000100,0001007,0009688,0007684,0009618,001024,001,000,0512
0016021,0001064,0016942,0001014,0028173,0015539,0028053,001024,001,000,0512
0008115,0000350,0000100,0001007,0009558,0007644,0009488,001024,001,001,0512
0015930,0001064,0016731,0001014,0028122,0015439,0027993,001024,001,001,0512
0007314,0000350,0000100,0001005,0007354,0006863,0007304,001024,001,002,0512
0013656,0001028,0008366,0001011,0022262,0013135,0022111,001024,001,002,0512
0007354,0000351,0000100,0001005,0007424,0006893,0007374,001024,001,003,0512
0013395,0001028,0008426,0001011,0021480,0012865,0021330,001024,001,003,0512
0008085,0000341,0000100,0001007,0009527,0007615,0009458,001024,001,004,0512
0015990,0001064,0016781,0001014,0028174,0015499,0028063,001024,001,004,0512
