tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.100340,    0.033735,    0.001265,    0.000428,    0.098733,    0.033128,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.306687,    0.030702,    1.269976,    0.000183,    0.036543,    0.030445,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.140567,    0.029238,    1.096375,    0.000160,    0.044045,    0.028887,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.124164,    0.029918,    1.081293,    0.000166,    0.042747,    0.029672,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.092230,    0.028642,    1.058373,    0.000158,    0.033705,    0.028412,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.141985,    0.041877,    1.108870,    0.000148,    0.032993,    0.041656,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.063464,    0.030335,    1.030286,    0.000181,    0.033054,    0.030072,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.083918,    0.028460,    1.050800,    0.000166,    0.032936,    0.028217,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.108739,    0.030052,    1.074918,    0.000162,    0.033734,    0.029816,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.024428,    0.042813,    0.990690,    0.000147,    0.033618,    0.042585,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.038933,    0.030092,    1.006064,    0.000148,    0.032746,    0.029822,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.097495,    0.047812,    1.046881,    0.000146,    0.050490,    0.047589,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.116527,    0.028865,    1.082841,    0.000154,    0.033576,    0.028622,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.086308,    0.039401,    1.052023,    0.000154,    0.034218,    0.039174,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.065630,    0.047438,    1.032017,    0.000145,    0.033435,    0.047219,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.151393,    0.045616,    1.105315,    0.000155,    0.045952,    0.045381,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.087893,    0.030657,    1.054377,    0.000201,    0.033446,    0.030379,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.110751,    0.040862,    1.065725,    0.000158,    0.044897,    0.040624,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    1.139341,    0.041186,    1.103987,    0.000162,    0.035243,    0.040897,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    1.135422,    0.042056,    1.088751,    0.000152,    0.046583,    0.041813,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    0.277463,    0.029877,    0.214340,    0.000217,    0.062840,    0.029528,         0,               0,000,000
001,         0,       0,    0.000007,    0.000000,    1.252619,    0.028036,    1.222926,    0.000105,    0.029617,    0.027815,         0,               0,000,000
