tid,loop_in_cs,lock_acquires,duration,glock_tries,array_size(B),nodeID,run,lockNR
000,00163440,00163440,010,00442880,001024,001,000,0256
001,00163537,00163537,010,00443184,001024,001,000,0256
002,00164030,00164030,010,00444687,001024,001,000,0256
003,00163243,00163243,010,00443706,001024,001,000,0256
004,00163079,00163079,010,00443431,001024,001,000,0256
005,00163025,00163025,010,00444164,001024,001,000,0256
006,00163620,00163620,010,00444851,001024,001,000,0256
007,00163423,00163423,010,00443704,001024,001,000,0256
008,00162969,00162969,010,00444648,001024,001,000,0256
009,00163488,00163488,010,00442619,001024,001,000,0256
010,00163132,00163132,010,00443783,001024,001,000,0256
011,00163358,00163358,010,00442905,001024,001,000,0256
012,00163271,00163271,010,00443848,001024,001,000,0256
013,00163349,00163349,010,00445142,001024,001,000,0256
014,00163193,00163193,010,00443451,001024,001,000,0256
015,00163269,00163269,010,00443426,001024,001,000,0256
016,00163460,00163460,010,00444129,001024,001,000,0256
017,00163180,00163180,010,00442304,001024,001,000,0256
018,00163245,00163245,010,00443980,001024,001,000,0256
019,00163187,00163187,010,00443312,001024,001,000,0256
020,00162550,00162550,010,00442326,001024,001,000,0256
021,00162703,00162703,010,00442409,001024,001,000,0256
022,00163060,00163060,010,00443843,001024,001,000,0256
023,00162955,00162955,010,00442388,001024,001,000,0256
024,00163207,00163207,010,00443207,001024,001,000,0256
025,00163265,00163265,010,00442478,001024,001,000,0256
026,00162469,00162469,010,00441106,001024,001,000,0256
027,00162793,00162793,010,00442714,001024,001,000,0256
028,00163074,00163074,010,00442933,001024,001,000,0256
029,00162909,00162909,010,00442392,001024,001,000,0256
030,00162195,00162195,010,00440338,001024,001,000,0256
031,00162960,00162960,010,00441982,001024,001,000,0256
000,00162871,00162871,010,00442780,001024,002,000,0256
001,00162708,00162708,010,00441824,001024,002,000,0256
002,00162763,00162763,010,00442182,001024,002,000,0256
003,00162441,00162441,010,00442009,001024,002,000,0256
004,00162905,00162905,010,00440978,001024,002,000,0256
005,00163194,00163194,010,00442373,001024,002,000,0256
006,00162881,00162881,010,00442917,001024,002,000,0256
007,00162760,00162760,010,00441870,001024,002,000,0256
008,00162574,00162574,010,00441361,001024,002,000,0256
009,00162291,00162291,010,00440806,001024,002,000,0256
010,00162633,00162633,010,00441071,001024,002,000,0256
011,00162913,00162913,010,00442146,001024,002,000,0256
012,00162742,00162742,010,00441436,001024,002,000,0256
013,00162828,00162828,010,00442453,001024,002,000,0256
014,00162515,00162515,010,00441112,001024,002,000,0256
015,00162409,00162409,010,00442017,001024,002,000,0256
016,00162745,00162745,010,00442054,001024,002,000,0256
017,00163276,00163276,010,00441993,001024,002,000,0256
018,00162257,00162257,010,00441102,001024,002,000,0256
019,00162094,00162094,010,00440546,001024,002,000,0256
020,00162514,00162514,010,00442059,001024,002,000,0256
021,00161308,00161308,010,00439065,001024,002,000,0256
022,00162346,00162346,010,00440386,001024,002,000,0256
023,00162351,00162351,010,00440114,001024,002,000,0256
024,00162068,00162068,010,00440642,001024,002,000,0256
025,00162185,00162185,010,00440922,001024,002,000,0256
026,00162740,00162740,010,00441798,001024,002,000,0256
027,00162459,00162459,010,00439296,001024,002,000,0256
028,00162654,00162654,010,00440613,001024,002,000,0256
029,00162044,00162044,010,00439462,001024,002,000,0256
030,00162363,00162363,010,00439790,001024,002,000,0256
031,00161941,00161941,010,00438827,001024,002,000,0256
000,00163209,00163209,010,00446918,001024,003,000,0256
001,00163936,00163936,010,00446069,001024,003,000,0256
002,00163473,00163473,010,00445850,001024,003,000,0256
003,00163912,00163912,010,00446042,001024,003,000,0256
004,00163380,00163380,010,00445897,001024,003,000,0256
005,00163620,00163620,010,00446669,001024,003,000,0256
006,00163510,00163510,010,00444440,001024,003,000,0256
007,00163747,00163747,010,00445849,001024,003,000,0256
008,00163586,00163586,010,00444070,001024,003,000,0256
009,00163598,00163598,010,00445154,001024,003,000,0256
010,00163512,00163512,010,00445168,001024,003,000,0256
011,00163601,00163601,010,00445391,001024,003,000,0256
012,00163165,00163165,010,00444388,001024,003,000,0256
013,00163203,00163203,010,00444807,001024,003,000,0256
014,00163447,00163447,010,00445610,001024,003,000,0256
015,00163484,00163484,010,00445068,001024,003,000,0256
016,00163164,00163164,010,00443550,001024,003,000,0256
017,00163533,00163533,010,00445155,001024,003,000,0256
018,00163139,00163139,010,00444563,001024,003,000,0256
019,00162227,00162227,010,00442643,001024,003,000,0256
020,00162667,00162667,010,00443408,001024,003,000,0256
021,00163315,00163315,010,00443996,001024,003,000,0256
022,00163361,00163361,010,00444590,001024,003,000,0256
023,00163150,00163150,010,00443580,001024,003,000,0256
024,00163110,00163110,010,00443719,001024,003,000,0256
025,00163232,00163232,010,00445500,001024,003,000,0256
026,00162530,00162530,010,00443041,001024,003,000,0256
027,00163109,00163109,010,00441957,001024,003,000,0256
028,00163319,00163319,010,00444984,001024,003,000,0256
029,00162709,00162709,010,00441723,001024,003,000,0256
030,00163359,00163359,010,00445201,001024,003,000,0256
031,00162530,00162530,010,00441324,001024,003,000,0256
000,00173798,00173798,010,00479045,001024,004,000,0256
001,00174383,00174383,010,00482008,001024,004,000,0256
002,00173841,00173841,010,00480388,001024,004,000,0256
003,00171578,00171578,010,00473866,001024,004,000,0256
004,00174372,00174372,010,00483844,001024,004,000,0256
005,00174435,00174435,010,00480387,001024,004,000,0256
006,00174313,00174313,010,00482290,001024,004,000,0256
007,00173752,00173752,010,00481365,001024,004,000,0256
008,00173773,00173773,010,00480737,001024,004,000,0256
009,00173532,00173532,010,00479276,001024,004,000,0256
010,00173688,00173688,010,00479830,001024,004,000,0256
011,00173819,00173819,010,00479058,001024,004,000,0256
