tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq, lwait_rel,gwait_acq,gwait_rel,array_size(B),client_id,run
000,         0,       0,    0.000007,    0.000000,    0.220031,    0.028422,    0.181581,    0.001613,    0.038131,    0.026663,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.511457,    0.026166,    0.483806,    0.000942,    0.027518,    0.025147,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.435171,    0.026552,    0.406856,    0.000946,    0.028192,    0.025488,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.479368,    0.026417,    0.451497,    0.000978,    0.027731,    0.025355,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.461098,    0.026375,    0.433782,    0.001020,    0.027167,    0.025273,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.440778,    0.028426,    0.413189,    0.001189,    0.027440,    0.027138,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.433068,    0.026590,    0.405998,    0.001012,    0.026874,    0.025506,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.432821,    0.028568,    0.405262,    0.001161,    0.027386,    0.027307,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.448206,    0.028494,    0.420579,    0.002678,    0.027456,    0.025714,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.423015,    0.025024,    0.396592,    0.000945,    0.026273,    0.024004,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.425853,    0.025096,    0.399383,    0.000945,    0.026317,    0.024026,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.448923,    0.025637,    0.423318,    0.000945,    0.025501,    0.024612,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.500780,    0.036402,    0.462901,    0.000963,    0.037771,    0.035358,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.443413,    0.024875,    0.418027,    0.000934,    0.025279,    0.023888,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.441593,    0.024727,    0.416482,    0.000902,    0.024967,    0.023745,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.409137,    0.024886,    0.384329,    0.000888,    0.024706,    0.023940,         0,               0,000,000
000,         0,       0,    0.000007,    0.000000,    0.436391,    0.025882,    0.409999,    0.000891,    0.026304,    0.024932,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.432989,    0.028465,    0.405917,    0.000956,    0.026927,    0.027428,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.423898,    0.026224,    0.396821,    0.001013,    0.026924,    0.025074,         0,               0,000,000
000,         0,       0,    0.000010,    0.000000,    0.450518,    0.025893,    0.423795,    0.000936,    0.026628,    0.024870,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.151007,    0.028850,    0.109125,    0.001471,    0.041513,    0.027215,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.524988,    0.025663,    0.498953,    0.000774,    0.025938,    0.024773,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.435058,    0.025831,    0.409380,    0.000759,    0.025610,    0.025005,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.462984,    0.042978,    0.434980,    0.000847,    0.027918,    0.042071,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.462787,    0.025751,    0.436920,    0.000792,    0.025815,    0.024902,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.440713,    0.026046,    0.414721,    0.000798,    0.025869,    0.025194,         0,               0,000,000
001,         0,       0,    0.000010,    0.000000,    0.436084,    0.025792,    0.410330,    0.000819,    0.025689,    0.024920,         0,               0,000,000
