tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR,la
000,00318142,00318142,020,00277058,00041084,00041084,001024,000,000,00016384,00318142
001,00317708,00317708,020,00276385,00041323,00041323,001024,000,000,00016384,00317708
002,00318136,00318136,020,00276716,00041420,00041420,001024,000,000,00016384,00318136
003,00318046,00318046,020,00276891,00041155,00041155,001024,000,000,00016384,00318046
004,00318866,00318866,020,00277477,00041389,00041389,001024,000,000,00016384,00318866
005,00318355,00318355,020,00276730,00041625,00041625,001024,000,000,00016384,00318355
006,00317527,00317527,020,00275846,00041681,00041681,001024,000,000,00016384,00317527
007,00318525,00318525,020,00277325,00041200,00041200,001024,000,000,00016384,00318525
008,00318360,00318360,020,00277025,00041335,00041335,001024,000,000,00016384,00318360
009,00317676,00317676,020,00276173,00041503,00041503,001024,000,000,00016384,00317676
010,00318400,00318400,020,00276943,00041457,00041457,001024,000,000,00016384,00318400
011,00318177,00318177,020,00277158,00041019,00041019,001024,000,000,00016384,00318177
012,00318236,00318236,020,00277449,00040787,00040787,001024,000,000,00016384,00318236
013,00317865,00317865,020,00276775,00041090,00041090,001024,000,000,00016384,00317865
014,00317805,00317805,020,00276350,00041455,00041455,001024,000,000,00016384,00317805
015,00317690,00317690,020,00276639,00041051,00041051,001024,000,000,00016384,00317690
016,00318288,00318288,020,00277025,00041263,00041263,001024,000,000,00016384,00318288
017,00318949,00318949,020,00277230,00041719,00041719,001024,000,000,00016384,00318949
018,00319068,00319068,020,00277941,00041127,00041127,001024,000,000,00016384,00319068
019,00319096,00319096,020,00277428,00041668,00041668,001024,000,000,00016384,00319096
020,00319222,00319222,020,00277679,00041543,00041543,001024,000,000,00016384,00319222
021,00318167,00318167,020,00276939,00041228,00041228,001024,000,000,00016384,00318167
022,00319424,00319424,020,00278321,00041103,00041103,001024,000,000,00016384,00319424
023,00318753,00318753,020,00277556,00041197,00041197,001024,000,000,00016384,00318753
024,00318072,00318072,020,00276847,00041225,00041225,001024,000,000,00016384,00318072
025,00319557,00319557,020,00278058,00041499,00041499,001024,000,000,00016384,00319557
026,00318453,00318453,020,00277383,00041070,00041070,001024,000,000,00016384,00318453
027,00318989,00318989,020,00277446,00041543,00041543,001024,000,000,00016384,00318989
028,00319430,00319430,020,00277878,00041552,00041552,001024,000,000,00016384,00319430
029,00318805,00318805,020,00277289,00041516,00041516,001024,000,000,00016384,00318805
030,00319123,00319123,020,00277909,00041214,00041214,001024,000,000,00016384,00319123
031,00318834,00318834,020,00277222,00041612,00041612,001024,000,000,00016384,00318834
000,00273620,00273620,020,00252798,00020822,00020822,001024,000,001,00016384,00273620
001,00274857,00274857,020,00253749,00021108,00021108,001024,000,001,00016384,00274857
002,00273285,00273285,020,00252496,00020789,00020789,001024,000,001,00016384,00273285
003,00273203,00273203,020,00252315,00020888,00020888,001024,000,001,00016384,00273203
004,00275541,00275541,020,00254580,00020961,00020961,001024,000,001,00016384,00275541
005,00273583,00273583,020,00252735,00020848,00020848,001024,000,001,00016384,00273583
006,00273583,00273583,020,00252646,00020937,00020937,001024,000,001,00016384,00273583
007,00274044,00274044,020,00253246,00020798,00020798,001024,000,001,00016384,00274044
008,00272173,00272173,020,00251316,00020857,00020857,001024,000,001,00016384,00272173
