tid,loop_in_cs,lock_acquires,lock_hold(ms)
RUN 0
000,     20741,   20741,    4.459904
001,     19486,   19486,    4.013720
002,     20799,   20799,    4.515640
003,     20953,   20953,    4.251731
004,     20298,   20298,    4.915892
005,     20446,   20446,    4.014727
006,     20225,   20225,    2.843940
007,     19885,   19885,    3.515280
008,     20661,   20661,    4.624372
009,     20467,   20467,    4.158751
010,     20015,   20015,    4.466962
011,     20759,   20759,    4.023413
012,     20598,   20598,    4.692478
013,     20892,   20892,    3.800816
014,     20208,   20208,    4.690326
015,     20601,   20601,    4.059141
-------------------------------------------------------------------------------------------------------

RUN 1
000,     20709,   20709,    4.622754
001,     19929,   19929,    4.113645
002,     19996,   19996,    4.462022
003,     20523,   20523,    4.404652
004,     19829,   19829,    5.020488
005,     20237,   20237,    4.224239
006,     19414,   19414,    2.619059
007,     20091,   20091,    3.511002
008,     19974,   19974,    5.013631
009,     19447,   19447,    4.187866
010,     20009,   20009,    4.542363
011,     20204,   20204,    4.165654
012,     20183,   20183,    4.987591
013,     20613,   20613,    4.140743
014,     19653,   19653,    4.707736
015,     20049,   20049,    4.139641
-------------------------------------------------------------------------------------------------------

RUN 2
000,     20717,   20717,    4.602396
001,     20839,   20839,    4.416079
002,     20270,   20270,    4.380992
003,     19883,   19883,    4.214794
004,     20079,   20079,    4.966820
005,     20696,   20696,    4.579556
006,     19769,   19769,    2.694964
007,     20497,   20497,    3.458760
008,     20402,   20402,    5.006451
009,     20426,   20426,    4.310939
010,     20511,   20511,    4.471712
011,     20130,   20130,    4.150281
012,     20002,   20002,    4.647347
013,     20761,   20761,    4.295269
014,     20195,   20195,    4.680952
015,     20135,   20135,    4.026487
-------------------------------------------------------------------------------------------------------

RUN 3
000,     20396,   20396,    4.553348
001,     20787,   20787,    4.249152
002,     19777,   19777,    4.303523
003,     19504,   19504,    3.888973
004,     19182,   19182,    4.586300
005,     20058,   20058,    4.163403
006,     19429,   19429,    2.744820
007,     19900,   19900,    3.200985
008,     20192,   20192,    4.652039
009,     19455,   19455,    4.206655
010,     19804,   19804,    4.244153
011,     19828,   19828,    3.851961
012,     20180,   20180,    4.621139
013,     20202,   20202,    3.737690
014,     19690,   19690,    4.509508
015,     19839,   19839,    4.009086
-------------------------------------------------------------------------------------------------------

RUN 4
000,     20187,   20187,    4.400691
001,     20112,   20112,    4.232284
002,     20161,   20161,    4.240886
003,     20203,   20203,    4.060462
004,     20277,   20277,    4.612622
005,     20045,   20045,    3.960550
006,     20665,   20665,    2.812339
007,     19213,   19213,    3.263187
008,     20215,   20215,    4.772023
009,     20026,   20026,    4.076225
010,     20170,   20170,    4.371511
011,     20974,   20974,    3.736076
012,     20131,   20131,    4.490043
013,     19770,   19770,    3.830880
014,     20437,   20437,    4.787152
015,     20686,   20686,    4.351524
-------------------------------------------------------------------------------------------------------

