tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),array_size(B)
RUN 0
000,     31766,   31766,    0.787044,   30.000000,28457.521484, 1540.633057,               0
001,     31767,   31767,    0.792053,   30.000000,28258.013672, 1740.228882,               0
002,     31766,   31766,    0.778062,   30.000000,28259.105469, 1738.335693,               0
003,     31766,   31766,    0.784903,   30.000000,28386.183594, 1611.709473,               0
004,     31771,   31771,    0.814456,   30.000000,28352.855469, 1644.152588,               0
005,     31772,   31772,    0.746447,   30.000000,28444.693359, 1552.313477,               0
006,     31773,   31773,    0.813492,   30.000000,28429.835938, 1567.658936,               0
007,     31772,   31772,    0.814998,   30.000000,28437.896484, 1559.251221,               0
008,     31765,   31765,    1.235207,   30.000000,28100.769531, 1896.136963,               0
009,     31772,   31772,    0.881373,   30.000000,28263.246094, 1733.757812,               0
010,     31772,   31772,    0.857846,   30.000000,28283.830078, 1713.248657,               0
011,     31766,   31766,    0.866836,   30.000000,28048.244141, 1947.423584,               0
012,     31764,   31764,    0.862838,   30.000000,28268.044922, 1729.526123,               0
013,     31771,   31771,    0.885980,   30.000000,28326.316406, 1670.775635,               0
014,     31765,   31765,    0.854028,   30.000000,28141.556641, 1856.003662,               0
015,     31771,   31771,    0.942130,   30.000000,28177.482422, 1819.423950,               0
-------------------------------------------------------------------------------------------------------

RUN 1
000,     33255,   33255,    0.821919,   30.000000,28428.349609, 1570.160889,               0
001,     33255,   33255,    0.819935,   30.000000,28338.685547, 1659.424927,               0
002,     33255,   33255,    0.798070,   30.000000,28214.847656, 1782.514404,               0
003,     33254,   33254,    0.822916,   30.000000,28495.925781, 1502.015503,               0
004,     33258,   33258,    0.848050,   30.000000,28376.580078, 1621.182617,               0
005,     33258,   33258,    0.762472,   30.000000,28277.669922, 1718.968384,               0
006,     33258,   33258,    0.849423,   30.000000,28342.449219, 1655.491577,               0
007,     33257,   33257,    0.817609,   30.000000,28339.205078, 1657.784058,               0
008,     33254,   33254,    1.212097,   30.000000,28123.062500, 1874.339600,               0
009,     33250,   33250,    0.927640,   30.000000,28244.068359, 1753.418091,               0
010,     33258,   33258,    0.882140,   30.000000,28259.308594, 1738.059814,               0
011,     33255,   33255,    0.948290,   30.000000,28255.871094, 1740.752319,               0
012,     33253,   33253,    1.035597,   30.000000,28256.425781, 1741.283569,               0
013,     33257,   33257,    0.970552,   30.000000,28310.343750, 1686.872803,               0
014,     33254,   33254,    0.919388,   30.000000,28217.460938, 1780.172485,               0
015,     33257,   33257,    0.910159,   30.000000,28301.033203, 1696.165283,               0
-------------------------------------------------------------------------------------------------------

RUN 2
000,     32409,   32409,    0.800429,   30.000000,28466.732422, 1531.746460,               0
001,     32409,   32409,    0.805324,   30.000000,28238.572266, 1759.478149,               0
002,     32409,   32409,    0.775315,   30.000000,28182.779297, 1814.455078,               0
003,     32409,   32409,    0.810116,   30.000000,28437.701172, 1560.431885,               0
004,     32403,   32403,    0.833395,   30.000000,28541.869141, 1455.808228,               0
005,     32402,   32402,    0.764983,   30.000000,28318.054688, 1678.227661,               0
006,     32403,   32403,    0.820553,   30.000000,28394.136719, 1603.722290,               0
007,     32402,   32402,    0.800183,   30.000000,28425.244141, 1571.651001,               0
008,     32409,   32409,    0.925521,   30.000000,28274.269531, 1724.006592,               0
009,     32402,   32402,    0.913800,   30.000000,28232.656250, 1765.179688,               0
010,     32403,   32403,    0.943018,   30.000000,28257.724609, 1739.876953,               0
011,     32408,   32408,    0.971343,   30.000000,28225.738281, 1770.657227,               0
012,     32407,   32407,    0.891803,   30.000000,28217.148438, 1780.898315,               0
013,     32402,   32402,    0.864848,   30.000000,28013.154297, 1984.362183,               0
014,     32408,   32408,    0.900017,   30.000000,28262.255859, 1735.157593,               0
015,     32402,   32402,    0.869735,   30.000000,28155.890625, 1841.264160,               0
-------------------------------------------------------------------------------------------------------

RUN 3
000,     32847,   32847,    0.821591,   30.000000,28404.126953, 1593.905518,               0
001,     32848,   32848,    0.805946,   30.000000,28197.412109, 1800.024902,               0
002,     32848,   32848,    0.800722,   30.000000,28048.382812, 1948.644043,               0
003,     32847,   32847,    0.811235,   30.000000,28349.947266, 1647.677124,               0
004,     32848,   32848,    0.838355,   30.000000,28524.535156, 1473.388428,               0
005,     32848,   32848,    0.753194,   30.000000,28408.447266, 1588.582153,               0
006,     32849,   32849,    0.834590,   30.000000,28362.263672, 1636.221558,               0
007,     32848,   32848,    0.808827,   30.000000,28434.175781, 1563.292480,               0
008,     32847,   32847,    1.125275,   30.000000,28130.519531, 1866.623535,               0
009,     32848,   32848,    0.940043,   30.000000,28150.984375, 1846.967041,               0
010,     32849,   32849,    0.901032,   30.000000,28287.878906, 1710.317993,               0
011,     32848,   32848,    0.961091,   30.000000,28195.267578, 1801.150757,               0
012,     32841,   32841,    0.917755,   30.000000,28220.140625, 1777.136841,               0
013,     32847,   32847,    0.938673,   30.000000,28177.857422, 1820.112427,               0
014,     32847,   32847,    0.891182,   30.000000,28323.777344, 1673.191406,               0
015,     32848,   32848,    0.875479,   30.000000,28243.753906, 1754.191284,               0
-------------------------------------------------------------------------------------------------------

RUN 4
000,     32665,   32665,    0.806623,   30.000000,28439.560547, 1558.797241,               0
001,     32665,   32665,    0.801030,   30.000000,28285.271484, 1712.608887,               0
002,     32665,   32665,    0.780636,   30.000000,28101.078125, 1896.287842,               0
003,     32665,   32665,    0.808187,   30.000000,28482.925781, 1515.181274,               0
004,     32684,   32684,    0.841696,   30.000000,28356.953125, 1640.863525,               0
005,     32685,   32685,    0.756901,   30.000000,28379.458984, 1617.226196,               0
006,     32684,   32684,    0.831480,   30.000000,28306.394531, 1691.204346,               0
007,     32684,   32684,    0.805897,   30.000000,28412.261719, 1584.781372,               0
008,     32665,   32665,    1.319757,   30.000000,28140.232422, 1857.436646,               0
009,     32683,   32683,    0.951205,   30.000000,28170.693359, 1826.682861,               0
010,     32685,   32685,    0.896648,   30.000000,28241.410156, 1756.084229,               0
011,     32665,   32665,    0.872523,   30.000000,28195.603516, 1800.852295,               0
012,     32664,   32664,    0.992015,   30.000000,28272.470703, 1725.721680,               0
013,     32684,   32684,    0.920254,   30.000000,28166.337891, 1830.991333,               0
014,     32664,   32664,    0.863970,   30.000000,28138.974609, 1858.635132,               0
015,     32684,   32684,    0.889242,   30.000000,28299.042969, 1698.210571,               0
-------------------------------------------------------------------------------------------------------

