tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,array_size(B),nodeID,run,lockNR
000,00092097,00092097,010,00140856,00021669,001024,001,000,0512
001,00093600,00093600,010,00141874,00022663,001024,001,000,0512
002,00086770,00086770,010,00132124,00020708,001024,001,000,0512
003,00068116,00068116,010,00104000,00016116,001024,001,000,0512
004,00079675,00079675,010,00121268,00019041,001024,001,000,0512
005,00088276,00088276,010,00133810,00021371,001024,001,000,0512
006,00067018,00067018,010,00102530,00015753,001024,001,000,0512
007,00103795,00103795,010,00158068,00024761,001024,001,000,0512
008,00082198,00082198,010,00125620,00019388,001024,001,000,0512
009,00091700,00091700,010,00140226,00021587,001024,001,000,0512
010,00087669,00087669,010,00133584,00020877,001024,001,000,0512
011,00085393,00085393,010,00130454,00020166,001024,001,000,0512
012,00081900,00081900,010,00124952,00019424,001024,001,000,0512
013,00069344,00069344,010,00105658,00016515,001024,001,000,0512
014,00095429,00095429,010,00144868,00022995,001024,001,000,0512
015,00092289,00092289,010,00140792,00021893,001024,001,000,0512
016,00109096,00109096,010,00165898,00026147,001024,001,000,0512
017,00087415,00087415,010,00132680,00021075,001024,001,000,0512
018,00096289,00096289,010,00147068,00022755,001024,001,000,0512
019,00097688,00097688,010,00148908,00023234,001024,001,000,0512
020,00102966,00102966,010,00156286,00024823,001024,001,000,0512
021,00096396,00096396,010,00146534,00023129,001024,001,000,0512
022,00089197,00089197,010,00136304,00021045,001024,001,000,0512
023,00109645,00109645,010,00166464,00026413,001024,001,000,0512
024,00083663,00083663,010,00127492,00019917,001024,001,000,0512
025,00086900,00086900,010,00132488,00020656,001024,001,000,0512
026,00092315,00092315,010,00140674,00021978,001024,001,000,0512
027,00102047,00102047,010,00155766,00024164,001024,001,000,0512
028,00070673,00070673,010,00108010,00016668,001024,001,000,0512
029,00106100,00106100,010,00161306,00025447,001024,001,000,0512
030,00093179,00093179,010,00141842,00022258,001024,001,000,0512
031,00092879,00092879,010,00141642,00022058,001024,001,000,0512
000,00085900,00085900,010,00131358,00020221,001024,001,001,0512
001,00077823,00077823,010,00118658,00018494,001024,001,001,0512
002,00063752,00063752,010,00097598,00014953,001024,001,001,0512
003,00105949,00105949,010,00161198,00025350,001024,001,001,0512
004,00089039,00089039,010,00135640,00021219,001024,001,001,0512
005,00106900,00106900,010,00162350,00025725,001024,001,001,0512
006,00066900,00066900,010,00102604,00015598,001024,001,001,0512
007,00091500,00091500,010,00139488,00021756,001024,001,001,0512
008,00097135,00097135,010,00147636,00023317,001024,001,001,0512
009,00101882,00101882,010,00155522,00024121,001024,001,001,0512
010,00093816,00093816,010,00143214,00022209,001024,001,001,0512
011,00086300,00086300,010,00131312,00020644,001024,001,001,0512
012,00089400,00089400,010,00136128,00021336,001024,001,001,0512
013,00083000,00083000,010,00126390,00019805,001024,001,001,0512
014,00091100,00091100,010,00139356,00021422,001024,001,001,0512
015,00086400,00086400,010,00131272,00020764,001024,001,001,0512
016,00102200,00102200,010,00155960,00024220,001024,001,001,0512
017,00096735,00096735,010,00147376,00023047,001024,001,001,0512
