tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00056161,00056161,010,00053401,00002760,00000000,001024,000,000,00000512
001,00055564,00055564,010,00052827,00002737,00000000,001024,000,000,00000512
002,00055755,00055755,010,00052820,00002935,00000000,001024,000,000,00000512
003,00055310,00055310,010,00052473,00002837,00000000,001024,000,000,00000512
004,00056500,00056500,010,00053839,00002661,00000000,001024,000,000,00000512
005,00055500,00055500,010,00052683,00002817,00000000,001024,000,000,00000512
006,00056100,00056100,010,00053086,00003014,00000000,001024,000,000,00000512
007,00057000,00057000,010,00053946,00003054,00000000,001024,000,000,00000512
008,00056200,00056200,010,00053217,00002983,00000000,001024,000,000,00000512
009,00055700,00055700,010,00052684,00003016,00000000,001024,000,000,00000512
010,00055964,00055964,010,00053127,00002837,00000000,001024,000,000,00000512
011,00057400,00057400,010,00054451,00002949,00000000,001024,000,000,00000512
012,00055596,00055596,010,00052795,00002801,00000000,001024,000,000,00000512
013,00057600,00057600,010,00054745,00002855,00000000,001024,000,000,00000512
014,00055600,00055600,010,00052596,00003004,00000000,001024,000,000,00000512
015,00057637,00057637,010,00054715,00002922,00000000,001024,000,000,00000512
016,00057000,00057000,010,00054096,00002904,00000000,001024,000,000,00000512
017,00055857,00055857,010,00052892,00002965,00000000,001024,000,000,00000512
018,00057400,00057400,010,00054348,00003052,00000000,001024,000,000,00000512
019,00056200,00056200,010,00053244,00002956,00000000,001024,000,000,00000512
020,00056580,00056580,010,00053786,00002794,00000000,001024,000,000,00000512
021,00056500,00056500,010,00053464,00003036,00000000,001024,000,000,00000512
022,00057200,00057200,010,00054099,00003101,00000000,001024,000,000,00000512
023,00056100,00056100,010,00052912,00003188,00000000,001024,000,000,00000512
024,00057751,00057751,010,00054736,00003015,00000000,001024,000,000,00000512
025,00057900,00057900,010,00055031,00002869,00000000,001024,000,000,00000512
026,00057000,00057000,010,00054162,00002838,00000000,001024,000,000,00000512
027,00057301,00057301,010,00054323,00002978,00000000,001024,000,000,00000512
028,00057800,00057800,010,00054785,00003015,00000000,001024,000,000,00000512
029,00057700,00057700,010,00054756,00002944,00000000,001024,000,000,00000512
030,00057705,00057705,010,00054788,00002917,00000000,001024,000,000,00000512
031,00057500,00057500,010,00054502,00002998,00000000,001024,000,000,00000512
000,00053426,00053426,010,00051031,00002395,00000000,001024,000,001,00000512
001,00053729,00053729,010,00051293,00002436,00000000,001024,000,001,00000512
002,00053315,00053315,010,00050781,00002534,00000000,001024,000,001,00000512
003,00053371,00053371,010,00050936,00002435,00000000,001024,000,001,00000512
004,00053500,00053500,010,00050856,00002644,00000000,001024,000,001,00000512
005,00053400,00053400,010,00050777,00002623,00000000,001024,000,001,00000512
006,00053775,00053775,010,00051278,00002497,00000000,001024,000,001,00000512
007,00053300,00053300,010,00050626,00002674,00000000,001024,000,001,00000512
008,00053117,00053117,010,00050570,00002547,00000000,001024,000,001,00000512
009,00054500,00054500,010,00051982,00002518,00000000,001024,000,001,00000512
010,00052988,00052988,010,00050485,00002503,00000000,001024,000,001,00000512
011,00053752,00053752,010,00051322,00002430,00000000,001024,000,001,00000512
012,00054500,00054500,010,00052047,00002453,00000000,001024,000,001,00000512
