tid,loop_in_cs,lock_acquires,lock_hold(ms),total_duration(s),wait_acq(ms),wait_rel(ms),lwait_acq,lwait_rel,gwait_acq,gwait_rel,data_read,data_write,glock_tries,array_size(B),client_id,run
000,     65288,   65288,    1.121380,   10.000000, 9583.961914,  413.215515, 8749.373047,    4.359625,  830.927307,  405.095337,    2.800032,    1.529963,    131909,               0,000,000
001,     65288,   65288,    1.122883,   10.000000, 9580.796875,  413.614197, 8751.092773,    4.402700,  825.907104,  405.204163,    2.729422,    1.507658,    131233,               0,000,000
002,     65288,   65288,    1.119135,   10.000000, 9572.568359,  422.068756, 8727.112305,    4.141660,  841.806641,  414.185394,    2.731818,    1.527382,    131284,               0,000,000
003,     65288,   65288,    1.123693,   10.000000, 9586.271484,  408.797516, 8762.635742,    4.002302,  819.972595,  400.547668,    2.665917,    1.525515,    131867,               0,000,000
004,     65288,   65288,    1.123208,   10.000000, 9580.454102,  414.518890, 8754.920898,    4.324844,  821.813293,  406.293640,    2.690057,    1.527190,    129258,               0,000,000
005,     65288,   65288,    1.120018,   10.000000, 9583.241211,  411.901093, 8748.855469,    4.305026,  830.734436,  403.801514,    2.772564,    1.529358,    131671,               0,000,000
006,     65288,   65288,    1.083352,   10.000000, 9615.280273,  381.918213, 8809.676758,    4.557873,  801.584595,  372.394257,    3.010480,    1.528622,    135853,               0,000,000
007,     65287,   65287,    1.117619,   10.000000, 9585.805664,  408.827820, 8756.833008,    4.182195,  825.306458,  400.893158,    2.824817,    1.725718,    132114,               0,000,000
000,     65349,   65349,    1.129645,   10.000000, 9583.051758,  414.159027, 8759.876953,    4.325082,  819.500854,  406.065857,    2.812897,    1.545618,    128832,               0,000,001
001,     65349,   65349,    1.122422,   10.000000, 9581.237305,  413.192871, 8747.382812,    4.401144,  830.044189,  404.767853,    2.731473,    1.509295,    132255,               0,000,001
002,     65348,   65348,    1.125485,   10.000000, 9572.198242,  422.350494, 8725.654297,    4.126078,  842.869629,  414.492493,    2.734453,    1.528862,    131497,               0,000,001
