tid,loop_in_cs,lock_acquires,duration,glock_tries,handovers,handovers_data,array_size(B),nodeID,run,lockNR
000,00000000,00287231,020,00235721,00000000,00000000,001024,000,000,00016384
001,00000000,00289143,020,00235955,00000000,00000000,001024,000,000,00016384
002,00000000,00286698,020,00234500,00000000,00000000,001024,000,000,00016384
003,00000000,00289835,020,00237404,00000000,00000000,001024,000,000,00016384
004,00000000,00289305,020,00236329,00000000,00000000,001024,000,000,00016384
005,00000000,00283339,020,00233723,00000000,00000000,001024,000,000,00016384
006,00000000,00288133,020,00236114,00000000,00000000,001024,000,000,00016384
007,00000000,00290656,020,00238377,00000000,00000000,001024,000,000,00016384
008,00000000,00288333,020,00236807,00000000,00000000,001024,000,000,00016384
009,00000000,00289837,020,00237387,00000000,00000000,001024,000,000,00016384
010,00000000,00286107,020,00235007,00000000,00000000,001024,000,000,00016384
011,00000000,00291634,020,00239062,00000000,00000000,001024,000,000,00016384
012,00000000,00282483,020,00233166,00000000,00000000,001024,000,000,00016384
013,00000000,00286752,020,00236272,00000000,00000000,001024,000,000,00016384
014,00000000,00285665,020,00234463,00000000,00000000,001024,000,000,00016384
015,00000000,00288528,020,00235726,00000000,00000000,001024,000,000,00016384
016,00000000,00285013,020,00234429,00000000,00000000,001024,000,000,00016384
017,00000000,00287282,020,00236959,00000000,00000000,001024,000,000,00016384
018,00000000,00287501,020,00236147,00000000,00000000,001024,000,000,00016384
019,00000000,00282606,020,00233296,00000000,00000000,001024,000,000,00016384
020,00000000,00286085,020,00234256,00000000,00000000,001024,000,000,00016384
021,00000000,00283087,020,00235010,00000000,00000000,001024,000,000,00016384
022,00000000,00286079,020,00235630,00000000,00000000,001024,000,000,00016384
023,00000000,00289028,020,00236804,00000000,00000000,001024,000,000,00016384
024,00000000,00291274,020,00237380,00000000,00000000,001024,000,000,00016384
025,00000000,00293035,020,00239186,00000000,00000000,001024,000,000,00016384
026,00000000,00288624,020,00237495,00000000,00000000,001024,000,000,00016384
027,00000000,00285826,020,00237353,00000000,00000000,001024,000,000,00016384
028,00000000,00281287,020,00233193,00000000,00000000,001024,000,000,00016384
029,00000000,00288690,020,00238097,00000000,00000000,001024,000,000,00016384
030,00000000,00284949,020,00234422,00000000,00000000,001024,000,000,00016384
031,00000000,00283914,020,00234458,00000000,00000000,001024,000,000,00016384
000,00000000,00533746,020,00426269,00000000,00000000,001024,001,000,00016384
001,00000000,00534681,020,00428781,00000000,00000000,001024,001,000,00016384
002,00000000,00533846,020,00426158,00000000,00000000,001024,001,000,00016384
003,00000000,00532947,020,00423668,00000000,00000000,001024,001,000,00016384
004,00000000,00534327,020,00423823,00000000,00000000,001024,001,000,00016384
005,00000000,00537720,020,00427229,00000000,00000000,001024,001,000,00016384
006,00000000,00535100,020,00423939,00000000,00000000,001024,001,000,00016384
007,00000000,00534256,020,00425011,00000000,00000000,001024,001,000,00016384
008,00000000,00531556,020,00421038,00000000,00000000,001024,001,000,00016384
009,00000000,00528956,020,00422545,00000000,00000000,001024,001,000,00016384
010,00000000,00530646,020,00422687,00000000,00000000,001024,001,000,00016384
011,00000000,00533633,020,00422996,00000000,00000000,001024,001,000,00016384
012,00000000,00532191,020,00422414,00000000,00000000,001024,001,000,00016384
013,00000000,00533082,020,00421839,00000000,00000000,001024,001,000,00016384
014,00000000,00536307,020,00424117,00000000,00000000,001024,001,000,00016384
015,00000000,00534674,020,00424962,00000000,00000000,001024,001,000,00016384
016,00000000,00534804,020,00425551,00000000,00000000,001024,001,000,00016384
017,00000000,00535401,020,00424800,00000000,00000000,001024,001,000,00016384
018,00000000,00535133,020,00423973,00000000,00000000,001024,001,000,00016384
019,00000000,00526888,020,00423632,00000000,00000000,001024,001,000,00016384
020,00000000,00534029,020,00424386,00000000,00000000,001024,001,000,00016384
021,00000000,00532874,020,00424349,00000000,00000000,001024,001,000,00016384
022,00000000,00530053,020,00422938,00000000,00000000,001024,001,000,00016384
023,00000000,00539842,020,00426479,00000000,00000000,001024,001,000,00016384
024,00000000,00536550,020,00422475,00000000,00000000,001024,001,000,00016384
025,00000000,00532593,020,00423907,00000000,00000000,001024,001,000,00016384
026,00000000,00532059,020,00421078,00000000,00000000,001024,001,000,00016384
027,00000000,00524941,020,00418673,00000000,00000000,001024,001,000,00016384
028,00000000,00533218,020,00422979,00000000,00000000,001024,001,000,00016384
029,00000000,00536905,020,00425394,00000000,00000000,001024,001,000,00016384
030,00000000,00529439,020,00419609,00000000,00000000,001024,001,000,00016384
031,00000000,00530684,020,00420826,00000000,00000000,001024,001,000,00016384
000,00000000,00121692,020,00096280,00000000,00000000,001024,002,000,00016384
